sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.3557;2.2883;2.4098;-1.0527;8.5874;4.6169;-0.303;-6.2991;-2.2072;4.1878;-0.0056;-2.016;463.0;-44.22;-13.74;-58.98;62.0;-32.1;-4.11;2.0;46.728;;;;;;0 / 0;82.8;89.0;4.124;22;2014-11-22 11:15:02:923
-5.7634;7.6201;-3.3243;-4.7815;8.0507;-2.9143;-0.9819;-0.4305;-0.41;-0.1031;0.0551;0.0271;37.0;-40.14;-27.18;-53.1;159.71;-55.18;121.36;0.0;47.748;;;;;;0 / 0;82.8;89.0;4.124;525;2014-11-22 11:15:03:426
-4.8536;7.9242;-3.3914;-4.7713;7.9393;-3.2205;-0.0823;-0.0151;-0.1709;-0.0041;-0.0397;0.0516;27.0;-12.66;-41.4;-4.32;186.52;-54.06;124.02;0.0;35.061;;;;;;0 / 0;82.8;89.0;4.124;1039;2014-11-22 11:15:03:940
-5.0069;7.6489;-3.1448;-4.8076;7.9423;-3.1588;-0.1993;-0.2934;0.0141;-0.1276;0.037;0.0239;27.0;-11.28;-39.48;-0.12;191.27;-54.08;123.31;0.0;17.684;;;;;;0 / 0;82.8;89.0;4.124;1540;2014-11-22 11:15:04:441
-3.3621;8.9298;-1.5359;-3.762;8.9064;-1.6411;0.4;0.0233;0.1052;-0.0254;0.0104;0.074;113.0;-12.66;-39.54;-0.3;190.68;-65.26;113.57;0.0;19.48;;;;;;0 / 0;82.8;89.0;4.124;2040;2014-11-22 11:15:04:941
-3.2615;8.8268;-1.0044;-3.4451;9.0426;-1.5915;0.1836;-0.2158;0.5872;0.0364;0.085;0.0815;113.0;-15.24;-43.5;-4.74;183.22;-67.23;114.8;0.0;25.048;;;;;;0 / 0;82.8;89.0;4.124;2540;2014-11-22 11:15:05:441
