sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.2631;2.7096;-2.6205;-1.3874;9.1749;3.1726;-0.8757;-6.4652;-5.7931;4.747;-0.942;-2.5007;461.0;-25.74;-10.5;-41.4;61.48;-69.32;23.62;2.0;50.929;;;;;;0 / 0;83.8;89.0;4.119;4;2014-11-22 11:15:38:925
-5.5121;7.9314;-2.5965;-5.0586;8.0293;-2.4717;-0.2212;-0.1745;0.0835;0.0311;0.0019;0.0101;39.0;-15.18;-30.36;-19.56;162.19;-54.96;116.04;0.0;51.333;;;;;;0 / 0;83.8;89.0;4.119;511;2014-11-22 11:15:39:432
-5.22;7.7566;-2.2613;-5.0845;7.9371;-2.7056;-0.4419;-0.1733;-0.42;-0.0179;0.0274;-0.0112;39.0;5.28;-32.1;12.84;222.03;-54.33;118.17;0.0;33.118;;;;;;0 / 0;83.8;89.0;4.119;1030;2014-11-22 11:15:39:951
-4.5544;8.7885;-1.1313;-4.7318;8.3583;-1.9793;0.1655;-0.1707;0.3811;-0.4483;-0.0482;0.2849;49.0;6.18;-30.42;15.24;242.34;-58.46;112.7;0.0;27.247;;;;;;0 / 0;83.8;89.0;4.119;1530;2014-11-22 11:15:40:451
-3.4004;9.2578;-0.5878;-3.628;9.0601;-0.9596;0.2276;0.1977;0.3718;0.0204;0.0732;0.1145;163.0;5.22;-31.32;13.26;249.03;-67.5;104.82;2.0;33.894;;;;;;0 / 0;83.8;89.0;4.119;2033;2014-11-22 11:15:40:954
