sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.653;1.4982;17.0312;0.1634;2.5215;9.4754;0.6045;-0.4081;3.4928;1.1901;-0.436;-0.5865;611.0;-39.78;-13.62;-60.06;85.89;-15.45;-1.5;2.0;46.759;;;;;;0 / 0;82.8;89.0;4.124;7;2014-11-22 11:14:41:801
-6.0867;6.4661;-5.2948;-4.2138;8.2377;-3.2485;-1.8729;-1.7716;-2.0463;0.6809;-0.8589;0.286;143.0;-27.12;-49.62;-26.88;147.71;-66.74;110.61;2.0;47.896;;;;;;0 / 0;82.8;89.0;4.124;507;2014-11-22 11:14:42:301
-3.9893;8.5802;-2.9461;-3.8627;8.417;-3.2256;0.261;0.2506;0.3919;-9.0E-4;0.0306;0.0239;39.0;-16.8;-43.5;-2.94;193.53;-58.88;129.3;0.0;38.615;;;;;;0 / 0;82.8;89.0;4.124;1011;2014-11-22 11:14:42:805
-3.6518;9.016;-1.7514;-3.7299;8.5896;-2.9113;0.0536;0.3862;1.0716;-0.2043;0.2064;0.0484;39.0;-19.26;-43.56;-3.06;194.47;-60.55;128.09;0.0;33.487;;;;;;0 / 0;82.8;89.0;4.124;1511;2014-11-22 11:14:43:305
-1.7651;10.0383;-0.1257;-1.9258;9.6034;-0.4854;0.1815;0.4175;-0.0052;-0.0318;0.0338;0.1496;67.0;-24.72;-49.02;-10.02;172.73;-77.64;101.87;2.0;33.291;;;;;;0 / 0;82.8;89.0;4.124;2022;2014-11-22 11:14:43:816
-1.564;9.8468;-1.8878;-1.8097;9.6076;-0.7664;0.2457;0.2391;-1.1214;-0.1074;0.0541;-0.0464;145.0;-28.44;-49.86;-12.96;178.5;-78.44;112.95;2.0;34.33;;;;;;0 / 0;82.8;89.0;4.124;2522;2014-11-22 11:14:44:316
