sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5225;1.0959;6.8654;-0.2978;8.7691;4.3799;-1.1537;-7.9054;-4.1704;4.3859;0.0083;-1.6539;667.0;-31.08;-6.0;-46.08;43.03;-63.41;3.89;2.0;43.304;;;;;;0 / 0;82.8;89.0;4.124;18;2014-11-22 11:15:20:338
-4.9159;7.9865;-2.5367;-4.049;8.5232;-2.6704;-0.9099;-0.3452;-0.302;-0.0435;0.036;-0.0528;37.0;-30.48;-12.12;-43.56;157.48;-60.36;123.41;0.0;54.018;;;;;;0 / 0;82.8;89.0;4.124;519;2014-11-22 11:15:20:839
-4.4538;8.2953;-2.7378;-4.2793;8.3424;-2.8741;-0.3923;-0.1812;-0.2707;-0.0264;0.0146;0.0282;37.0;-5.94;-36.78;5.58;201.84;-58.42;123.87;0.0;39.658;;;;;;0 / 0;82.8;89.0;4.124;1020;2014-11-22 11:15:21:340
-3.7284;9.2195;-0.8583;-4.0942;8.5659;-2.4562;0.385;0.3376;0.4989;-0.6017;-0.0226;0.4788;51.0;-0.24;-32.46;10.92;221.57;-60.87;120.96;0.0;41.539;;;;;;0 / 0;82.8;89.0;4.124;1526;2014-11-22 11:15:21:846
-3.0125;9.2961;-1.2486;-2.9666;9.2602;-1.2722;-0.0459;0.0359;0.0236;0.013;0.1052;0.0367;179.0;1.56;-32.52;14.46;252.04;-70.78;113.21;2.0;39.36;;;;;;0 / 0;82.8;89.0;4.124;2041;2014-11-22 11:15:22:361
