sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.430956;-1.522712;0.469264;-0.858757;-8.701246;4.440861;0.427801;7.178535;-3.971597;0.64935;0.390343;0.6915;71.0;6.96;36.42;-49.62;185.1602;71.1778;2.5946;0.0;1018.01;58.57117;;;;;;0 / 0;81.9;39.0;3.665;30;2014-11-17 17:14:15:397
-0.430956;-1.522712;0.469264;-0.858757;-8.701246;4.440861;0.427801;7.178535;-3.971597;-0.090713;0.3317;0.330478;67.0;7.86;33.66;-52.08;176.271;62.5335;10.9446;0.0;1018.01;58.57117;;;;;;0 / 0;81.9;39.0;3.665;81;2014-11-17 17:14:15:448
0.201113;-1.991976;1.752556;-0.925609;-8.795136;4.237829;1.126722;6.803161;-2.485273;-1.230588;0.393703;-0.251982;63.0;9.96;31.38;-53.7;177.1741;63.7476;12.3208;0.0;1018.01;58.57117;;;;;;0 / 0;81.9;39.0;3.665;141;2014-11-17 17:14:15:508
-1.340753;-7.211335;4.960786;-0.294096;-9.588362;2.036475;-1.046657;2.377026;2.924311;-1.1863;-0.304822;-0.668592;67.0;10.74;32.1;-52.98;177.1741;63.7476;12.3208;0.0;1018.01;58.57117;;;;;;0 / 0;81.9;39.0;3.665;200;2014-11-17 17:14:15:567
1.426944;-12.047622;5.975928;-0.125288;-9.495108;2.449008;1.552232;-2.552515;3.52692;-1.068403;-0.103847;-0.49083;75.0;11.1;35.22;-50.28;185.6575;77.8884;8.2175;0.0;1017.94;58.57117;;;;;;0 / 0;81.9;39.0;3.665;271;2014-11-17 17:14:15:638
-7.422025;-15.868768;-8.379706;-0.09191;-9.591544;2.040648;-7.330116;-6.277224;-10.420354;-0.718377;0.620334;-0.166461;70.0;10.44;38.04;-48.18;192.3706;75.5192;2.9286;0.0;1017.94;60.38207;;;;;;0 / 0;81.9;39.0;3.665;329;2014-11-17 17:14:15:696
4.826711;-12.50731;-5.27682;-0.466162;-9.769368;0.715906;5.292873;-2.737941;-5.992727;-0.752281;1.361619;0.940733;67.0;10.62;39.12;-47.22;193.0509;77.9773;2.5788;0.0;1017.94;60.38207;;;;;;0 / 0;81.9;39.0;3.665;394;2014-11-17 17:14:15:761
4.826711;-12.50731;-5.27682;-0.466162;-9.769368;0.715906;5.292873;-2.737941;-5.992727;0.844216;-0.892169;0.630718;64.0;12.06;39.72;-46.08;193.0509;77.9773;2.5788;0.0;1017.94;60.38207;;;;;;0 / 0;81.9;39.0;3.665;444;2014-11-17 17:14:15:811
-1.024718;-8.820238;3.792416;-0.686048;-9.76405;0.602553;-0.33867;0.943811;3.189862;-0.722348;-0.219911;-0.245568;70.0;14.88;39.18;-45.54;132.0711;86.0346;62.3987;0.0;1017.94;60.38207;;;;;;0 / 0;81.9;39.0;3.665;513;2014-11-17 17:14:15:880
-1.024718;-8.820238;3.792416;-0.686048;-9.76405;0.602553;-0.33867;0.943811;3.189862;-0.551611;-0.01069;0.081856;71.0;14.94;39.12;-45.84;146.8863;84.6575;48.7073;0.0;1017.94;60.38207;;;;;;0 / 0;81.9;39.0;3.665;565;2014-11-17 17:14:15:932
-1.915361;-4.932055;3.610456;-0.862056;-9.722644;0.947344;-1.053306;4.79059;2.663112;0.110261;0.224188;0.033598;70.0;14.22;39.42;-45.36;146.8863;84.6575;48.7073;0.0;1018.08;60.38207;;;;;;0 / 0;81.9;39.0;3.665;619;2014-11-17 17:14:15:986
-1.8579;-7.671022;1.924938;-0.96629;-9.691416;1.145922;-0.89161;2.020394;0.779016;0.160658;-0.383623;0.021686;70.0;13.86;40.2;-44.16;151.763;82.4951;42.3013;0.0;1018.08;60.38207;;;;;;0 / 0;81.9;39.0;3.665;676;2014-11-17 17:14:16:043
2.461239;-7.07726;0.545878;-0.641489;-9.719584;1.135151;3.102728;2.642325;-0.589273;0.293521;0.163406;0.101709;67.0;13.62;39.78;-44.16;166.5247;82.3595;29.4714;0.0;1018.08;62.76239;;;;;;0 / 0;81.9;39.0;3.665;734;2014-11-17 17:14:16:101
-4.242525;-9.854534;1.292869;-0.987779;-9.694444;1.101113;-3.254746;-0.16009;0.191756;0.03543;0.692721;-0.30696;64.0;13.44;39.18;-44.52;166.5247;82.3595;29.4714;0.0;1018.06;62.76239;;;;;;0 / 0;81.9;39.0;3.665;786;2014-11-17 17:14:16:153
1.292869;-11.176132;6.502652;-0.73042;-9.6259;1.725952;2.023289;-1.550232;4.7767;0.550695;-0.176235;-0.10568;62.0;12.9;37.8;-45.24;150.4695;81.3244;41.8944;0.0;1018.06;62.76239;;;;;;0 / 0;81.9;39.0;3.665;837;2014-11-17 17:14:16:204
-2.700659;-19.507956;6.914455;-0.796887;-9.474034;2.403752;-1.903772;-10.03392;4.510702;2.774245;1.119716;1.224785;62.0;13.38;36.36;-46.02;171.4629;78.9824;22.938;0.0;1018.06;62.76239;;;;;;0 / 0;81.9;39.0;3.665;899;2014-11-17 17:14:16:266
-0.229843;-14.939818;0.019154;-0.956877;-9.529978;2.105779;0.727033;-5.40984;-2.086625;2.309682;-0.013134;1.240667;62.0;15.42;30.6;-48.54;171.0643;76.3577;24.4373;0.0;1018.22;62.76239;;;;;;0 / 0;81.9;39.0;3.665;975;2014-11-17 17:14:16:342
-0.430956;-6.722918;-1.197101;-0.850545;-9.616636;1.722573;0.419589;2.893719;-2.919674;1.318247;-0.595288;0.635605;62.0;17.34;21.54;-50.52;171.2947;78.7028;26.2785;0.0;1018.22;62.76239;;;;;;0 / 0;81.9;39.0;3.665;1030;2014-11-17 17:14:16:397
1.551443;1.532289;-3.639186;-0.993831;-9.493908;2.246869;2.545274;11.026198;-5.886055;-0.613614;0.001527;0.187841;64.0;17.76;18.0;-51.06;171.2947;78.7028;26.2785;0.0;1018.22;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1086;2014-11-17 17:14:16:453
3.026271;0.584185;-2.001553;-1.000866;-9.596572;1.75341;4.027137;10.180758;-3.754963;-1.746158;0.394924;-0.322842;62.0;18.06;16.14;-51.36;168.8102;78.1192;29.7182;0.0;1018.12;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1143;2014-11-17 17:14:16:510
-1.13964;-9.251194;2.011129;-0.173458;-9.783994;0.643227;-0.966182;0.532799;1.367903;-3.360064;0.030849;-1.452332;64.0;17.64;18.66;-49.5;185.2197;86.1046;15.0918;0.0;1018.12;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1201;2014-11-17 17:14:16:568
-4.424484;-12.641384;4.52983;-0.679523;-9.710178;1.192092;-3.744961;-2.931206;3.337738;-1.572978;0.379958;-0.911716;62.0;16.44;21.9;-47.88;185.2197;86.1046;15.0918;0.0;1018.12;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1260;2014-11-17 17:14:16:627
2.03986;-10.505756;12.68927;-0.447039;-9.488826;2.435717;2.486899;-1.016931;10.253552;-0.530231;0.059559;0.144775;49.0;12.9;27.36;-44.7;167.3479;81.9566;29.6843;0.0;1017.89;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1326;2014-11-17 17:14:16:693
-4.261679;-19.536686;4.912902;-0.378616;-9.567942;2.116961;-3.883063;-9.968742;2.795941;0.164628;0.763276;0.751364;48.0;11.88;28.26;-44.52;185.6759;77.3324;10.1401;0.0;1017.89;66.06943;;;;;;0 / 0;81.9;39.0;3.665;1380;2014-11-17 17:14:16:747
4.970363;-10.28549;-10.390836;-0.275084;-9.697768;1.431084;5.245447;-0.587721;-11.82192;-0.243735;-0.181427;-0.36713;48.0;10.8;27.24;-43.74;183.5041;81.4541;10.8807;0.0;1017.89;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1462;2014-11-17 17:14:16:829
2.27928;-6.042965;2.748544;-0.632766;-9.64853;1.635807;2.912046;3.605566;1.112737;-0.565356;-1.325578;0.179289;42.0;10.14;26.88;-42.84;157.1169;80.7863;33.5232;0.0;1018.23;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1541;2014-11-17 17:14:16:908
-2.432509;-7.690176;3.983952;-0.792745;-9.590594;1.887437;-1.639764;1.900419;2.096515;-0.493579;-0.334449;0.010385;45.0;8.76;28.68;-41.76;167.2565;77.9508;22.783;0.0;1018.23;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1603;2014-11-17 17:14:16:970
0.095768;-6.397307;3.495535;-0.747342;-9.533006;2.175704;0.84311;3.1357;1.31983;0.124922;0.116675;-0.081856;42.0;8.34;29.28;-40.74;167.2565;77.9508;22.783;0.0;1018.23;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1661;2014-11-17 17:14:17:028
-2.566584;-7.374141;-0.737414;-0.929008;-9.566818;1.945067;-1.637576;2.192678;-2.682481;0.277027;0.443488;-0.443794;41.0;8.16;28.86;-39.48;170.517;76.4329;18.9573;0.0;1018.14;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1726;2014-11-17 17:14:17:093
-3.198653;-7.671022;1.656788;-1.181919;-9.543504;1.922237;-2.016735;1.872482;-0.265449;0.113926;-0.257174;-0.026878;38.0;7.5;28.14;-39.0;163.0885;77.3025;25.5302;0.0;1018.14;64.84065;;;;;;0 / 0;81.9;39.0;3.665;1801;2014-11-17 17:14:17:168
-2.920926;-14.231134;8.236054;-1.270819;-9.408348;2.457319;-1.650107;-4.822787;5.778734;0.50488;-0.354607;-0.160352;41.0;4.14;26.4;-38.64;152.5623;73.6143;27.346;0.0;1018.11;61.26163;;;;;;0 / 0;81.9;39.0;3.665;1862;2014-11-17 17:14:17:229
1.924938;-19.536686;3.495535;-1.320287;-9.157858;3.249745;3.245226;-10.378826;0.245789;2.857322;0.03207;1.263575;41.0;2.28;24.18;-39.54;153.7094;69.0418;22.1106;0.0;1018.11;61.26163;;;;;;0 / 0;81.9;39.0;3.665;1927;2014-11-17 17:14:17:294
0.90022;-15.29416;0.555455;-0.894334;-9.469914;2.385641;1.794554;-5.824246;-1.830186;2.356413;0.290466;1.462411;62.0;2.34;20.76;-40.56;153.7094;69.0418;22.1106;0.0;1018.11;61.26163;;;;;;0 / 0;81.9;39.0;3.665;1998;2014-11-17 17:14:17:365
-1.225831;-8.178592;-1.273715;-0.888083;-9.560688;1.993721;-0.337748;1.382096;-3.267436;1.149038;-1.026864;0.764498;67.0;4.62;15.9;-41.88;159.0857;77.1405;24.0101;0.0;1018.11;61.26163;;;;;;0 / 0;81.9;39.0;3.665;2060;2014-11-17 17:14:17:427
2.317587;-0.938527;-3.457227;-1.095829;-9.3868;2.618691;3.413416;8.448274;-6.075918;0.210749;-0.713491;0.406531;78.0;5.34;14.46;-42.24;161.6037;73.1738;22.7076;0.0;1018.11;61.26163;;;;;;0 / 0;81.9;39.0;3.665;2120;2014-11-17 17:14:17:487
1.819593;-0.603339;-2.806004;-1.168998;-9.410076;2.500864;2.988592;8.806738;-5.306868;-1.78617;0.338419;-0.138972;78.0;5.4;13.98;-42.78;161.6037;73.1738;22.7076;0.0;1018.11;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2170;2014-11-17 17:14:17:537
-0.038307;-4.290409;1.340753;-1.097607;-9.627802;1.506999;1.0593;5.337394;-0.166246;-2.39673;0.242208;-0.357662;75.0;4.74;15.36;-42.18;158.9105;73.6501;25.0532;0.0;1018.03;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2228;2014-11-17 17:14:17:595
-2.240973;-12.248734;3.20823;-0.420686;-9.732284;1.129626;-1.820287;-2.516451;2.078605;-1.512502;0.220522;-0.861931;62.0;3.78;18.42;-40.62;164.1936;82.9394;20.4259;0.0;1018.03;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2291;2014-11-17 17:14:17:658
-2.346318;-10.601524;7.671023;-0.670283;-9.6073;1.849574;-1.676035;-0.994225;5.821449;-1.038165;0.699746;-0.067195;37.0;1.38;21.54;-38.4;158.7779;78.4276;19.9204;0.0;1018.03;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2360;2014-11-17 17:14:17:727
-3.706224;-18.013973;-7.929596;-0.634529;-9.689914;1.368694;-3.071695;-8.324059;-9.29829;-1.002735;-0.578184;-0.140499;31.0;-0.12;22.2;-37.5;158.7779;78.4276;19.9204;0.0;1018.0;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2419;2014-11-17 17:14:17:786
2.432509;-17.152061;2.03986;-0.626396;-9.731948;1.033071;3.058905;-7.420113;1.006789;0.989296;-0.457843;0.588263;34.0;-1.8;22.56;-35.82;144.4578;82.9234;31.2303;0.0;1018.0;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2478;2014-11-17 17:14:17:845
-4.596867;-11.176132;-7.268796;-0.891316;-9.763966;0.202305;-3.705551;-1.412167;-7.471102;-1.488679;0.549473;-0.447153;31.0;-2.22;22.56;-35.22;95.9899;84.6523;77.212;0.0;1018.0;66.22119;;;;;;0 / 0;81.9;39.0;3.665;2531;2014-11-17 17:14:17:898
-1.034295;-8.848968;3.945645;-0.945534;-9.754282;0.361002;-0.088761;0.905314;3.584642;-1.154535;-0.802066;0.165544;27.0;-2.4;23.16;-34.68;95.9899;84.6523;77.212;0.0;1018.23;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2599;2014-11-17 17:14:17:966
4.443639;-5.928043;4.185065;-0.462769;-9.758842;0.84926;4.906408;3.830799;3.335806;-0.085216;0.556498;-0.277944;23.0;-2.88;23.76;-33.96;143.8919;84.3401;28.5864;0.0;1018.23;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2652;2014-11-17 17:14:18:019
-2.566584;-8.465898;3.055001;-0.63596;-9.720604;1.129505;-1.930624;1.254706;1.925496;0.451429;1.135599;-0.134085;26.0;-3.3;24.96;-32.76;141.6166;82.4044;29.3814;0.0;1018.23;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2717;2014-11-17 17:14:18:084
-2.710236;-5.449203;0.296881;-0.907716;-9.69622;1.153148;-1.80252;4.247019;-0.856267;0.251066;1.124298;-0.150578;20.0;-2.34;24.48;-32.88;133.4487;81.3935;38.2085;0.0;1018.1;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2772;2014-11-17 17:14:18:139
-3.945644;-10.055646;3.409343;-1.189001;-9.644436;1.319668;-2.756644;-0.411211;2.089675;0.555277;-0.685085;-0.167988;20.0;-1.86;23.94;-33.36;133.4487;81.3935;38.2085;0.0;1018.1;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2836;2014-11-17 17:14:18:203
2.662352;-12.612654;5.765238;-0.765767;-9.599134;1.854887;3.428119;-3.013519;3.91035;2.012496;0.312458;0.240375;20.0;-2.34;23.22;-33.36;128.0431;79.5643;42.0184;0.0;1018.1;62.35095;;;;;;0 / 0;81.9;39.0;3.665;2894;2014-11-17 17:14:18:261
-1.292869;-19.546263;-1.312023;-0.946089;-9.313326;2.921857;-0.34678;-10.232936;-4.233879;2.802955;1.207986;1.202183;28.0;-2.1;20.82;-35.28;149.8568;71.7492;17.9418;0.0;1018.13;66.24459;;;;;;0 / 0;81.9;39.0;3.665;2961;2014-11-17 17:14:18:328
-1.637634;-15.964536;0.6608;-1.007731;-9.638048;1.504285;-0.629902;-6.326487;-0.843485;1.817935;-1.11208;1.110553;38.0;-0.66;18.78;-36.72;140.6804;79.3602;33.8184;0.0;1018.13;66.24459;;;;;;0 / 0;81.9;39.0;3.665;3014;2014-11-17 17:14:18:381
1.532289;-6.215348;-0.268151;-0.706736;-9.696526;1.283848;2.239025;3.48118;-1.551999;0.629802;-1.033279;0.385761;48.0;1.8;14.22;-39.36;152.4139;81.4055;28.832;0.0;1018.13;66.24459;;;;;;0 / 0;81.9;39.0;3.665;3086;2014-11-17 17:14:18:453
0.727837;-2.691083;-1.522712;-0.888241;-9.638982;1.572074;1.616078;6.9479;-3.094786;-1.155452;0.198226;0.212276;57.0;1.98;12.36;-40.62;151.432;79.3899;29.467;0.0;1018.25;66.24459;;;;;;0 / 0;81.9;39.0;3.665;3168;2014-11-17 17:14:18:535
-0.708684;-2.99754;0.306458;-0.758055;-9.76239;0.539869;0.049371;6.764851;-0.233411;-1.806939;0.416305;-0.170431;59.0;1.92;13.14;-40.8;151.432;79.3899;29.467;0.0;1018.25;66.24459;;;;;;0 / 0;81.9;39.0;3.665;3225;2014-11-17 17:14:18:592
2.03986;-11.750742;3.744532;-0.016417;-9.786442;0.629041;2.056277;-1.9643;3.115491;-2.240654;0.126755;-0.675617;42.0;0.18;16.08;-39.66;125.2113;84.5544;54.5424;0.0;1018.25;66.24459;;;;;;0 / 0;81.9;39.0;3.665;3288;2014-11-17 17:14:18:655
-4.673482;-8.092401;8.485052;-0.47562;-9.664008;1.597223;-4.197861;1.571608;6.887829;-1.012509;-0.682031;-0.731817;41.0;-1.14;18.48;-38.7;176.9393;86.321;1.495;0.0;1018.25;65.42064;;;;;;0 / 0;81.9;39.0;3.665;3343;2014-11-17 17:14:18:710
-0.02873;-13.857638;9.615114;-0.514302;-9.498728;2.383288;0.485571;-4.358911;7.231827;-0.533285;-0.657596;-0.097128;23.0;-3.36;20.46;-37.38;176.9393;86.321;1.495;0.0;1018.25;65.42064;;;;;;0 / 0;81.9;39.0;3.665;3398;2014-11-17 17:14:18:765
