ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6688,-9.8465,-0.0781,0.0585,-9.8023,-0.2847,0.467,-0.1204,0.2417,-15.57,55.21,-7.99,300.13,88.13,-178.61,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,3,2014-12-14 14:48:15:043
0.4197,-9.7315,0.0177,0.1415,-9.8021,-0.2625,0.2878,0.0095,0.0597,-16.32,55.21,-10.49,278.7,88.26,-151.67,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,61,2014-12-14 14:48:15:101
0.7071,-9.9039,0.4583,0.1955,-9.8027,-0.1994,0.4698,-0.1834,0.6063,-15.2,55.96,-10.49,278.7,88.26,-151.67,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,103,2014-12-14 14:48:15:143
1.7991,-10.5553,2.3741,0.3607,-9.7998,0.0571,1.5305,-0.7651,2.3203,-14.88,57.09,-12.24,269.08,88.37,-135.57,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,153,2014-12-14 14:48:15:193
3.4276,-12.1263,3.4661,0.8888,-9.7437,0.6646,2.7788,-1.8697,2.929,-14.13,56.71,-16.93,207.71,86.62,-63.07,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,203,2014-12-14 14:48:15:243
2.5463,-12.5286,2.9872,1.0557,-9.7051,0.9315,0.8414,-1.9462,1.7631,-15.2,55.96,-21.61,207.71,86.62,-63.07,0.0,57.344,35.178284,126.90856,,NaN,,217.74194,,0 / 21,253,2014-12-14 14:48:15:293
-1.477,-7.739,-2.8561,0.7718,-9.7628,0.5129,-2.5091,2.2589,-3.2648,-16.7,55.21,-31.49,200.77,81.75,-48.58,0.0,63.576,35.178284,126.90856,,NaN,,217.74194,,0 / 21,303,2014-12-14 14:48:15:343
-0.6532,-8.7544,-2.3005,0.5798,-9.7877,0.1895,-1.2715,1.2123,-2.408,-15.57,54.09,-35.74,217.04,84.58,-56.39,0.0,63.576,35.178284,126.90856,,NaN,,217.74194,,0 / 21,353,2014-12-14 14:48:15:393
-1.0746,-6.2064,-1.3043,0.3242,-9.7993,-0.1981,-1.3677,3.128,-1.2582,-13.38,53.03,-39.61,252.15,87.07,-86.61,0.0,63.576,35.178284,126.90856,,NaN,,217.74194,,0 / 21,403,2014-12-14 14:48:15:443
-1.3046,-4.0032,-1.8982,0.1427,-9.8011,-0.2977,-1.3531,3.9795,-0.4256,-13.01,53.4,-40.86,252.15,87.07,-86.61,0.0,63.576,35.178284,126.90856,,NaN,,217.74194,,0 / 21,453,2014-12-14 14:48:15:493
