ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2856,-9.8848,0.8989,-0.118,-9.7991,-0.3675,0.4045,-0.2524,1.2498,-10.07,55.96,-15.92,340.18,86.66,168.61,0.0,70.397,35.178177,126.90881,,NaN,,130.64516,,0 / 22,5,2014-12-14 14:45:37:977
2.5079,-10.517,2.4124,0.1022,-9.8055,-0.1117,1.9394,-0.7355,1.8511,-7.88,60.03,-16.42,348.68,87.74,162.2,0.0,70.397,35.178177,126.90881,,NaN,,130.64516,,0 / 22,55,2014-12-14 14:45:38:027
3.1402,-11.4366,4.1367,0.7492,-9.7563,0.6512,2.6489,-1.1788,3.4372,-9.32,58.21,-19.36,222.26,87.27,-62.49,0.0,70.397,35.178177,126.90881,,NaN,,130.64516,,0 / 22,105,2014-12-14 14:45:38:077
1.9332,-11.6473,4.4049,0.8711,-9.7291,0.8698,1.9033,-1.4129,3.285,-10.07,59.65,-24.05,211.3,82.79,-45.04,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,155,2014-12-14 14:45:38:127
0.6496,-10.6319,-1.266,0.9703,-9.6913,1.1434,-0.0097,-0.4441,-1.6208,-9.7,61.53,-27.93,211.3,82.79,-45.04,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,205,2014-12-14 14:45:38:177
-2.1858,-7.6432,-3.2776,0.8208,-9.7278,0.9309,-2.3679,0.8064,-3.3326,-11.57,57.84,-38.93,209.11,81.2,-40.32,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,255,2014-12-14 14:45:38:227
-1.5728,-5.191,-3.1818,0.1883,-9.8032,-0.1802,-1.9952,4.0904,-3.4042,-10.45,58.21,-40.3,225.37,86.3,-55.63,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,306,2014-12-14 14:45:38:278
-0.9022,-4.0032,-1.4384,0.0273,-9.7954,-0.4679,-0.9405,4.581,-1.3374,-8.63,57.84,-39.86,302.86,88.48,-133.74,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,356,2014-12-14 14:45:38:328
0.6688,-6.3405,0.6499,-0.0963,-9.7908,-0.5487,-0.5019,3.4998,0.0014,-7.51,57.84,-38.61,302.86,88.48,-133.74,0.0,58.554,35.178177,126.90881,,NaN,,130.64516,,0 / 22,405,2014-12-14 14:45:38:377
0.0174,-7.5091,1.7036,0.0261,-9.7998,-0.3645,1.0586,1.1621,1.5427,-6.01,60.4,-35.86,0.46,86.74,170.04,0.0,64.328,35.178177,126.90881,,NaN,,130.64516,,0 / 22,455,2014-12-14 14:45:38:427
-0.8448,-9.4441,2.8148,-0.0372,-9.8018,0.3056,-0.4084,-1.7558,1.9054,-4.95,61.9,-32.24,0.46,86.74,170.04,0.0,64.328,35.178177,126.90881,,NaN,,130.64516,,0 / 22,505,2014-12-14 14:45:38:477
-1.3237,-10.2871,-0.6529,-0.0028,-9.7991,0.3842,0.3972,-1.88,0.9828,-3.07,61.53,-27.49,165.69,88.2,6.95,0.0,64.328,35.178177,126.90881,,NaN,,130.64516,,0 / 22,555,2014-12-14 14:45:38:527
-0.2125,-13.659,1.4162,-0.159,-9.8042,0.1484,1.4966,-4.6274,-2.4371,-3.07,64.09,-24.49,165.69,88.2,6.95,0.0,64.328,35.178177,126.90881,,NaN,,130.64516,,0 / 22,605,2014-12-14 14:45:38:577
6.8952,-14.023,6.7614,-0.0042,-9.8025,-0.2841,2.0075,-5.3827,-5.7679,-2.32,67.4,-17.11,121.44,88.73,46.99,0.0,64.328,35.178177,126.90881,,NaN,,130.64516,,0 / 22,655,2014-12-14 14:45:38:627
