ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.6075,-10.2679,3.0447,0.2464,-9.7501,1.0223,1.2392,-0.5813,1.8496,-4.88,55.15,-27.55,176.57,85.34,-7.25,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,8,2014-12-14 14:43:30:342
1.4159,-10.5936,4.2325,0.4084,-9.7045,1.3514,1.0231,-0.6865,2.6344,-4.88,55.46,-28.11,176.57,85.34,-7.25,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,58,2014-12-14 14:43:30:392
1.7033,-12.9309,5.2862,0.6462,-9.5878,1.9563,1.2626,-2.1896,3.3027,-4.88,54.4,-35.68,192.83,81.72,-16.81,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,108,2014-12-14 14:43:30:442
1.8374,-11.9347,3.1596,0.7098,-9.5359,2.1754,0.6268,-1.8518,1.6075,-4.51,52.15,-42.55,195.97,77.87,-18.28,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,158,2014-12-14 14:43:30:492
-0.4041,-7.375,-2.971,0.4504,-9.6795,1.5083,-2.7098,3.1412,-5.5415,-4.88,51.09,-48.42,195.97,77.87,-18.28,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,208,2014-12-14 14:43:30:542
-1.9751,-6.5896,-1.2085,0.294,-9.7406,1.0976,-1.7449,2.1345,-2.7997,-2.7,49.59,-50.55,195.93,80.76,-16.63,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,259,2014-12-14 14:43:30:593
-1.9176,-4.2906,-0.4038,-0.1205,-9.7766,0.7574,-1.7993,4.3,-1.5578,-0.13,49.59,-56.42,189.35,84.32,-8.48,0.0,64.806,35.178196,126.908745,,NaN,,75.59355,,0 / 22,308,2014-12-14 14:43:30:642
0.1515,-5.555,-0.4805,-0.3079,-9.7806,0.6448,-0.5007,3.6548,-0.8789,1.37,50.34,-56.55,189.35,84.32,-8.48,0.0,66.344,35.178196,126.908745,,NaN,,75.59355,,0 / 22,358,2014-12-14 14:43:30:692
0.8795,-6.398,4.5007,-0.1882,-9.7897,0.5448,0.9674,1.5228,-0.3983,1.74,55.15,-53.99,154.72,85.82,25.52,0.0,66.344,35.178196,126.908745,,NaN,,75.59355,,0 / 22,408,2014-12-14 14:43:30:742
1.7416,-7.1451,2.2783,-0.0386,-9.7688,0.8602,0.8248,1.2772,2.6812,5.05,58.09,-51.74,183.25,84.96,2.57,0.0,66.344,35.178196,126.908745,,NaN,,75.59355,,0 / 22,458,2014-12-14 14:43:30:792
