ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.0061,-11.0534,2.1251,0.4328,-9.797,-0.0323,2.6204,-1.1626,2.1957,-13.38,59.28,-16.67,308.4,88.11,-161.73,0.0,66.326,35.17815,126.90877,,NaN,,83.87097,,0 / 22,14,2014-12-14 14:46:48:726
2.5079,-11.5132,2.9106,0.7883,-9.7709,0.2814,2.4884,-1.2715,2.3587,-14.13,59.65,-18.74,308.4,88.11,-161.73,0.0,66.326,35.17815,126.90877,,NaN,,83.87097,,0 / 22,64,2014-12-14 14:46:48:776
-0.4041,-10.4404,0.1134,0.8561,-9.7436,0.7072,-0.6966,-0.9521,1.6874,-13.38,61.46,-24.36,224.41,84.12,-63.46,0.0,66.326,35.17815,126.90877,,NaN,,83.87097,,0 / 22,114,2014-12-14 14:46:48:826
-1.7643,-8.0839,-3.45,0.6282,-9.7741,0.492,-2.2362,1.0049,-2.8455,-13.38,58.15,-34.67,215.9,85.33,-51.93,0.0,66.326,35.17815,126.90877,,NaN,,83.87097,,0 / 22,164,2014-12-14 14:46:48:876
-0.9022,-9.1184,-2.3005,0.2152,-9.8025,-0.1854,-1.8216,1.0822,-2.3417,-12.26,58.53,-38.93,215.9,85.33,-51.93,0.0,66.326,35.17815,126.90877,,NaN,,83.87097,,0 / 22,214,2014-12-14 14:46:48:926
-1.4387,-7.739,-1.4767,0.0543,-9.7973,-0.4246,-1.2823,1.6802,-1.3536,-11.2,56.34,-42.42,297.95,88.34,-130.74,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,264,2014-12-14 14:46:48:976
-2.1858,-6.1489,0.4008,-0.3584,-9.7908,-0.4272,-1.8772,2.9631,0.6898,-8.95,56.71,-41.11,355.96,87.25,171.92,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,314,2014-12-14 14:46:49:026
-0.1742,-7.0302,0.669,-0.5525,-9.7864,-0.3036,-0.8187,2.1529,0.859,-6.76,58.53,-40.61,47.71,86.31,118.79,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,364,2014-12-14 14:46:49:076
2.0673,-6.7428,1.0714,-0.2742,-9.8024,-0.0908,2.2765,1.7488,1.1442,-8.57,58.15,-39.74,47.71,86.31,118.79,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,414,2014-12-14 14:46:49:126
0.5347,-6.398,0.5349,0.0753,-9.804,0.2133,2.0745,1.7776,2.0075,-6.01,61.84,-36.17,58.93,88.31,108.33,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,464,2014-12-14 14:46:49:176
-1.7643,-7.9881,-0.9211,0.1513,-9.801,0.2961,0.8615,1.5365,0.9191,-6.01,62.59,-33.86,198.17,88.06,-27.06,0.0,62.896,35.17815,126.90877,,NaN,,83.87097,,0 / 22,515,2014-12-14 14:46:49:227
0.0365,-10.5362,1.6844,-0.0049,-9.8045,0.2048,0.5314,-2.0618,1.0005,-5.26,64.03,-31.3,198.17,88.06,-27.06,0.0,59.642,35.17815,126.90877,,NaN,,83.87097,,0 / 22,564,2014-12-14 14:46:49:276
0.2856,-15.5748,-6.228,-0.0224,-9.8011,0.3296,-0.2102,-2.3672,1.54,-3.45,65.9,-26.74,165.86,88.8,1.37,0.0,59.642,35.17815,126.90877,,NaN,,83.87097,,0 / 22,614,2014-12-14 14:46:49:326
