ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1167,-9.5208,-0.5188,0.1954,-9.8011,-0.2654,-0.2578,0.122,-0.1493,-18.51,55.96,-13.93,270.19,88.05,-139.17,0.0,71.267,35.17836,126.90844,,NaN,,154.8387,,0 / 22,3,2014-12-14 14:46:13:493
0.1323,-9.5974,-0.2889,0.1703,-9.8013,-0.2764,-0.0707,-0.1217,-0.0748,-17.45,55.96,-14.61,270.19,88.05,-139.17,0.0,71.267,35.17836,126.90844,,NaN,,154.8387,,0 / 22,53,2014-12-14 14:46:13:543
0.1898,-9.5974,-0.3655,0.1479,-9.8017,-0.2734,-0.1316,0.0237,0.0158,-16.7,57.03,-14.74,278.94,88.1,-148.37,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,103,2014-12-14 14:46:13:593
0.3239,-9.8081,0.0751,0.1543,-9.8019,-0.2643,0.0732,-0.078,0.1633,-16.32,58.9,-14.74,287.46,88.21,-149.72,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,153,2014-12-14 14:46:13:643
1.9332,-10.3254,1.9718,0.3177,-9.8013,-0.0566,1.1993,-0.4474,1.4498,-15.95,57.4,-14.49,287.46,88.21,-149.72,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,203,2014-12-14 14:46:13:693
3.0061,-10.6511,3.1788,0.598,-9.7843,0.2831,2.228,-0.7918,2.6435,-15.95,58.15,-17.74,241.19,88.11,-100.11,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,254,2014-12-14 14:46:13:744
4.6345,-11.4557,3.9259,0.8019,-9.7611,0.4978,2.9684,-1.0391,3.0776,-14.13,57.78,-17.3,210.42,86.13,-64.67,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,303,2014-12-14 14:46:13:793
0.937,-12.9884,1.7994,1.1585,-9.678,1.0791,0.1903,-2.4162,2.7707,-17.07,57.4,-29.3,203.1,80.71,-47.03,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,353,2014-12-14 14:46:13:843
0.7262,-11.2259,-1.3617,1.0729,-9.6772,1.1713,0.034,-2.1254,0.0696,-18.13,55.96,-34.86,203.1,80.71,-47.03,0.0,59.708,35.17836,126.90844,,NaN,,154.8387,,0 / 22,403,2014-12-14 14:46:13:893
-2.2625,-6.2255,-3.3351,0.8318,-9.7409,0.7704,-2.7917,2.3204,-3.7682,-15.95,53.71,-44.24,203.22,80.68,-42.49,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,453,2014-12-14 14:46:13:943
-2.2433,-4.0607,-1.8599,0.0244,-9.8043,-0.2148,-2.2712,5.071,-1.4332,-15.57,53.03,-44.17,240.77,87.73,-78.49,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,503,2014-12-14 14:46:13:993
-0.9022,-4.7504,-0.4805,-0.2759,-9.7988,-0.2791,-1.4986,4.4392,-0.1509,-15.57,55.59,-44.17,23.6,87.71,135.33,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,553,2014-12-14 14:46:14:043
0.6688,-6.6279,1.2629,-0.257,-9.8022,-0.1423,1.0788,1.344,1.5281,-14.82,56.65,-42.8,23.6,87.71,135.33,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,603,2014-12-14 14:46:14:093
1.4926,-9.1184,2.8339,-0.0211,-9.8019,0.3035,1.3644,0.5597,2.7554,-12.26,60.71,-37.42,41.87,88.28,118.98,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,653,2014-12-14 14:46:14:143
2.7379,-9.9422,1.5503,0.4615,-9.7667,0.7549,2.2539,-1.7085,0.6992,-11.51,62.59,-36.74,172.73,86.92,-11.34,0.0,65.495,35.17836,126.90844,,NaN,,154.8387,,0 / 22,703,2014-12-14 14:46:14:193
-0.749,-11.1301,2.6423,0.5195,-9.7548,0.8632,-0.2854,-2.2366,1.2972,-10.07,65.9,-33.11,197.7,84.1,-31.04,0.0,63.261,35.17836,126.90844,,NaN,,154.8387,,0 / 22,753,2014-12-14 14:46:14:243
