ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.2052,-9.9614,0.9373,-0.0138,-9.8036,-0.2425,0.5427,-0.1802,0.86,-20.01,61.84,-19.92,333.31,87.69,163.95,0.0,69.632,35.17795,126.90894,,NaN,,87.09678,,0 / 21,3,2014-12-14 14:47:18:781
1.9715,-10.1721,1.6078,0.0764,-9.8051,-0.1565,1.2477,-0.2857,1.1826,-18.2,62.96,-21.3,295.46,88.98,-153.97,0.0,69.632,35.17795,126.90894,,NaN,,87.09678,,0 / 21,53,2014-12-14 14:47:18:831
3.6575,-11.2259,4.3091,0.5248,-9.7864,0.349,2.8759,-1.3091,3.66,-17.45,64.03,-22.55,295.46,88.98,-153.97,0.0,69.632,35.17795,126.90894,,NaN,,87.09678,,0 / 21,103,2014-12-14 14:47:18:881
1.55,-12.8735,2.968,0.8737,-9.7317,0.8374,2.3622,-1.52,3.5288,-18.2,62.96,-30.24,205.51,86.32,-56.37,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,153,2014-12-14 14:47:18:931
0.7262,-11.2259,0.7648,0.9881,-9.6802,1.2194,-0.917,-0.5548,-0.7632,-17.45,62.59,-33.36,197.03,81.01,-39.63,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,203,2014-12-14 14:47:18:981
-1.9942,-7.5858,-3.6799,0.6599,-9.734,0.9924,-4.1646,1.477,-2.8478,-17.45,60.4,-40.05,197.03,81.01,-39.63,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,253,2014-12-14 14:47:19:031
-1.5153,-6.2255,-3.1051,0.0684,-9.806,0.0942,-1.8592,3.1201,-3.1689,-13.76,58.53,-48.42,196.94,83.02,-33.62,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,303,2014-12-14 14:47:19:081
-1.2471,-5.1144,-0.308,-0.0176,-9.8063,-0.0824,-1.1816,3.6572,-2.4085,-13.76,58.15,-50.17,200.6,89.32,-35.97,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,353,2014-12-14 14:47:19:131
0.0174,-6.4746,0.7074,-0.2585,-9.8023,-0.138,-0.1425,2.7486,0.4264,-13.76,58.9,-48.42,200.6,89.32,-35.97,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,403,2014-12-14 14:47:19:181
1.8374,-6.0531,1.3204,-0.222,-9.8039,-0.064,0.4789,1.7895,0.9004,-14.13,60.4,-45.11,44.65,88.29,118.09,0.0,58.364,35.17795,126.90894,,NaN,,87.09678,,0 / 21,454,2014-12-14 14:47:19:232
