ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.99539,-8.2989,3.08253,0.32157,-9.5789,2.07682,0.67382,1.28,1.00571,-0.66468,-0.20937,0.06552,119.0,30.42,28.32,-15.3,263.93,76.603,-8.514,1.97,25.6575,,,,NaN,,,,0 / 0,5,2014-12-14 13:37:57:029
-0.69731,-8.96688,2.65637,0.34117,-9.63531,1.79356,-1.03848,0.66843,0.86281,-0.73499,0.02286,0.0016,119.0,30.72,29.1,-15.78,262.585,79.271,-10.77,1.97,25.6575,,,,NaN,,,,0 / 0,55,2014-12-14 13:37:57:079
0.02095,-7.61177,7.11437,0.46896,-9.71163,1.27925,-0.44801,2.09986,5.83512,-0.64231,0.19543,-0.23702,133.0,30.78,29.1,-14.04,262.585,79.271,-10.77,1.97,25.6575,,,,NaN,,,,0 / 0,105,2014-12-14 13:37:57:129
-0.80026,-9.32362,3.47758,0.27937,-9.77433,0.7449,-1.07964,0.45071,2.73268,-1.28573,0.20395,-0.02397,133.0,30.36,29.88,-12.78,273.044,82.001,-20.508,1.97,25.6575,,,,NaN,,,,0 / 0,156,2014-12-14 13:37:57:180
-0.72365,-8.19834,-3.86304,0.30107,-9.79887,0.2493,-1.02472,1.60052,-4.11234,-1.54778,0.4202,-0.15606,133.0,30.12,30.06,-11.94,300.383,87.716,-50.374,1.97,25.6575,,,,NaN,,,,0 / 0,206,2014-12-14 13:37:57:230
3.62662,-16.27638,-7.65785,0.27488,-9.74275,-1.08397,-1.35527,-3.25596,-6.01124,-2.81438,0.89531,0.12304,133.0,30.3,29.94,-9.96,300.383,87.716,-50.374,1.97,25.6575,,,,NaN,,,,0 / 0,257,2014-12-14 13:37:57:281
5.86041,-19.51813,-3.02029,0.32516,-9.53027,-2.28946,5.53524,-9.98786,-0.73083,-3.9883,0.57999,-0.1241,133.0,30.24,30.12,-9.12,55.663,77.49,-171.746,1.97,25.6575,,,,NaN,,,,0 / 0,305,2014-12-14 13:37:57:329
-3.11067,-8.84478,9.30507,1.06422,-8.88099,-4.02106,-1.65439,-3.78478,14.6591,-1.76297,1.82422,-0.49268,59.0,30.6,29.52,-4.44,55.663,77.49,-171.746,1.97,35.8004,,,,NaN,,,,0 / 0,354,2014-12-14 13:37:57:378
-4.03722,-7.53515,6.74327,1.15535,-8.88174,-3.99413,-8.70696,0.72185,10.29731,0.43148,0.58851,-0.16138,59.0,31.2,28.62,-0.72,54.598,64.914,-163.867,1.97,35.8004,,,,NaN,,,,0 / 0,405,2014-12-14 13:37:57:429
-3.74513,-16.1447,6.65468,1.24094,-9.0221,-3.63799,-9.85828,1.39118,10.77151,1.62671,-1.1745,0.33929,59.0,30.72,27.78,6.18,54.598,64.914,-163.867,1.97,35.8004,,,,NaN,,,,0 / 0,455,2014-12-14 13:37:57:479
0.84455,-19.51813,0.65242,0.25139,-9.65357,-1.70766,2.30502,-9.72809,0.38247,4.07468,-2.25148,0.18376,53.0,29.46,26.52,13.14,77.36,71.842,-166.597,1.97,35.8004,,,,NaN,,,,0 / 0,505,2014-12-14 13:37:57:529
6.45896,-19.51813,-0.22386,0.17927,-9.78166,-0.67726,6.27969,-9.73647,0.4534,4.53381,-1.87864,0.11132,53.0,26.94,26.82,13.44,97.195,85.903,-165.174,1.97,35.8004,,,,NaN,,,,0 / 0,554,2014-12-14 13:37:57:578
4.3784,-18.65622,-4.93325,0.23403,-9.36043,2.91539,3.99054,-8.37103,-7.94995,5.18043,0.77919,0.05806,53.0,27.6,28.02,12.12,97.195,85.903,-165.174,1.97,35.8004,,,,NaN,,,,0 / 0,605,2014-12-14 13:37:57:629
-2.21763,-8.67,-7.36816,0.16311,-9.1659,3.48311,0.59047,-8.08252,-10.90394,4.25471,1.4599,0.07723,127.0,28.44,30.72,7.62,305.544,69.172,-2.681,1.97,35.8004,,,,NaN,,,,0 / 0,655,2014-12-14 13:37:57:679
-1.3222,-2.40677,-7.78235,-0.22027,-8.16752,5.42347,-0.87927,7.8868,-13.72536,1.66292,-1.36092,0.38297,127.0,26.88,33.96,-8.1,292.882,56.393,2.326,1.97,35.8004,,,,NaN,,,,0 / 0,705,2014-12-14 13:37:57:729
