ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.77273,-8.19356,3.64757,0.44158,-9.63636,1.76527,0.33115,1.44281,1.88229,-0.72114,-0.00484,0.12198,105.0,29.04,28.14,-13.2,269.629,78.365,-13.315,1.97,48.6496,,,,NaN,,,,0 / 0,5,2014-12-14 13:38:26:737
-0.01257,-9.71866,5.60602,0.39624,-9.65267,1.68492,-0.40881,-0.06599,3.9211,-0.67,0.32539,-0.00585,121.0,30.12,27.96,-12.12,269.629,78.365,-13.315,1.97,36.3498,,,,NaN,,,,0 / 0,54,2014-12-14 13:38:26:786
-0.75956,-8.1337,-0.52313,0.36646,-9.69846,1.40659,-1.12602,1.56476,-1.92973,-0.94378,-0.14972,0.03143,121.0,30.0,27.78,-11.64,270.261,81.476,-14.603,1.97,36.3498,,,,NaN,,,,0 / 0,104,2014-12-14 13:38:26:836
-0.39564,-11.7274,-6.87974,0.35853,-9.79887,0.15772,-0.75417,-1.92853,-7.03746,-2.87084,0.70782,0.04847,121.0,30.6,27.66,-9.66,319.629,87.711,-66.255,1.97,36.3498,,,,NaN,,,,0 / 0,155,2014-12-14 13:38:26:887
-2.26312,-19.51813,-3.77206,0.29209,-9.76236,-0.88451,-2.55521,-9.75577,-2.88756,-3.05087,-0.07302,0.16139,121.0,30.6,27.66,-8.34,319.629,87.711,-66.255,1.97,36.3498,,,,NaN,,,,0 / 0,205,2014-12-14 13:38:26:937
5.48931,-16.50144,3.08253,0.14874,-9.3932,-2.81408,5.34057,-7.10824,5.89662,-3.08709,0.70995,-0.09108,121.0,29.82,27.24,-6.84,62.498,79.393,-173.565,1.97,36.3498,,,,NaN,,,,0 / 0,254,2014-12-14 13:38:26:986
-3.05321,-9.19194,14.91707,0.60124,-8.94982,-3.9639,-3.65445,-0.24211,18.88097,0.27595,1.97442,-0.37657,59.0,29.64,26.7,-1.08,60.862,68.735,-174.907,1.97,36.3498,,,,NaN,,,,0 / 0,305,2014-12-14 13:38:27:037
-3.28305,-5.27024,9.97544,1.07889,-8.94174,-3.8798,-4.36194,3.67151,13.85525,1.26771,1.75817,-0.15712,59.0,29.64,26.22,3.18,62.644,65.755,-164.46,1.97,36.3498,,,,NaN,,,,0 / 0,355,2014-12-14 13:38:27:087
-11.09533,-10.65001,4.01627,1.10373,-9.34876,-2.74854,-9.38153,-8.94773,5.68069,2.49277,-2.15774,1.30016,59.0,28.62,24.78,9.72,73.619,72.421,-158.121,1.97,57.9221,,,,NaN,,,,0 / 0,405,2014-12-14 13:38:27:137
1.79505,-19.51813,1.488,0.2261,-9.75502,-0.97968,4.30702,-9.71971,1.1561,3.65603,-2.87892,0.42984,53.0,27.42,24.72,13.2,73.619,72.421,-158.121,1.97,57.9221,,,,NaN,,,,0 / 0,455,2014-12-14 13:38:27:187
7.44297,-19.51813,-3.62602,0.37619,-9.58174,2.05408,2.71892,-9.78375,-1.35018,4.96737,-0.22216,-0.65567,53.0,25.92,26.46,14.82,341.508,87.117,-40.756,1.97,57.9221,,,,NaN,,,,0 / 0,505,2014-12-14 13:38:27:237
4.90752,-18.55087,-5.74489,0.11118,-9.24446,3.27078,1.4259,-7.1636,-10.81895,4.08534,0.83139,0.93797,53.0,26.28,30.84,9.24,307.434,70.505,-1.947,1.97,57.9221,,,,NaN,,,,0 / 0,555,2014-12-14 13:38:27:287
0.70809,-12.81915,-7.4304,-0.16924,-8.86453,4.19075,0.27937,-0.89513,-10.77091,2.73671,-0.3681,0.89642,79.0,26.28,30.84,9.24,307.434,70.505,-1.947,1.97,57.9221,,,,NaN,,,,0 / 0,605,2014-12-14 13:38:27:337
-0.30466,-7.42981,-5.44322,-0.31678,-8.58471,4.73004,0.01212,1.1549,-10.17326,2.40115,-0.65146,0.75474,79.0,25.92,33.6,1.26,301.26,61.092,3.832,1.97,57.9221,,,,NaN,,,,0 / 0,655,2014-12-14 13:38:27:387
1.51254,2.31938,-4.35386,0.01796,-8.16228,5.43589,1.49458,10.48167,-9.78974,-0.09476,-2.3399,-0.00798,79.0,24.3,28.62,-14.04,280.573,56.337,-0.189,1.97,57.9221,,,,NaN,,,,0 / 0,705,2014-12-14 13:38:27:437
0.94032,0.0832,12.81736,0.34282,-8.14328,5.45354,0.5975,8.22648,7.36382,-0.62207,0.2913,-0.25406,87.0,24.0,26.64,-15.84,280.573,56.337,-0.189,1.97,57.606,,,,NaN,,,,0 / 0,755,2014-12-14 13:38:27:487
-0.7021,5.98012,-19.40141,0.21578,-8.14208,5.46177,-0.91788,14.1222,-24.86318,-0.92141,-0.9721,-0.09108,87.0,22.44,22.98,-19.92,267.797,55.511,-1.047,1.97,57.606,,,,NaN,,,,0 / 0,805,2014-12-14 13:38:27:537
14.9057,-19.51813,-19.40141,-0.16535,-8.17934,5.4076,15.07105,-11.33879,-24.80902,-1.44445,-3.23259,-0.59175,87.0,21.42,22.86,-20.58,255.259,56.518,1.751,1.97,57.606,,,,NaN,,,,0 / 0,854,2014-12-14 13:38:27:586
-5.09785,-11.69627,-2.37146,0.08365,-8.58665,4.73633,-5.1815,-3.10962,-7.10779,-3.6847,0.78559,0.13902,87.0,20.7,22.8,-19.32,256.303,61.115,-1.012,1.97,57.606,,,,NaN,,,,0 / 0,905,2014-12-14 13:38:27:637
4.0456,-19.51813,-5.93642,0.15502,-9.02315,3.83806,3.89058,-10.49498,-9.77448,-3.14461,-0.90179,-1.14675,87.0,19.44,22.56,-18.54,256.303,61.115,-1.012,1.97,57.606,,,,NaN,,,,0 / 0,954,2014-12-14 13:38:27:686
-1.33417,-19.51813,8.3833,0.57506,-9.62514,1.78817,-1.90923,-9.89299,6.59513,-3.45461,1.10303,-0.34674,125.0,18.3,23.22,-16.5,252.131,72.726,-9.79,1.97,57.606,,,,NaN,,,,0 / 0,1005,2014-12-14 13:38:27:737
8.65205,-10.80802,12.60428,0.62459,-9.77762,0.42497,8.02746,-1.0304,12.1793,-1.50411,0.62793,0.03356,125.0,17.82,24.6,-14.28,274.942,83.867,-36.106,1.97,57.606,,,,NaN,,,,0 / 0,1056,2014-12-14 13:38:27:788
-7.33404,-2.9742,10.79665,0.9894,-9.7465,0.44457,-8.32344,6.7723,10.35208,-1.02261,0.59171,-0.88683,125.0,16.62,26.4,-11.22,274.942,83.867,-36.106,1.97,57.606,,,,NaN,,,,0 / 0,1105,2014-12-14 13:38:27:837
-2.61267,-0.72604,8.94833,0.96217,-9.74096,0.60065,-3.57484,9.01492,8.34768,0.96624,-0.36384,-0.03462,125.0,16.14,28.5,-5.82,315.77,83.65,-65.804,1.97,63.252,,,,NaN,,,,0 / 0,1154,2014-12-14 13:38:27:886
1.4024,-4.31016,3.94445,1.00018,-9.58204,1.83201,0.40223,5.27188,2.11243,1.43389,0.05055,-0.04314,73.0,16.5,28.8,-2.82,309.229,80.968,-37.711,1.97,63.252,,,,NaN,,,,0 / 0,1205,2014-12-14 13:38:27:937
-8.78014,-14.32032,3.32914,0.86266,-9.47161,2.39106,-9.6428,-4.84871,0.93808,1.99316,-0.23068,2.00643,73.0,16.8,29.16,-1.8,308.023,77.711,-28.632,1.97,63.252,,,,NaN,,,,0 / 0,1255,2014-12-14 13:38:27:987
-0.9104,-19.51813,-1.42335,0.22835,-9.1053,3.635,-0.3295,-10.62457,-6.32488,3.41422,-1.08076,0.66207,73.0,15.84,28.98,-2.16,308.023,77.711,-28.632,1.97,63.252,,,,NaN,,,,0 / 0,1305,2014-12-14 13:38:28:037
2.1063,-14.33229,-3.31238,-0.03801,-8.02162,5.64119,4.23549,-9.93863,-8.43417,4.16949,-0.20831,0.52252,107.0,14.28,28.62,-3.42,309.438,61.815,-2.6,1.97,63.252,,,,NaN,,,,0 / 0,1354,2014-12-14 13:38:28:086
1.21566,-5.79935,-4.92128,-0.14799,-7.75856,5.99613,1.27327,1.85955,-11.04565,1.33802,-1.79555,0.6855,107.0,14.64,27.42,-8.34,303.766,52.293,1.414,1.97,63.252,,,,NaN,,,,0 / 0,1405,2014-12-14 13:38:28:137
1.97941,-1.24319,-5.12958,0.47001,-7.67267,6.08935,1.62851,6.39042,-11.27579,-0.03511,-1.43869,-0.05273,107.0,15.0,26.22,-11.88,295.971,51.48,-4.414,1.97,63.252,,,,NaN,,,,0 / 0,1455,2014-12-14 13:38:28:187
1.83336,-0.8673,1.55982,0.69776,-7.87977,5.79606,-0.10744,6.77918,-2.83099,-1.71183,-0.47249,-0.06338,141.0,16.44,25.08,-15.84,295.971,51.48,-4.414,1.97,56.6246,,,,NaN,,,,0 / 0,1505,2014-12-14 13:38:28:237
-3.69006,-2.63422,7.40168,0.77512,-8.15405,5.39279,-4.46519,5.51983,2.00888,-0.75629,0.01433,0.50015,141.0,17.16,24.6,-17.04,275.664,56.251,-8.179,1.97,56.6246,,,,NaN,,,,0 / 0,1554,2014-12-14 13:38:28:286
6.15011,0.15742,-2.46962,0.45116,-7.92316,5.76105,5.69895,8.08058,-8.23067,-0.69344,-0.693,0.00267,141.0,17.52,26.1,-19.74,271.019,53.895,-4.478,1.97,56.6246,,,,NaN,,,,0 / 0,1605,2014-12-14 13:38:28:337
2.35051,-11.92133,-12.19247,0.40133,-7.84026,5.87702,1.94918,-4.08107,-18.06949,-0.60928,-0.80592,-0.81439,141.0,16.98,29.16,-18.24,282.37,53.081,-3.907,1.97,56.6246,,,,NaN,,,,0 / 0,1655,2014-12-14 13:38:28:387
-2.12665,-1.26474,-19.40141,0.08918,-7.89308,5.81911,-2.21583,6.62835,-25.22052,-2.31264,1.65378,-0.36272,195.0,17.04,30.06,-17.94,282.37,53.081,-3.907,1.97,56.6246,,,,NaN,,,,0 / 0,1704,2014-12-14 13:38:28:436
0.05686,-19.51813,-6.04895,-0.02693,-8.77191,4.38453,0.0838,-10.74622,-10.43348,-2.68548,0.20289,-1.11586,195.0,17.4,30.66,-18.06,283.417,53.598,-0.878,1.97,56.6246,,,,NaN,,,,0 / 0,1755,2014-12-14 13:38:28:487
0.12629,-19.51813,3.49434,0.51894,-9.42418,2.66205,1.68956,-9.97754,5.52761,-3.36086,0.52886,-0.88576,195.0,17.76,32.58,-16.08,262.7,73.945,-11.031,1.97,56.6246,,,,NaN,,,,0 / 0,1804,2014-12-14 13:38:28:536
2.03687,-19.51813,10.71046,0.73038,-9.62289,1.74283,1.30649,-9.89524,8.96763,-2.84101,1.61862,-0.2221,179.0,17.7,34.32,-13.38,262.7,73.945,-11.031,1.97,57.6493,,,,NaN,,,,0 / 0,1855,2014-12-14 13:38:28:587
-3.58472,-6.82886,11.51252,0.87762,-9.74051,0.7238,-4.46234,2.91165,10.78872,-1.23886,0.86548,-0.67804,179.0,16.56,37.56,-8.04,280.351,78.89,-22.737,1.97,57.6493,,,,NaN,,,,0 / 0,1905,2014-12-14 13:38:28:637
-1.47782,-1.28628,8.58441,0.83288,-9.72091,0.9909,-2.3107,8.43462,7.59351,-0.50489,0.43937,-0.449,179.0,16.2,38.4,-4.44,316.281,83.224,-49.653,1.97,57.6493,,,,NaN,,,,0 / 0,1954,2014-12-14 13:38:28:686
2.4774,0.11193,6.57089,0.92072,-9.62424,1.64272,1.55668,9.73617,4.92817,1.452,-0.28074,-0.07403,101.0,15.72,38.76,0.48,316.281,83.224,-49.653,1.97,57.6493,,,,NaN,,,,0 / 0,2004,2014-12-14 13:38:28:736
-3.94145,-12.3475,3.66193,0.77587,-9.28965,3.04483,-9.82895,-9.89568,2.09433,2.54496,1.03379,1.05302,101.0,16.5,40.2,5.22,328.202,75.786,-24.417,1.97,57.6493,,,,NaN,,,,0 / 0,2054,2014-12-14 13:38:28:786
1.92434,-19.51813,-0.51116,0.10879,-8.70217,4.51995,1.81555,-10.81596,-5.03112,4.04592,0.25402,0.89216,101.0,16.92,41.1,3.6,321.238,68.726,-6.753,1.97,57.6493,,,,NaN,,,,0 / 0,2105,2014-12-14 13:38:28:837
4.30896,-19.51813,-1.74657,0.0015,-7.9878,5.68907,4.30747,-11.53033,-7.43564,5.12184,0.11447,0.6397,101.0,17.22,42.36,1.26,321.238,68.726,-6.753,1.97,57.6493,,,,NaN,,,,0 / 0,2155,2014-12-14 13:38:28:887
