ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.46029,-7.56388,4.34667,-2.39749,-9.42777,-1.24139,1.93721,1.86389,5.58807,-0.5721,0.11343,0.10078,101.0,29.04,37.38,-13.98,106.586,73.718,116.944,1.97,52.6672,,,,NaN,,,,0 / 0,3,2014-12-14 13:40:03:080
0.11193,-7.94935,1.37068,-2.34677,-9.43375,-1.29182,2.4587,1.48441,2.6625,-0.69141,-0.11773,0.02089,115.0,29.16,37.14,-13.2,108.117,74.147,118.831,1.97,52.6672,,,,NaN,,,,0 / 0,54,2014-12-14 13:40:03:131
0.66978,-8.57184,4.91171,-2.21075,-9.4556,-1.36963,2.57885,0.63237,7.73941,-0.7468,0.1145,0.11144,115.0,27.66,37.2,-10.86,107.401,74.622,121.78,1.97,52.6672,,,,NaN,,,,0 / 0,103,2014-12-14 13:40:03:180
-0.38367,-7.82724,2.23259,-2.13757,-9.47416,-1.35811,1.7539,1.64691,3.5907,-0.73402,-0.10708,0.04752,115.0,27.54,37.2,-10.56,107.401,74.622,121.78,1.97,46.4762,,,,NaN,,,,0 / 0,154,2014-12-14 13:40:03:231
-1.39642,-7.94695,-6.82707,-2.20326,-9.35953,-1.92793,0.80685,1.41258,-4.89913,-1.53616,0.46604,0.18068,123.0,27.48,37.44,-10.08,107.623,75.034,122.43,1.97,46.4762,,,,NaN,,,,0 / 0,203,2014-12-14 13:40:03:280
-1.43951,-13.90612,-13.77983,-2.24082,-9.1029,-2.87918,0.80131,-4.80322,-10.90065,-2.70369,0.64287,0.41291,123.0,27.3,37.56,-9.3,107.623,75.034,122.43,1.97,46.4762,,,,NaN,,,,0 / 0,254,2014-12-14 13:40:03:331
8.08223,-19.51813,-4.67947,-2.2296,-8.27571,-4.76611,10.31183,-11.24242,0.08664,-3.29491,0.99015,0.2414,123.0,27.12,38.04,-6.84,67.205,62.771,149.905,1.97,46.4762,,,,NaN,,,,0 / 0,303,2014-12-14 13:40:03:380
-7.16884,-13.0466,9.59716,-1.36469,-7.08265,-6.64436,-5.80414,-5.96396,16.24152,-2.27333,1.40986,-0.29443,51.0,27.3,37.92,-2.34,51.599,51.176,163.682,1.97,46.4762,,,,NaN,,,,0 / 0,354,2014-12-14 13:40:03:431
-4.75069,-9.51755,11.48379,-1.04073,-6.76003,-7.02788,-3.70997,-2.75752,18.51167,-1.31246,1.18189,-0.05155,51.0,27.42,37.26,1.32,48.626,43.577,171.577,1.97,46.4762,,,,NaN,,,,0 / 0,403,2014-12-14 13:40:03:480
-2.63183,-8.15525,7.33703,-0.62833,-6.83275,-7.00648,-2.0035,-1.3225,14.34351,1.1025,0.41917,-0.21879,51.0,26.88,35.34,7.8,48.626,43.577,171.577,1.97,46.4762,,,,NaN,,,,0 / 0,454,2014-12-14 13:40:03:531
1.05764,-14.89971,1.56222,-1.09535,-7.8256,-5.80803,2.15299,-7.07412,7.37025,2.47988,-0.68232,0.58228,51.0,25.14,33.0,16.62,64.301,46.217,175.322,1.97,55.6864,,,,NaN,,,,0 / 0,504,2014-12-14 13:40:03:581
2.13024,-19.51813,1.21745,-1.63285,-8.45722,-4.6886,2.95145,-11.06091,6.38489,4.37073,-2.58914,-0.24969,51.0,24.78,32.22,17.04,83.981,52.937,169.32,1.97,55.6864,,,,NaN,,,,0 / 0,553,2014-12-14 13:40:03:630
3.24115,-19.51813,-3.23097,-1.70063,-9.49885,-1.74672,8.47188,-9.97155,-2.17423,6.09859,-0.0847,0.04539,51.0,24.6,32.46,15.48,83.981,52.937,169.32,1.97,55.6864,,,,NaN,,,,0 / 0,603,2014-12-14 13:40:03:680
2.01532,-19.51813,-6.4847,-2.35036,-9.39754,1.5281,4.07927,-9.95719,-7.19158,5.26981,0.60665,1.35247,51.0,27.12,33.18,6.3,149.896,75.606,135.766,1.97,55.6864,,,,NaN,,,,0 / 0,654,2014-12-14 13:40:03:731
-1.16897,-13.24293,-6.16866,-2.63886,-9.08734,2.57466,1.31741,-3.94684,-8.05903,4.00747,-0.42239,1.50906,99.0,28.68,32.52,-0.48,228.745,73.389,56.97,1.97,55.6864,,,,NaN,,,,0 / 0,704,2014-12-14 13:40:03:781
0.26995,4.7064,-9.90361,-2.39061,-8.67285,3.9036,2.66056,13.37925,-13.80721,1.01621,-2.95133,-0.01959,99.0,29.46,26.7,-10.68,226.426,65.7,41.236,1.97,55.6864,,,,NaN,,,,0 / 0,754,2014-12-14 13:40:03:831
1.72083,7.98646,-13.7894,-2.11812,-8.62347,4.16187,3.83895,16.60992,-17.95127,-0.391,-1.54731,0.20092,99.0,30.42,23.64,-12.96,226.426,65.7,41.236,1.97,55.6864,,,,NaN,,,,0 / 0,804,2014-12-14 13:40:03:881
5.27143,-2.61267,13.52844,-2.13862,-9.06699,3.06413,7.41005,6.45432,10.46431,-1.51166,1.45354,-0.059,89.0,30.36,20.1,-18.3,230.309,64.356,29.249,1.97,55.6864,,,,NaN,,,,0 / 0,854,2014-12-14 13:40:03:931
8.00561,-17.86853,-16.49964,-2.14461,-9.17727,2.71113,6.67863,-6.86687,-22.11255,-1.16758,0.58854,-0.40522,89.0,28.08,20.16,-21.72,198.15,69.36,38.345,1.97,62.1467,,,,NaN,,,,0 / 0,904,2014-12-14 13:40:03:981
-2.75154,-10.05146,-19.40141,-2.22287,-9.40427,1.6704,-0.52867,-0.64718,-21.07182,-2.41607,2.15768,-0.45315,89.0,27.72,22.02,-20.58,198.15,69.36,38.345,1.97,62.1467,,,,NaN,,,,0 / 0,954,2014-12-14 13:40:04:031
