ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.85413,-6.12975,3.70742,0.6198,-9.50722,2.32387,0.23433,3.37747,1.38355,-0.88635,-0.06553,-0.01213,87.0,28.98,31.02,-13.74,273.138,75.803,-14.934,1.97,43.7742,,,,NaN,,,,0 / 0,4,2014-12-14 13:43:00:251
0.11911,-7.84879,3.31477,0.52373,-9.61227,1.87107,-0.40462,1.76348,1.4437,-1.06638,0.26896,0.19559,87.0,29.04,30.06,-11.82,274.183,78.572,-15.637,1.97,43.7742,,,,NaN,,,,0 / 0,53,2014-12-14 13:43:00:300
-1.37487,-11.70346,3.34111,0.36512,-9.67332,1.5697,-1.73999,-2.03013,1.77141,-1.51699,0.05059,-0.03983,87.0,29.04,30.06,-11.82,274.183,78.572,-15.637,1.97,46.0625,,,,NaN,,,,0 / 0,104,2014-12-14 13:43:00:351
1.68253,-11.37306,-1.32519,0.21099,-9.79513,0.42647,1.47154,-1.57793,-1.75166,-1.90901,1.19574,0.50985,87.0,30.24,30.24,-9.24,271.887,83.862,-16.242,1.97,46.0625,,,,NaN,,,,0 / 0,153,2014-12-14 13:43:00:400
-1.32938,-10.56621,-10.38485,0.04983,-9.80426,-0.21278,-1.37921,-0.76195,-10.17206,-2.74417,2.86821,0.88269,87.0,30.54,29.94,-7.92,61.306,88.723,-166.82,1.97,46.0625,,,,NaN,,,,0 / 0,204,2014-12-14 13:43:00:451
0.59316,-19.51813,-1.1552,-0.1227,-9.44887,-2.6221,-0.26621,-10.13017,2.52603,-4.58069,-0.30841,-0.71095,87.0,29.94,29.7,-5.46,69.169,74.474,177.321,1.97,46.0625,,,,NaN,,,,0 / 0,254,2014-12-14 13:43:00:501
5.00089,-16.04414,6.88692,0.20815,-8.66866,-4.58071,4.49945,-6.12048,11.46464,-3.43873,1.01252,0.07948,51.0,29.82,29.1,-2.76,69.169,74.474,177.321,1.97,46.0625,,,,NaN,,,,0 / 0,303,2014-12-14 13:43:00:550
-10.49438,-8.97167,13.83011,1.18827,-8.40829,-4.90527,-8.55329,-0.85039,17.68896,-0.30898,2.40695,-0.72053,51.0,30.12,26.52,5.22,68.136,62.123,-177.398,1.97,46.0625,,,,NaN,,,,0 / 0,354,2014-12-14 13:43:00:601
-5.89512,-8.45213,11.91475,1.43921,-8.53787,-4.6051,-6.56969,3.82294,14.78689,0.95016,1.37471,-0.27738,51.0,30.42,25.5,9.24,69.109,59.025,-166.383,1.97,46.0625,,,,NaN,,,,0 / 0,403,2014-12-14 13:43:00:650
-11.99076,-11.53107,1.66996,1.37711,-8.92439,-3.82504,-10.20199,-5.23926,4.47656,2.16989,-0.96142,0.137,45.0,27.0,21.48,18.0,87.062,65.509,-160.2,1.97,66.4775,,,,NaN,,,,0 / 0,454,2014-12-14 13:43:00:701
-4.00849,-18.11752,0.51356,0.84949,-9.33424,-2.88456,-4.85798,-8.78328,3.39812,3.33103,-4.04642,0.73462,45.0,25.74,21.42,19.5,87.062,65.509,-160.2,1.97,66.4775,,,,NaN,,,,0 / 0,504,2014-12-14 13:43:00:751
-0.21368,-19.51813,-2.0243,0.28282,-9.79453,0.39968,-0.4965,-9.7236,-2.42398,6.32016,-0.88578,-0.49044,45.0,23.76,23.46,20.34,115.177,79.28,-171.456,1.97,66.4775,,,,NaN,,,,0 / 0,554,2014-12-14 13:43:00:801
5.67845,-19.51813,-4.29639,0.20171,-9.55376,2.20386,5.47674,-9.96437,-6.50026,6.43201,0.99654,0.78575,45.0,24.18,25.68,18.3,318.838,76.958,-5.23,1.97,66.4775,,,,NaN,,,,0 / 0,603,2014-12-14 13:43:00:850
3.19806,-12.58931,-7.82305,-0.39594,-8.30833,5.19467,3.594,-4.28098,-13.01772,4.70203,-1.14997,1.16072,93.0,26.7,31.08,6.3,305.873,57.91,4.359,1.97,66.4775,,,,NaN,,,,0 / 0,654,2014-12-14 13:43:00:901
-2.44029,7.32326,-13.32253,0.12809,-7.21089,6.64511,-2.56838,14.53415,-19.96764,2.35525,-1.29484,0.0145,93.0,26.94,33.42,-1.74,305.873,57.91,4.359,1.97,66.4775,,,,NaN,,,,0 / 0,704,2014-12-14 13:43:00:951
4.82851,5.45579,-14.16529,0.621,-7.31518,6.50175,4.20751,12.77097,-20.66705,-1.51486,-1.58779,-0.15594,93.0,25.68,28.32,-15.84,295.583,47.333,-1.104,1.97,66.4775,,,,NaN,,,,0 / 0,754,2014-12-14 13:43:01:001
0.13827,-3.53683,13.35605,0.65451,-8.11141,5.4724,-0.51625,4.57457,7.88366,-2.49277,0.87723,-0.43504,93.0,24.42,23.4,-20.04,272.623,51.638,-7.577,1.97,63.9849,,,,NaN,,,,0 / 0,804,2014-12-14 13:43:01:051
5.41269,1.4862,-5.2445,0.36811,-8.39542,5.05491,3.83072,10.67171,-16.59855,-0.91085,-0.1923,0.06776,93.0,20.4,19.32,-25.2,244.71,58.881,-4.165,1.97,63.9849,,,,NaN,,,,0 / 0,854,2014-12-14 13:43:01:101
17.24484,-19.51813,-19.40141,-0.14515,-8.63559,4.6452,4.49227,-4.53192,-16.08948,-0.92364,0.11131,-1.21162,93.0,19.14,20.52,-24.18,244.71,58.881,-4.165,1.97,63.9849,,,,NaN,,,,0 / 0,904,2014-12-14 13:43:01:151
1.77111,-5.25827,-19.40141,0.16266,-8.80902,4.30642,-1.6119,8.17889,-23.46886,-2.51621,1.053,-0.74929,93.0,19.08,21.48,-22.38,241.51,61.712,1.79,1.97,63.9849,,,,NaN,,,,0 / 0,954,2014-12-14 13:43:01:201
-4.42029,-19.51813,-5.52223,0.32516,-9.51426,2.3544,-2.54788,-9.83763,-5.4929,-4.49866,-0.50016,-1.29471,93.0,19.26,21.9,-18.72,248.178,67.601,-3.545,1.97,63.9849,,,,NaN,,,,0 / 0,1003,2014-12-14 13:43:01:250
-6.91505,-19.51813,0.77213,0.70285,-9.7661,0.54782,-7.6179,-9.75203,0.22431,-4.7735,-0.46181,-0.42439,77.0,18.9,22.8,-16.62,248.178,67.601,-3.545,1.97,63.9849,,,,NaN,,,,0 / 0,1054,2014-12-14 13:43:01:301
7.98646,-8.49762,12.05121,0.64718,-9.56005,-2.08804,4.96692,2.56554,12.70334,-2.54817,1.58776,-0.17831,77.0,17.88,24.54,-9.66,9.119,83.448,-136.019,1.97,61.5917,,,,NaN,,,,0 / 0,1104,2014-12-14 13:43:01:351
-13.98274,-0.36452,7.65785,1.08308,-9.29788,-2.92377,-9.01177,6.17599,9.05607,-1.69808,1.80721,-0.6172,77.0,17.4,25.86,-6.06,39.215,74.19,-162.184,1.97,61.5917,,,,NaN,,,,0 / 0,1154,2014-12-14 13:43:01:401
3.71999,-3.81935,12.0584,0.62339,-9.23713,-3.23397,-5.01017,2.98033,18.46453,0.87027,-1.92122,0.6217,63.0,17.4,26.88,1.14,56.501,70.376,-169.089,1.97,61.5917,,,,NaN,,,,0 / 0,1204,2014-12-14 13:43:01:451
12.08533,-1.45148,7.41604,0.49216,-9.32721,-2.98871,11.59317,7.87573,10.40475,1.61808,0.08041,0.37775,63.0,17.22,26.7,3.48,56.501,70.376,-169.089,1.97,61.5917,,,,NaN,,,,0 / 0,1253,2014-12-14 13:43:01:500
4.11982,-8.36355,3.28844,0.70015,-9.578,-1.98614,3.41967,1.21446,5.27458,2.55126,0.79307,-0.57779,63.0,16.8,25.56,6.24,72.811,77.6,-160.581,1.97,61.5917,,,,NaN,,,,0 / 0,1304,2014-12-14 13:43:01:551
-2.9742,-19.51813,3.94684,0.13093,-9.8044,0.16445,-3.10513,-9.71372,3.78239,4.38777,-1.17873,0.94874,63.0,16.38,24.6,5.34,326.875,88.772,-38.526,1.97,61.5917,,,,NaN,,,,0 / 0,1353,2014-12-14 13:43:01:600
1.29466,-19.51813,-10.30823,0.11283,-9.09572,3.66418,1.18184,-10.42241,-13.97241,5.6352,-0.03357,1.4803,63.0,15.72,24.9,0.48,301.505,68.049,-1.764,1.97,61.5917,,,,NaN,,,,0 / 0,1403,2014-12-14 13:43:01:650
-0.48423,-10.07779,-7.36576,-0.30376,-8.40335,5.04608,-0.18046,-1.67444,-12.41184,3.39281,-2.51564,1.7594,91.0,15.36,23.4,-1.98,301.505,68.049,-1.764,1.97,68.2957,,,,NaN,,,,0 / 0,1453,2014-12-14 13:43:01:700
-1.21925,0.79428,-10.14304,0.35,-7.61715,6.16657,-1.27297,8.60895,-16.06749,2.17415,-2.58062,0.04113,91.0,14.82,22.86,-5.4,301.723,54.154,0.92,1.97,68.2957,,,,NaN,,,,0 / 0,1504,2014-12-14 13:43:01:751
4.73753,9.27693,-9.64504,0.71108,-7.73402,5.98745,4.02645,17.01095,-15.63249,-1.88877,-0.6674,0.3181,91.0,16.2,22.86,-11.94,289.806,52.06,-6.773,1.97,68.2957,,,,NaN,,,,0 / 0,1553,2014-12-14 13:43:01:800
1.07679,0.66738,3.53983,0.67247,-8.28065,5.21038,0.23194,7.70065,1.20249,-2.5439,0.645,0.00278,91.0,17.1,22.38,-15.96,289.806,52.06,-6.773,1.97,68.2957,,,,NaN,,,,0 / 0,1604,2014-12-14 13:43:01:851
8.24743,-8.05709,13.73194,0.46014,-8.39557,5.04713,7.89264,4.37271,-6.71469,0.20874,0.36803,0.2414,143.0,16.98,22.74,-20.16,257.429,59.668,-5.388,1.97,68.2957,,,,NaN,,,,0 / 0,1653,2014-12-14 13:43:01:900
19.58397,-19.51813,-19.40141,0.07153,-8.53503,4.82911,19.51245,-10.9831,-24.23052,-3.13086,1.40454,0.22223,143.0,16.62,25.38,-20.82,255.111,58.882,-5.209,1.97,68.2957,,,,NaN,,,,0 / 0,1704,2014-12-14 13:43:01:951
-0.25438,2.48219,-19.40141,0.4531,-8.56496,4.75459,-0.70749,11.04715,-24.156,-0.60086,1.76566,-0.08137,143.0,17.4,27.18,-19.74,261.447,60.854,-5.444,1.97,68.2957,,,,NaN,,,,0 / 0,1754,2014-12-14 13:43:02:001
0.04968,-19.51813,-5.78798,0.32112,-9.50842,2.37879,-0.27144,-10.00971,-8.16677,-4.20572,1.2799,-0.71521,181.0,18.72,29.76,-18.12,250.578,75.832,-7.688,1.97,60.0748,,,,NaN,,,,0 / 0,1803,2014-12-14 13:43:02:050
0.37769,-19.51813,5.88615,0.72215,-9.74126,0.86999,-0.34447,-9.77687,5.01615,-3.60171,-1.3055,-0.53944,181.0,18.72,30.72,-16.8,250.578,75.832,-7.688,1.97,60.0748,,,,NaN,,,,0 / 0,1854,2014-12-14 13:43:02:101
6.56909,-9.81683,11.27789,0.72918,-9.72704,-1.0117,3.81187,2.44687,11.6038,-2.42246,2.5465,-0.15168,181.0,19.32,32.34,-13.14,340.12,85.019,-102.216,1.97,60.0748,,,,NaN,,,,0 / 0,1903,2014-12-14 13:43:02:150
-3.26868,-3.51768,9.13508,0.90202,-9.64354,-1.53603,-4.1707,6.12586,10.67111,-1.90901,1.8136,-0.7184,107.0,18.3,36.24,-1.56,40.152,79.535,-149.577,1.97,60.0748,,,,NaN,,,,0 / 0,1954,2014-12-14 13:43:02:201
2.44149,-2.88801,11.86686,1.25845,-9.52772,-1.95202,2.24845,6.70197,13.29934,0.95229,0.54593,0.13168,107.0,17.94,36.66,1.32,40.152,79.535,-149.577,1.97,60.0748,,,,NaN,,,,0 / 0,2004,2014-12-14 13:43:02:251
