sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.344765;-7.910442;0.45011;0.22366;-9.32569;3.025204;0.283911;-0.231963;-3.255047;1.273349;0.016493;0.624304;379.0;-25.14;47.58;-17.7;102.0166;73.9846;-7.7832;0.0;1018.03;63.44225;;;;;;0 / 0;83.8;44.0;3.687;9;2014-11-17 16:58:26:135
-0.287304;-7.546523;1.551443;-0.138999;-9.150624;3.523798;-0.148305;1.604102;-1.972355;0.498466;0.293215;0.484111;382.0;-23.82;45.84;-19.2;90.6733;68.924;2.2589;0.0;1018.03;63.44225;;;;;;0 / 0;83.8;44.0;3.687;69;2014-11-17 16:58:26:195
-0.316035;-7.422025;3.773262;-0.452628;-9.075616;3.687642;0.136593;1.653592;0.08562;0.073915;-0.115454;0.369573;404.0;-21.54;43.74;-20.64;90.3281;67.7371;6.9976;0.0;1018.03;63.44225;;;;;;0 / 0;83.8;44.0;3.687;126;2014-11-17 16:58:26:252
-0.526724;-7.967903;4.596867;-0.422734;-9.1026;3.624135;-0.10399;1.134697;0.972732;-0.534507;-0.138972;0.036041;409.0;-21.06;43.38;-20.1;90.3281;67.7371;6.9976;0.0;1018.13;57.83237;;;;;;0 / 0;83.8;44.0;3.687;181;2014-11-17 16:58:26:307
-0.574608;-8.437166;3.112462;-0.430987;-9.16745;3.455793;-0.105314;0.404673;-0.362484;-0.315206;0.020769;0.061087;390.0;-20.7;43.14;-18.96;88.1621;68.157;6.6532;0.0;1018.13;57.83237;;;;;;0 / 0;83.8;44.0;3.687;238;2014-11-17 16:58:26:364
-0.019154;-9.77792;3.878607;-0.481295;-9.185918;3.399656;0.462141;-0.592002;0.478951;-0.350637;0.143248;0.367741;387.0;-21.54;42.6;-15.9;82.6367;69.505;8.0579;0.0;1018.13;57.83237;;;;;;0 / 0;83.8;44.0;3.687;290;2014-11-17 16:58:26:416
-2.499546;-8.446744;4.414908;-0.66498;-9.25187;3.182937;-1.834567;0.805127;1.231971;-0.325591;-0.422108;0.214108;385.0;-21.84;42.3;-14.52;82.6367;69.505;8.0579;0.0;1018.04;57.83237;;;;;;0 / 0;83.8;44.0;3.687;359;2014-11-17 16:58:26:485
0.325611;-10.084376;-3.323152;-0.64445;-9.314134;3.000334;0.970062;-0.770244;-6.323485;-0.544586;-1.163698;0.180205;380.0;-21.96;41.34;-11.7;75.7032;70.6355;11.8005;0.0;1018.04;57.83237;;;;;;0 / 0;83.8;44.0;3.687;410;2014-11-17 16:58:26:536
1.58975;-10.726024;-0.335188;0.669452;-9.3669;2.825489;0.920298;-1.359122;-3.160677;0.240681;-1.297783;-0.032681;357.0;-22.32;41.16;-9.6;75.9762;74.0271;10.9719;0.0;1018.04;57.83237;;;;;;0 / 0;83.8;44.0;3.687;464;2014-11-17 16:58:26:590
3.782839;-7.575254;-2.949656;1.349641;-9.57877;-1.611222;2.433198;2.003517;-1.338435;-0.7028;-0.955088;0.230907;310.0;-23.34;39.9;-4.02;261.9474;77.6241;-140.0487;0.0;1018.04;57.83237;;;;;;0 / 0;83.8;44.0;3.687;529;2014-11-17 16:58:26:655
