sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.363919;-11.3964;5.343858;1.009672;-9.706976;0.962064;-0.645753;-1.689424;4.381794;2.069306;0.484111;0.912633;307.0;-28.38;51.24;-12.42;183.1488;82.3474;-69.9469;0.0;1017.94;66.42974;;;;;;0 / 0;83.8;44.0;3.687;49;2014-11-17 16:58:02:518
0.641646;-8.293514;-0.277727;0.280187;-9.446652;2.617759;0.361459;1.153138;-2.895486;0.964862;-0.241597;0.6634;346.0;-24.06;47.7;-16.2;102.4666;74.4273;-6.1093;0.0;1017.94;56.24805;;;;;;0 / 0;83.8;44.0;3.687;150;2014-11-17 16:58:02:619
0.574608;-7.469909;1.407791;0.019707;-9.332264;3.013111;0.554902;1.862356;-1.605321;0.149051;-0.127365;0.484416;351.0;-22.38;45.9;-16.92;95.6886;72.1059;-0.3747;0.0;1018.03;56.24805;;;;;;0 / 0;83.8;44.0;3.687;217;2014-11-17 16:58:02:686
-0.584185;-8.283937;3.122039;-0.137975;-9.317408;3.055697;-0.446211;1.03347;0.066342;-0.107512;-0.282831;0.335365;346.0;-21.84;45.54;-16.38;95.6886;72.1059;-0.3747;0.0;1018.03;56.24805;;;;;;0 / 0;83.8;44.0;3.687;288;2014-11-17 16:58:02:757
0.392649;-8.379706;3.476381;-0.210817;-9.327668;3.020023;0.603466;0.947963;0.456358;-0.154854;-0.141415;0.191506;332.0;-22.14;45.0;-14.76;90.5235;71.8255;2.5853;0.0;1018.03;56.24805;;;;;;0 / 0;83.8;44.0;3.687;342;2014-11-17 16:58:02:811
0.354342;-8.676586;3.055001;-0.273184;-9.343228;2.966451;0.627526;0.666642;0.088551;-0.171959;-0.512516;0.191201;324.0;-21.9;44.04;-12.84;84.0339;72.2516;5.4316;0.0;1017.91;56.24805;;;;;;0 / 0;83.8;44.0;3.687;420;2014-11-17 16:58:02:889
-2.087744;-9.375694;4.252103;-0.200056;-9.370948;2.883698;-1.887688;-0.004746;1.368404;-0.240375;-0.694248;0.032987;320.0;-22.14;43.98;-11.46;78.045;72.3156;5.2616;0.0;1017.91;63.40251;;;;;;0 / 0;83.8;44.0;3.687;479;2014-11-17 16:58:02:948
4.156334;-15.53358;1.446098;0.012168;-9.46515;2.565384;4.144166;-6.068431;-1.119286;-0.631635;-0.632551;0.110567;288.0;-22.68;42.66;-7.98;81.5232;74.835;-0.2718;0.0;1018.01;63.40251;;;;;;0 / 0;83.8;44.0;3.687;546;2014-11-17 16:58:03:015
-0.402226;-7.431602;-5.267244;0.220111;-9.591598;2.030558;-0.622337;2.159997;-7.297802;-0.522595;-0.612698;-0.179594;277.0;-23.34;42.06;-5.46;81.5232;74.835;-0.2718;0.0;1018.01;63.40251;;;;;;0 / 0;83.8;44.0;3.687;605;2014-11-17 16:58:03:074
2.873042;-8.2169;-3.964798;0.247967;-9.718164;1.290805;2.625075;1.501266;-5.255603;-1.178664;-0.12706;0.131031;277.0;-24.48;40.44;-0.18;82.5152;77.9789;-6.1867;0.0;1018.01;63.40251;;;;;;0 / 0;83.8;44.0;3.687;656;2014-11-17 16:58:03:125
