sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1569;-10.0224;-0.814;0.362;-9.6934;-1.4415;-0.703;-0.221;0.5876;-0.0098;-0.0501;-0.0147;46.0;27.3;5.5;15.0;105.4;81.47;-166.23;;35.497;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;10741;2014-11-22 11:16:43:226
0.2746;-10.0616;-0.814;0.4154;-9.6762;-1.5394;-0.1396;-0.3852;0.7241;0.0049;-0.0635;0.0195;46.0;27.3;5.5;16.4;101.0;80.16;-162.38;;37.831;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;11250;2014-11-22 11:16:43:735
-0.1373;-9.8949;-0.9905;0.3079;-9.688;-1.4895;-0.6732;-0.3041;0.5889;-0.0257;0.0611;0.0244;46.0;27.7;5.1;17.4;108.16;81.34;-168.36;;35.776;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;11756;2014-11-22 11:16:44:241
-0.2942;-9.8851;-1.0297;0.2229;-9.6808;-1.5498;-0.5137;-0.2531;0.5293;0.0354;-0.0244;-0.0098;46.0;28.2;5.1;16.0;110.45;80.87;-172.28;;35.776;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;12268;2014-11-22 11:16:44:753
-0.1863;-9.9734;-1.0101;0.3031;-9.6892;-1.4825;-0.4804;-0.2844;0.4739;-0.0012;0.0757;-0.0012;46.0;27.3;5.1;16.4;106.82;80.92;-167.77;;35.82;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;12782;2014-11-22 11:16:45:267
-0.2059;-9.9538;-1.118;0.3083;-9.6707;-1.598;-0.5143;-0.2831;0.48;0.0171;0.0049;-0.0244;46.0;26.9;5.1;18.4;111.11;80.45;-169.08;;35.792;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;13323;2014-11-22 11:16:45:808
-0.049;-9.9145;-1.0885;0.4102;-9.6644;-1.613;-0.4689;-0.2499;0.5202;0.0195;-0.0635;-0.0305;46.0;26.9;6.0;17.4;105.92;80.23;-165.73;;35.62;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;13830;2014-11-22 11:16:46:315
-0.0981;-9.9538;-1.1376;0.4397;-9.66;-1.6317;-0.5836;-0.2617;0.4494;0.0147;0.1161;0.0122;46.0;26.9;5.1;16.9;105.05;80.2;-164.56;;37.192;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;14341;2014-11-22 11:16:46:826
-0.1961;-9.993;-1.0101;0.3981;-9.6602;-1.6411;-0.6266;-0.3141;0.6453;0.0195;-0.0208;-0.0098;40.0;26.9;5.1;17.9;106.2;80.01;-164.54;;35.779;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;14841;2014-11-22 11:16:47:326
-0.0098;-9.9341;-1.2062;0.4681;-9.6468;-1.7004;-0.4875;-0.3072;0.4757;0.0098;-0.044;-0.011;40.0;27.3;5.5;17.4;107.48;79.79;-164.39;;35.857;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;15358;2014-11-22 11:16:47:843
-0.0588;-9.9243;-1.0493;0.4453;-9.6609;-1.6246;-0.5041;-0.2634;0.5753;0.0037;-0.0428;-0.011;45.0;26.4;5.1;18.4;107.55;79.97;-164.64;;35.798;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;15881;2014-11-22 11:16:48:366
-0.1177;-9.9341;-1.1082;0.4427;-9.6521;-1.6764;-0.4035;-0.3506;0.5389;0.0;-0.0367;-0.0244;45.0;26.9;5.5;16.9;106.51;80.04;-164.84;;35.434;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;16398;2014-11-22 11:16:48:883
-0.1765;-9.9832;-0.9512;0.4874;-9.6542;-1.652;-0.6728;-0.3282;0.6936;0.0379;-0.0183;0.0037;45.0;26.9;5.5;16.9;105.79;80.19;-165.61;;36.163;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;16902;2014-11-22 11:16:49:387
-0.0883;-9.993;-0.9611;0.4186;-9.6708;-1.5718;-0.4857;-0.2828;0.5615;0.0195;0.0024;0.0049;45.0;26.9;5.5;17.4;105.33;80.45;-165.09;;35.531;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;17423;2014-11-22 11:16:49:908
-0.1863;-9.8753;-0.912;0.3845;-9.6725;-1.57;-0.8254;-0.3403;0.6498;0.0244;-0.0098;-0.011;45.0;26.4;5.5;18.4;108.97;80.51;-166.24;;35.388;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;17925;2014-11-22 11:16:50:410
0.0392;-10.1205;-0.7453;0.3834;-9.6938;-1.4332;-0.4236;-0.465;0.9109;0.0513;0.0501;0.033;45.0;27.7;5.5;16.9;105.87;80.93;-165.52;;36.385;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;18430;2014-11-22 11:16:50:915
-0.255;-9.8851;-1.0395;0.4443;-9.6752;-1.5373;-0.6098;-0.3181;0.6084;0.0281;0.0171;-0.0159;45.0;26.4;5.5;17.4;106.38;81.05;-166.0;;35.83;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;18939;2014-11-22 11:16:51:424
-0.049;-9.993;-1.118;0.4531;-9.6664;-1.5891;-0.5252;-0.3069;0.4895;0.0183;-0.0049;-0.0098;45.0;26.9;5.1;17.9;106.11;80.3;-164.09;;35.41;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;19440;2014-11-22 11:16:51:925
-0.0196;-9.9341;-1.118;0.4586;-9.6567;-1.6457;-0.5218;-0.2756;0.4767;0.0354;-0.0098;-0.0098;45.0;26.4;6.0;18.4;107.04;79.97;-164.43;;35.963;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;19967;2014-11-22 11:16:52:452
-0.0785;-9.9734;-0.9709;0.4381;-9.6718;-1.5603;-0.4675;-0.2917;0.5502;0.044;0.011;-0.0024;45.0;27.3;5.5;16.4;106.08;80.46;-164.9;;35.45;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;20487;2014-11-22 11:16:52:972
-0.0883;-9.9734;-0.9611;0.4161;-9.6747;-1.5481;-0.5122;-0.3274;0.5835;-0.011;0.0134;-0.011;45.0;26.4;5.5;18.4;105.89;80.76;-164.64;;35.281;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;20995;2014-11-22 11:16:53:480
-0.0098;-9.9341;-1.0787;0.4831;-9.6546;-1.651;-0.5322;-0.3874;0.5526;0.0208;-0.0171;-0.0122;45.0;26.4;5.5;18.9;107.78;79.9;-163.69;;35.221;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;21510;2014-11-22 11:16:53:995
-0.0883;-9.9832;-1.0199;0.505;-9.653;-1.654;-0.5329;-0.3517;0.5962;0.0171;0.0073;-0.0073;45.0;26.4;5.5;17.9;105.71;79.75;-163.14;;35.286;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;22030;2014-11-22 11:16:54:515
0.0196;-9.9538;-1.1278;0.5181;-9.6511;-1.6611;-0.5494;-0.3413;0.5291;0.0147;-0.0134;-0.0086;45.0;26.0;5.5;18.4;107.02;79.75;-162.96;;35.715;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;22544;2014-11-22 11:16:55:029
-0.0098;-9.993;-1.1278;0.5191;-9.6526;-1.6517;-0.4763;-0.281;0.4435;0.022;-0.0305;-0.0049;45.0;26.4;6.0;18.4;105.14;79.83;-162.55;;36.4;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;23062;2014-11-22 11:16:55:547
0.0294;-9.9439;-1.1082;0.4979;-9.65;-1.6734;-0.4692;-0.3233;0.5649;0.011;-0.0037;0.0;45.0;26.4;6.0;17.9;105.69;79.8;-163.12;;36.646;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;23571;2014-11-22 11:16:56:056
0.0294;-9.9636;-1.1082;0.5298;-9.6476;-1.6771;-0.4562;-0.2666;0.6178;0.011;0.0134;-0.0086;45.0;26.4;6.0;17.4;103.36;79.76;-162.33;;35.89;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;24086;2014-11-22 11:16:56:571
0.0392;-9.9145;-1.2651;0.5699;-9.6369;-1.725;-0.5608;-0.2976;0.4715;0.0134;0.0305;-0.0086;45.0;26.0;6.0;18.9;105.68;79.32;-161.72;;35.143;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;24611;2014-11-22 11:16:57:096
0.0294;-9.9145;-1.2062;0.5703;-9.6334;-1.7446;-0.5294;-0.2808;0.566;0.0244;0.0;-0.0037;45.0;26.4;5.5;18.9;105.83;79.21;-161.9;;35.534;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;25125;2014-11-22 11:16:57:610
0.049;-9.9439;-1.1474;0.5622;-9.6344;-1.7416;-0.5817;-0.3184;0.5596;0.0244;-0.0134;-0.0073;45.0;26.4;6.0;18.9;103.85;79.09;-161.43;;35.205;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;25651;2014-11-22 11:16:58:136
-0.0392;-9.9243;-1.1572;0.5294;-9.6435;-1.701;-0.5098;-0.2514;0.4948;0.0489;0.0403;0.0049;45.0;25.6;6.0;19.4;104.22;79.34;-161.75;;35.416;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;26226;2014-11-22 11:16:58:711
-0.0196;-9.9636;-1.1376;0.4974;-9.6556;-1.641;-0.5247;-0.3074;0.4974;0.0159;-0.0098;-0.0049;45.0;26.4;5.5;18.4;105.47;79.97;-162.86;;36.3;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;26727;2014-11-22 11:16:59:212
0.0883;-9.9145;-1.118;0.4946;-9.652;-1.6626;-0.4391;-0.2811;0.5114;0.0195;-0.0232;-0.0073;45.0;26.4;5.5;17.4;105.86;79.78;-163.29;;35.325;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;27227;2014-11-22 11:16:59:712
0.0981;-10.0126;-0.9709;0.5361;-9.6579;-1.6147;-0.4778;-0.3449;0.4775;0.0525;-0.0159;-0.0049;45.0;26.4;5.5;17.4;105.76;79.83;-161.68;;35.568;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;27728;2014-11-22 11:17:00:213
0.049;-9.9636;-1.0493;0.542;-9.6608;-1.5953;-0.4797;-0.2867;0.5362;0.011;-0.0086;-0.0086;45.0;25.6;6.0;18.4;103.89;80.11;-161.24;;35.695;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;28234;2014-11-22 11:17:00:719
0.0098;-9.9538;-1.0885;0.5622;-9.6503;-1.6513;-0.5607;-0.3236;0.5759;0.0244;0.0061;0.0024;45.0;25.6;6.0;18.9;105.17;79.79;-161.1;;35.203;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;28750;2014-11-22 11:17:01:235
0.0686;-10.0126;-1.0689;0.5401;-9.6539;-1.6371;-0.4499;-0.329;0.5083;0.0318;-0.0305;-0.011;45.0;25.6;6.0;17.9;104.38;79.92;-161.77;;35.075;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;29261;2014-11-22 11:17:01:746
0.0196;-10.0224;-1.0297;0.552;-9.6581;-1.6081;-0.5345;-0.3251;0.5095;0.0232;0.0012;-0.0061;45.0;26.0;6.0;18.9;102.25;80.0;-161.16;;36.427;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;29772;2014-11-22 11:17:02:257
0.0392;-9.9832;-1.0003;0.5629;-9.6558;-1.6183;-0.4885;-0.3067;0.5842;0.0244;0.0024;0.0012;45.0;26.4;6.4;17.9;103.44;79.94;-160.82;;40.929;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;30282;2014-11-22 11:17:02:767
0.049;-9.9636;-1.0983;0.5376;-9.66;-1.6018;-0.4976;-0.2539;0.5391;0.0354;-0.0183;-0.0061;45.0;26.9;6.0;16.9;104.2;80.05;-161.56;;36.258;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;30801;2014-11-22 11:17:03:286
0.0098;-9.9636;-1.0395;0.5307;-9.6632;-1.5847;-0.5393;-0.261;0.5642;0.0244;-0.0086;0.0;45.0;26.0;6.0;16.4;101.02;80.19;-161.49;;36.071;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;31302;2014-11-22 11:17:03:787
0.049;-9.9636;-0.9807;0.5321;-9.6649;-1.5737;-0.483;-0.3084;0.5636;0.0244;0.0012;-0.0037;45.0;26.4;6.0;17.4;102.78;80.23;-161.64;;35.059;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;31817;2014-11-22 11:17:04:302
0.0981;-10.042;-1.0101;0.5482;-9.6613;-1.5901;-0.4498;-0.3803;0.578;0.0195;-0.0061;-0.0037;45.0;26.0;6.0;17.9;103.89;80.21;-161.21;;41.359;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;32329;2014-11-22 11:17:04:814
0.1275;-9.9832;-1.0689;0.55;-9.6581;-1.6089;-0.4626;-0.3357;0.5447;0.0232;-0.0134;-0.0073;45.0;25.6;5.5;18.9;103.53;80.05;-160.88;;41.376;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;32841;2014-11-22 11:17:05:326
0.1667;-9.9832;-1.0297;0.5352;-9.6602;-1.6011;-0.3504;-0.3621;0.5834;0.0159;-0.0171;0.0049;45.0;25.6;6.0;18.9;106.14;80.08;-162.01;;35.64;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;33372;2014-11-22 11:17:05:857
0.0686;-9.9439;-1.0199;0.5397;-9.6661;-1.564;-0.4727;-0.2771;0.5388;0.0269;-0.0037;0.0037;45.0;26.4;5.5;17.4;105.58;80.29;-161.4;;35.094;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;33873;2014-11-22 11:17:06:358
0.0098;-9.9341;-1.0101;0.5184;-9.6703;-1.5448;-0.4241;-0.2832;0.5353;0.0171;-0.0122;-0.0012;45.0;26.0;6.0;17.9;104.18;80.44;-161.45;;35.84;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;34374;2014-11-22 11:17:06:859
0.0294;-9.9734;-0.9905;0.5174;-9.6721;-1.5341;-0.4836;-0.3023;0.5514;0.0195;-0.0134;-0.011;45.0;26.0;5.5;18.4;104.0;80.47;-161.26;;42.599;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;34886;2014-11-22 11:17:07:371
-0.0392;-9.993;-0.9709;0.5312;-9.6674;-1.5589;-0.6489;-0.3452;0.5979;0.0183;0.0134;-0.0024;45.0;26.0;6.0;17.9;104.16;80.41;-161.43;;42.2;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;35411;2014-11-22 11:17:07:896
0.0196;-9.9145;-1.1768;0.5319;-9.6608;-1.5991;-0.5109;-0.292;0.4953;0.0159;0.0;-0.011;45.0;26.0;5.5;17.9;103.82;80.22;-161.14;;36.8;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;35915;2014-11-22 11:17:08:400
0.0;-9.9538;-1.0689;0.5446;-9.6594;-1.6031;-0.5468;-0.2943;0.5331;0.0281;-0.0171;0.0;45.0;26.4;6.4;17.4;103.76;80.07;-161.11;;34.987;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;36420;2014-11-22 11:17:08:905
0.0981;-9.9341;-1.0297;0.5378;-9.6629;-1.5839;-0.4784;-0.271;0.5435;0.0281;-0.0122;-0.0049;45.0;25.6;5.5;18.9;102.63;80.1;-160.93;;41.051;35.17798;126.908905;;;64.51613;0 / 0;86.0;28.0;3.691;36920;2014-11-22 11:17:09:405
0.1373;-9.9439;-1.0199;0.5528;-9.6653;-1.5643;-0.4155;-0.2786;0.5444;0.0195;-0.0037;-0.0049;45.0;25.6;6.0;18.4;103.23;80.26;-160.54;;43.025;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;37439;2014-11-22 11:17:09:924
0.0294;-9.8851;-1.1278;0.5387;-9.6634;-1.581;-0.5081;-0.3069;0.4213;0.0342;-0.0244;-0.0073;45.0;26.4;6.0;17.9;103.47;80.33;-160.77;;47.458;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;37951;2014-11-22 11:17:10:436
0.1275;-9.9734;-1.0591;0.5544;-9.6618;-1.5853;-0.5211;-0.302;0.5189;0.0305;-0.0122;-0.0122;87.0;26.0;5.5;18.4;103.59;80.13;-160.93;;43.078;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;38458;2014-11-22 11:17:10:943
0.0196;-9.9636;-1.0885;0.5152;-9.6661;-1.5722;-0.517;-0.2685;0.574;0.0232;-0.0257;-0.0012;48.0;26.4;5.5;17.9;103.51;80.04;-160.87;;39.913;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;38958;2014-11-22 11:17:11:443
0.0981;-9.993;-1.0101;0.5357;-9.6667;-1.5615;-0.5499;-0.2977;0.5288;0.033;-0.0037;-0.0024;48.0;26.0;6.0;17.4;102.5;80.27;-161.35;;37.86;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;39487;2014-11-22 11:17:11:972
0.049;-9.9538;-1.0003;0.517;-9.6704;-1.545;-0.4663;-0.2832;0.5443;0.0281;0.0037;-0.0061;48.0;26.4;6.0;17.4;102.62;80.49;-161.42;;36.602;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;39993;2014-11-22 11:17:12:478
0.0392;-9.9538;-1.0199;0.5168;-9.6701;-1.5467;-0.5358;-0.2642;0.4595;0.0232;-0.0134;-0.0073;48.0;26.4;6.0;18.4;104.25;80.43;-161.52;;35.235;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;40511;2014-11-22 11:17:12:996
0.0392;-9.9734;-1.0297;0.523;-9.6695;-1.5483;-0.4975;-0.2944;0.5687;0.0183;-0.0049;0.0012;48.0;26.4;6.0;17.9;104.06;80.41;-161.34;;41.73;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;41026;2014-11-22 11:17:13:511
0.0392;-10.0028;-0.9807;0.4996;-9.6733;-1.5322;-0.432;-0.3194;0.5203;0.0183;-0.0134;-0.0024;48.0;26.0;6.4;16.9;104.71;80.51;-161.96;;40.749;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;41527;2014-11-22 11:17:14:012
0.049;-9.9636;-0.9611;0.517;-9.6726;-1.5311;-0.473;-0.2933;0.5827;0.022;0.0;0.0;48.0;26.9;6.0;16.9;101.89;80.42;-161.64;;40.664;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;42041;2014-11-22 11:17:14:526
0.0294;-10.0126;-0.912;0.5146;-9.668;-1.5607;-0.4817;-0.285;0.5276;0.0257;-0.0171;-0.0049;48.0;26.0;5.5;18.4;104.62;80.46;-161.89;;38.285;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;42546;2014-11-22 11:17:15:031
-0.0098;-9.9243;-1.0297;0.4756;-9.6762;-1.5214;-0.58;-0.2979;0.5434;0.0257;0.0;-0.0012;48.0;26.9;6.4;16.9;104.99;80.54;-162.24;;36.017;35.17798;126.908905;;;64.51613;0 / 0;86.0;27.0;3.539;43050;2014-11-22 11:17:15:535
