sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.105345;-0.201113;10.28549;0.375903;0.388051;9.791758;-0.481248;-0.589164;0.493733;-0.032376;-0.031765;-0.439212;313.0;-22.02;-15.84;-45.66;124.7315;-2.3071;-2.043;3.15;1018.21;46.10884;;;;;;0 / 0;81.9;41.0;3.676;113;2014-11-17 18:14:01:383
0.938527;0.268151;13.072342;0.45761;0.374454;9.788808;0.480917;-0.106303;3.283533;-0.155465;-0.138666;0.097738;304.0;-22.5;-16.08;-45.12;124.9815;-2.2678;-2.1985;3.15;1018.21;46.10884;;;;;;0 / 0;81.9;41.0;3.676;176;2014-11-17 18:14:01:446
1.369483;0.162806;9.078814;1.196149;0.24874;9.73025;0.173335;-0.085935;-0.651437;-0.238543;-1.734246;0.218995;292.0;-22.62;-16.38;-45.18;124.285;-2.1883;-2.6765;3.15;1018.21;46.10884;;;;;;0 / 0;81.9;41.0;3.676;236;2014-11-17 18:14:01:506
1.628057;-1.187524;8.322245;2.427106;0.063366;9.501344;-0.799049;-1.25089;-1.179099;-0.115148;-1.407739;0.59987;253.0;-25.92;-15.9;-43.44;125.8075;-1.4534;-7.0083;3.15;1018.23;34.09812;;;;;;0 / 0;81.9;41.0;3.676;293;2014-11-17 18:14:01:563
1.628057;-1.187524;8.322245;2.427106;0.063366;9.501344;-0.799049;-1.25089;-1.179099;-0.101098;-0.12034;0.219911;253.0;-28.2;-15.24;-41.94;125.8075;-1.4534;-7.0083;3.15;1018.23;34.09812;;;;;;0 / 0;81.9;41.0;3.676;346;2014-11-17 18:14:01:616
1.810017;-0.469264;11.070788;2.445746;-0.084681;9.496396;-0.635729;-0.384582;1.574392;-0.849103;0.8152;-0.267559;226.0;-30.6;-14.4;-40.44;125.6954;0.4948;-14.4424;3.15;1018.23;34.09812;;;;;;0 / 0;81.9;41.0;3.676;397;2014-11-17 18:14:01:667
2.154782;0.383072;11.798626;1.911256;-0.462319;9.607484;0.243526;0.845392;2.191142;-0.656986;1.281901;0.111788;241.0;-30.72;-12.9;-40.68;124.0953;2.7021;-11.2512;3.15;1018.23;34.09812;;;;;;0 / 0;81.9;41.0;3.676;448;2014-11-17 18:14:01:718
-0.383072;-2.020706;7.814675;1.648838;-0.819698;9.632228;-2.03191;-1.201008;-1.817553;-1.016174;0.322537;-0.217468;244.0;-28.98;-11.34;-42.48;124.6008;4.7947;-9.7137;3.15;1018.16;34.09812;;;;;;0 / 0;81.9;41.0;3.676;518;2014-11-17 18:14:01:788
-0.6608;-2.020706;12.813768;0.786991;-1.494537;9.660094;-1.447791;-0.526169;3.153674;-1.279457;2.328618;-0.036652;249.0;-25.8;-9.36;-44.22;124.6008;4.7947;-9.7137;3.15;1018.16;34.09812;;;;;;0 / 0;81.9;41.0;3.676;568;2014-11-17 18:14:01:838
0.526724;-2.557007;8.207323;0.072026;-1.731849;9.652248;0.454698;-0.825158;-1.444925;0.460287;-1.177443;-0.574519;264.0;-24.18;-8.22;-45.36;123.8189;10.1717;-0.4275;3.15;1018.16;46.19475;;;;;;0 / 0;81.9;41.0;3.676;627;2014-11-17 18:14:01:897
0.258574;-1.244985;9.864112;0.200922;-1.654919;9.663916;0.057651;0.409934;0.200195;-0.060781;0.311847;-0.003054;260.0;-22.32;-7.74;-46.68;123.8189;10.1717;-0.4275;3.15;1018.23;46.19475;;;;;;0 / 0;81.9;41.0;3.676;677;2014-11-17 18:14:01:947
0.191536;-2.480393;9.739614;0.230295;-1.895324;9.618998;-0.038759;-0.585069;0.120616;-1.113302;-0.004581;0.061697;252.0;-21.66;-7.32;-47.04;126.6663;9.7154;-1.1911;3.15;1018.23;46.19475;;;;;;0 / 0;81.9;41.0;3.676;753;2014-11-17 18:14:02:023
0.038307;-2.719813;9.643846;0.185201;-2.432566;9.498354;-0.146893;-0.287247;0.145492;-0.071471;-0.056505;0.32498;238.0;-21.96;-5.64;-46.02;127.5651;11.1436;-1.3715;3.15;1018.23;46.19475;;;;;;0 / 0;81.9;41.0;3.676;810;2014-11-17 18:14:02:080
-0.6608;-2.614468;12.631808;0.209449;-2.437685;9.496538;-0.870248;-0.176783;3.135271;-0.320399;-1.159728;0.155465;224.0;-21.96;-4.26;-45.96;126.3268;14.3932;-1.2635;3.15;1018.25;46.19475;;;;;;0 / 0;81.9;41.0;3.676;877;2014-11-17 18:14:02:147
2.020706;-2.700659;9.356542;2.242736;-1.926787;9.350296;-0.222029;-0.773872;0.006246;0.912633;-1.577559;-0.57574;175.0;-24.6;-2.64;-43.92;127.4714;15.0681;-6.815;3.15;1018.25;39.7719;;;;;;0 / 0;81.9;41.0;3.676;957;2014-11-17 18:14:02:227
1.580173;-2.059013;9.414002;2.133929;-1.904051;9.38037;-0.553755;-0.154963;0.033632;0.07086;0.073609;-0.033903;183.0;-29.46;-4.62;-40.8;127.0407;11.3311;-13.488;3.15;1018.22;39.7719;;;;;;0 / 0;81.9;41.0;3.676;1015;2014-11-17 18:14:02:285
1.580173;-2.059013;9.414002;2.133929;-1.904051;9.38037;-0.553755;-0.154963;0.033632;-0.598648;0.897361;0.255036;183.0;-30.54;-5.28;-40.14;127.0407;11.3311;-13.488;3.15;1018.22;39.7719;;;;;;0 / 0;81.9;41.0;3.676;1065;2014-11-17 18:14:02:335
1.264139;-3.007117;10.333376;1.414471;-2.469379;9.38466;-0.150332;-0.537739;0.948716;0.085827;2.218663;-0.777326;187.0;-29.88;-5.34;-40.74;124.4753;14.5844;-8.5712;3.15;1018.22;39.7719;;;;;;0 / 0;81.9;41.0;3.676;1115;2014-11-17 18:14:02:385
0.986411;-2.413355;10.208876;0.492013;-2.364579;9.504582;0.494398;-0.048776;0.704293;1.713172;-0.21869;-1.183246;216.0;-25.44;-4.92;-43.62;124.7794;13.9527;-2.9633;3.15;1018.22;39.7719;;;;;;0 / 0;81.9;41.0;3.676;1168;2014-11-17 18:14:02:438
1.953669;-2.365471;13.771448;1.022202;-1.358716;9.658126;0.931467;-1.006756;4.113323;1.177748;-0.756862;-2.186592;230.0;-23.94;-6.18;-44.52;124.7794;13.9527;-2.9633;3.15;1018.21;39.7719;;;;;;0 / 0;81.9;41.0;3.676;1221;2014-11-17 18:14:02:491
0.383072;-1.465251;7.326257;1.800037;-0.799937;9.606788;-1.416965;-0.665314;-2.280529;0.313985;-1.434922;-1.214095;208.0;-25.62;-12.36;-43.02;128.5452;7.964;-6.0416;3.15;1018.21;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1288;2014-11-17 18:14:02:558
0.612916;-1.905785;11.84651;1.785481;-1.082495;9.581788;-1.172566;-0.82329;2.264723;-1.530523;1.603827;0.565967;195.0;-26.46;-14.58;-42.3;138.2136;6.3374;-10.5555;3.15;1018.21;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1344;2014-11-17 18:14:02:614
0.823605;-2.949656;9.701306;0.516372;-1.846414;9.617406;0.307233;-1.103242;0.0839;-0.616363;-0.555887;1.081842;233.0;-24.36;-14.28;-43.14;135.5453;10.8525;-3.0733;3.15;1018.22;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1410;2014-11-17 18:14:02:680
0.718261;-1.61848;11.769896;0.632334;-2.128605;9.551942;0.085927;0.510124;2.217954;0.559553;0.12706;-0.216857;230.0;-22.32;-12.18;-44.76;135.5453;10.8525;-3.0733;3.15;1018.22;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1466;2014-11-17 18:14:02:736
0.354342;-2.806004;11.28148;0.618088;-1.452194;9.678818;-0.263746;-1.35381;1.602662;2.2095;0.27214;-0.617585;227.0;-21.42;-11.46;-45.54;139.534;12.5363;-3.7874;3.15;1018.22;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1527;2014-11-17 18:14:02:797
1.187524;-1.37906;10.180146;0.74557;-0.112921;9.777616;0.441954;-1.266139;0.40253;2.149635;0.86132;-0.395535;274.0;-21.84;-13.2;-44.76;126.1682;0.6598;-4.3605;3.15;1018.16;51.1933;;;;;;0 / 0;81.9;41.0;3.676;1602;2014-11-17 18:14:02:872
-0.047884;-0.373495;11.482592;0.628576;1.125757;9.72152;-0.67646;-1.499252;1.761071;1.887879;1.521665;-0.202502;274.0;-22.2;-20.46;-43.44;127.6161;-6.5918;-3.6995;3.15;1018.16;40.56932;;;;;;0 / 0;81.9;41.0;3.676;1669;2014-11-17 18:14:02:939
-0.507571;0.172383;11.57836;-0.113076;2.251897;9.543928;-0.394494;-2.079514;2.034432;2.786462;0.713796;-0.115148;313.0;-21.54;-24.18;-42.6;127.6161;-6.5918;-3.6995;3.15;1018.16;40.56932;;;;;;0 / 0;81.9;41.0;3.676;1719;2014-11-17 18:14:02:989
0.488417;2.240973;10.94629;-0.249061;3.701922;9.077672;0.737479;-1.460949;1.868618;1.347569;0.597732;0.10965;311.0;-19.5;-31.02;-39.84;130.7529;-13.2753;0.6788;3.15;1018.15;40.56932;;;;;;0 / 0;81.9;41.0;3.676;1789;2014-11-17 18:14:03:059
-0.335188;3.438074;10.419566;-0.650659;4.478082;8.70022;0.315471;-1.040008;1.719347;2.007609;0.909273;-0.468839;307.0;-18.12;-33.96;-37.98;123.1164;-27.1703;4.277;3.15;1018.15;40.56932;;;;;;0 / 0;81.9;41.0;3.676;1841;2014-11-17 18:14:03:111
-0.833182;3.667917;6.617574;-1.527964;5.391885;8.047565;0.694782;-1.723968;-1.429991;1.579392;-0.881479;-0.96028;304.0;-15.0;-39.18;-34.2;126.7646;-33.3546;10.7506;3.15;1018.15;40.56932;;;;;;0 / 0;81.9;41.0;3.676;1892;2014-11-17 18:14:03:162
-2.164358;4.10845;6.291962;-1.709147;5.846477;7.685566;-0.455212;-1.738027;-1.393604;-1.029308;2.161547;-0.556193;128.0;-12.48;-41.34;-32.82;126.7646;-33.3546;10.7506;3.15;1018.17;40.09815;;;;;;0 / 0;81.9;41.0;3.676;1960;2014-11-17 18:14:03:230
-5.027823;3.581726;8.2169;-2.752993;5.359151;7.737631;-2.27483;-1.777425;0.47927;0.073304;1.051299;-0.04948;211.0;-7.02;-43.74;-31.62;135.8216;-36.5964;12.5376;3.15;1018.17;40.09815;;;;;;0 / 0;81.9;41.0;3.676;2016;2014-11-17 18:14:03:286
-2.719813;4.568137;7.067683;-3.052917;5.466998;7.547319;0.333104;-0.898861;-0.479636;1.05191;0.002138;0.232434;193.0;-4.5;-43.98;-31.74;142.9765;-33.8816;22.0235;3.15;1018.17;40.09815;;;;;;0 / 0;81.9;41.0;3.676;2082;2014-11-17 18:14:03:352
-5.21936;5.93762;6.100426;-3.104019;5.973558;7.131063;-2.11534;-0.035938;-1.030637;0.417832;-1.749823;0.021686;103.0;-3.0;-44.22;-30.66;140.4455;-37.5269;23.5226;3.15;1018.17;40.09815;;;;;;0 / 0;81.9;41.0;3.676;2133;2014-11-17 18:14:03:403
-1.043872;7.192182;7.805098;-2.282208;6.283393;7.17502;1.238337;0.90879;0.630078;0.741285;-1.444085;0.528398;46.0;-4.8;-44.4;-29.22;140.4455;-37.5269;23.5226;3.15;1018.17;40.09815;;;;;;0 / 0;81.9;41.0;3.676;2184;2014-11-17 18:14:03:454
-0.699107;7.354988;7.354988;-1.377338;6.613658;7.108648;0.678231;0.74133;0.24634;1.270905;-1.667357;-0.231518;34.0;-7.26;-44.76;-27.78;141.1408;-39.8461;17.6447;3.15;1018.17;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2242;2014-11-17 18:14:03:512
-0.727837;7.910443;5.410896;-0.686931;7.805529;5.896799;-0.040906;0.104913;-0.485903;2.006998;-0.963029;-0.274278;28.0;-12.54;-47.58;-21.12;137.6444;-46.3988;8.0394;3.15;1018.13;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2347;2014-11-17 18:14:03:617
-1.580173;8.350976;4.127604;-0.630837;8.403338;5.015613;-0.949336;-0.052361;-0.88801;1.860085;-0.845437;-0.580933;23.0;-12.54;-48.9;-17.22;139.4975;-52.7444;6.6446;3.15;1018.13;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2399;2014-11-17 18:14:03:669
-1.580173;8.350976;4.127604;-0.630837;8.403338;5.015613;-0.949336;-0.052361;-0.88801;1.430341;-1.154841;-0.667981;23.0;-12.54;-50.1;-13.5;139.4975;-52.7444;6.6446;3.15;1018.13;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2449;2014-11-17 18:14:03:719
-0.526724;8.532936;4.347871;-0.83993;9.03004;3.731395;0.313206;-0.497104;0.616475;1.20707;-0.647517;-0.646601;22.0;-11.52;-51.6;-5.76;145.4038;-58.9705;7.1687;3.15;1018.1;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2512;2014-11-17 18:14:03:782
-0.526724;8.532936;4.347871;-0.83993;9.03004;3.731395;0.313206;-0.497104;0.616475;0.860709;-0.897666;-0.934318;22.0;-10.8;-50.88;-3.0;149.6077;-67.0444;12.6857;3.15;1018.1;33.06032;;;;;;0 / 0;81.9;41.0;3.676;2565;2014-11-17 18:14:03:835
-0.794875;10.448298;3.160346;-1.50883;9.265376;2.836664;0.713955;1.182921;0.323683;0.974636;-0.99907;-1.181413;20.0;-7.62;-52.02;1.56;162.9637;-69.1149;18.5163;3.15;1018.15;20.14339;;;;;;0 / 0;81.9;41.0;3.676;2636;2014-11-17 18:14:03:906
-0.794875;10.448298;3.160346;-1.50883;9.265376;2.836664;0.713955;1.182921;0.323683;1.112997;-1.058324;-1.241889;20.0;-5.34;-52.38;3.36;162.9637;-69.1149;18.5163;3.15;1018.15;20.14339;;;;;;0 / 0;81.9;41.0;3.676;2688;2014-11-17 18:14:03:958
