ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0981,-9.8066,2.1869,0.4308,-9.6299,1.8027,-0.3327,-0.1767,0.3842,-0.0086,0.0257,-0.0195,1198.0,29.7,7.0,-18.1,254.87,79.11,-13.44,,58.638,,,,NaN,,,,0 / 0,12,2014-12-14 04:51:09:485
0.2256,-9.6694,2.2065,0.4177,-9.6283,1.8144,-0.1922,-0.0411,0.3921,0.0024,0.0342,-0.0195,1198.0,30.6,6.6,-18.5,255.18,79.06,-12.97,,58.638,,,,NaN,,,,0 / 0,62,2014-12-14 04:51:09:535
0.2354,-9.7282,2.2653,0.4214,-9.6277,1.8165,-0.186,-0.1005,0.4488,0.0049,0.0281,-0.0232,1198.0,30.1,7.0,-18.5,254.51,79.04,-13.06,,58.638,,,,NaN,,,,0 / 0,112,2014-12-14 04:51:09:585
0.1863,-9.7282,2.0398,0.4313,-9.6254,1.8263,-0.245,-0.1028,0.2135,0.0122,0.0232,-0.0232,1198.0,30.6,7.0,-19.0,254.13,78.97,-13.29,,58.638,,,,NaN,,,,0 / 0,162,2014-12-14 04:51:09:635
0.2746,-9.6792,2.1869,0.4371,-9.6256,1.8241,-0.1625,-0.0536,0.3628,0.0134,0.0183,-0.0269,1198.0,30.1,6.6,-17.6,254.13,78.97,-13.29,,58.638,,,,NaN,,,,0 / 0,212,2014-12-14 04:51:09:685
0.3138,-9.7576,2.3242,0.4792,-9.6169,1.8588,-0.1654,-0.1407,0.4654,0.0476,0.0024,-0.0501,1198.0,30.6,7.0,-18.5,254.92,78.83,-14.05,,58.638,,,,NaN,,,,0 / 0,262,2014-12-14 04:51:09:735
0.3138,-9.8165,2.3732,0.4865,-9.6147,1.8687,-0.1727,-0.2018,0.5045,0.0696,-0.0073,-0.0586,1198.0,30.1,7.4,-18.1,256.13,78.64,-14.59,,58.638,,,,NaN,,,,0 / 0,312,2014-12-14 04:51:09:785
0.6178,-10.091,2.9518,0.5467,-9.5694,2.0732,0.0711,-0.5217,0.8786,0.0623,0.0024,-0.0464,1198.0,29.7,7.0,-18.1,256.13,78.64,-14.59,,58.638,,,,NaN,,,,0 / 0,362,2014-12-14 04:51:09:835
2.3438,-9.2673,6.4626,0.7057,-9.4446,2.5439,2.2265,0.7952,4.8307,0.4337,0.2456,-0.099,1198.0,30.1,7.0,-17.6,256.62,77.37,-14.77,,58.638,,,,NaN,,,,0 / 0,412,2014-12-14 04:51:09:885
1.216,-5.3446,-0.1863,1.2633,-9.3165,2.7887,-0.5572,1.5791,-1.4844,-0.9908,1.1118,-0.1368,1198.0,30.1,7.9,-15.6,270.7,71.81,-24.37,,42.121,,,,NaN,,,,0 / 0,462,2014-12-14 04:51:09:935
