ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6669,-9.8557,1.2651,0.7315,-9.7171,1.1018,-0.1039,-0.1779,0.1436,0.033,0.0305,-0.0086,4500.0,-40.0,38.5,-32.5,160.06,82.25,-33.58,,57.546,,,,NaN,,,,0 / 0,7,2014-12-14 04:49:58:122
0.608,-9.8263,1.2749,0.7407,-9.7168,1.0977,-0.1327,-0.1094,0.1772,0.0208,0.0183,-0.0073,4500.0,-40.4,38.5,-32.5,160.06,82.25,-33.58,,57.546,,,,NaN,,,,0 / 0,57,2014-12-14 04:49:58:172
0.4903,-9.8361,1.2749,0.7538,-9.7179,1.0793,-0.2635,-0.1182,0.1955,0.0232,0.0098,-0.0049,4500.0,-40.4,38.5,-31.5,161.52,82.27,-34.87,,41.409,,,,NaN,,,,0 / 0,107,2014-12-14 04:49:58:222
0.559,-9.8557,1.3141,0.7486,-9.7184,1.078,-0.1896,-0.1373,0.2361,0.0269,0.0061,-0.0049,4500.0,-40.8,38.5,-31.0,159.68,82.31,-34.78,,41.409,,,,NaN,,,,0 / 0,158,2014-12-14 04:49:58:273
0.6276,-9.7968,1.216,0.7518,-9.7178,1.0814,-0.1732,-0.1575,0.1346,0.022,0.0086,0.0,4500.0,-40.4,38.5,-32.0,159.68,82.31,-34.78,,41.409,,,,NaN,,,,0 / 0,207,2014-12-14 04:49:58:322
0.5001,-9.8557,1.3337,0.7564,-9.7187,1.0702,-0.2562,-0.137,0.2341,0.0195,0.011,0.0,4500.0,-40.8,38.5,-31.0,161.81,82.3,-35.13,,41.409,,,,NaN,,,,0 / 0,257,2014-12-14 04:49:58:372
0.5099,-9.8851,1.5396,0.7466,-9.7161,1.1,-0.2367,-0.169,0.4396,0.0599,0.0012,-0.0049,4500.0,-40.8,38.9,-31.5,158.96,82.21,-34.17,,41.409,,,,NaN,,,,0 / 0,307,2014-12-14 04:49:58:422
0.5099,-9.8851,1.5396,0.7466,-9.7161,1.1,-0.2367,-0.169,0.4396,0.0599,0.0012,-0.0049,4500.0,-40.8,38.9,-31.5,158.96,82.21,-34.17,,41.409,,,,NaN,,,,0 / 0,357,2014-12-14 04:49:58:472
0.912,-9.8165,1.7358,0.7418,-9.7047,1.1996,0.1702,-0.1118,0.5362,0.1332,0.0843,0.0208,4500.0,-40.4,38.5,-31.5,156.78,81.73,-31.73,,41.409,,,,NaN,,,,0 / 0,407,2014-12-14 04:49:58:522
1.4318,-9.483,1.8338,0.8333,-9.6784,1.3435,0.6965,0.009,1.118,0.1222,0.0452,-0.0171,4500.0,-40.8,38.5,-31.5,156.78,81.73,-31.73,,41.409,,,,NaN,,,,0 / 0,457,2014-12-14 04:49:58:572
