ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.863,-9.5811,2.6086,1.2768,-9.455,2.2678,-0.4138,-0.1261,0.3408,0.0037,0.0318,0.0024,4752.0,-36.9,44.2,-49.6,170.84,74.61,-29.38,,45.253,,,,NaN,,,,0 / 0,10,2014-12-14 04:48:43:620
1.0787,-9.4144,2.6968,1.2553,-9.4592,2.2625,-0.1765,0.0448,0.4343,-0.0061,0.0635,-0.011,4752.0,-36.9,44.2,-49.6,170.84,74.61,-29.38,,45.253,,,,NaN,,,,0 / 0,61,2014-12-14 04:48:43:671
1.0983,-9.5321,2.6282,1.2527,-9.4598,2.2612,-0.1544,-0.0722,0.367,-0.0122,0.0623,-0.0061,4752.0,-36.9,43.7,-49.6,170.36,74.72,-28.99,,45.253,,,,NaN,,,,0 / 0,110,2014-12-14 04:48:43:720
1.0101,-9.5615,2.6086,1.2567,-9.4598,2.2592,-0.227,-0.1213,0.369,0.0073,0.0513,-0.0073,4752.0,-36.9,43.7,-49.1,169.74,74.72,-29.09,,45.253,,,,NaN,,,,0 / 0,159,2014-12-14 04:48:43:769
0.9807,-9.5811,2.7459,1.2445,-9.4605,2.2628,-0.2736,0.0755,0.3751,0.0269,-0.0024,-0.0012,4752.0,-36.9,43.7,-49.6,169.74,74.72,-29.09,,45.253,,,,NaN,,,,0 / 0,209,2014-12-14 04:48:43:819
1.0101,-9.483,2.6478,1.2404,-9.4559,2.2841,-0.2303,-0.0271,0.3637,0.0452,0.0012,-0.0122,4752.0,-36.9,43.7,-49.1,168.98,74.63,-28.5,,45.253,,,,NaN,,,,0 / 0,261,2014-12-14 04:48:43:871
1.1474,-9.5223,2.7066,1.2439,-9.4519,2.2991,-0.0965,-0.0704,0.4076,0.0452,0.0012,-0.0122,4752.0,-36.9,43.7,-49.1,168.98,74.63,-28.5,,45.253,,,,NaN,,,,0 / 0,309,2014-12-14 04:48:43:919
1.0395,-9.5615,2.687,1.2519,-9.4499,2.3028,-0.2124,-0.1116,0.3842,0.0391,0.0244,-0.0098,4752.0,-36.9,43.7,-49.1,168.98,74.5,-28.53,,36.594,,,,NaN,,,,0 / 0,360,2014-12-14 04:48:43:970
0.7943,-9.5615,2.5693,1.2535,-9.4499,2.3018,-0.4591,-0.1116,0.2675,-0.0061,0.0269,-0.0318,4752.0,-36.0,43.7,-49.6,170.72,74.5,-28.57,,36.594,,,,NaN,,,,0 / 0,409,2014-12-14 04:48:44:019
0.9512,-9.5615,2.589,1.2201,-9.4611,2.2736,-0.2688,-0.1004,0.3154,0.0,0.0073,-0.0318,4752.0,-37.3,43.7,-49.1,170.72,74.5,-28.57,,36.594,,,,NaN,,,,0 / 0,459,2014-12-14 04:48:44:069
0.9709,-9.2673,2.5399,1.2324,-9.4665,2.2445,-0.2615,0.1992,0.2954,-0.0098,0.0281,-0.0464,4752.0,-36.9,44.2,-48.6,169.37,74.86,-28.77,,36.594,,,,NaN,,,,0 / 0,510,2014-12-14 04:48:44:120
0.9316,-8.9731,2.5203,1.2434,-9.4676,2.2336,-0.302,0.5632,0.2279,-0.0562,0.0941,-0.044,4752.0,-37.3,43.7,-48.6,169.81,74.89,-29.1,,36.594,,,,NaN,,,,0 / 0,560,2014-12-14 04:48:44:170
1.1964,-9.2771,3.0499,1.263,-9.4785,2.1756,-0.0666,0.2014,0.8743,-0.2871,-0.0648,-0.1222,4752.0,-37.3,44.2,-47.6,170.42,75.14,-30.14,,36.594,,,,NaN,,,,0 / 0,609,2014-12-14 04:48:44:219
0.5001,-9.6007,5.7957,1.3267,-9.4584,2.2248,-0.8265,-0.1423,3.571,-0.4569,0.0819,-0.0721,4752.0,-37.8,44.6,-47.1,170.42,75.14,-30.14,,36.594,,,,NaN,,,,0 / 0,659,2014-12-14 04:48:44:269
0.3138,-10.1303,5.6977,1.3122,-9.4445,2.2914,-0.9983,-0.6858,3.4062,-0.3751,0.1625,-0.0953,4752.0,-37.8,44.6,-46.6,168.02,74.38,-29.8,,36.594,,,,NaN,,,,0 / 0,709,2014-12-14 04:48:44:319
2.5399,-8.62,3.5794,1.5661,-9.3083,2.6594,0.9738,0.6883,0.92,0.0709,-0.5229,0.0929,4752.0,-36.9,45.0,-46.6,168.02,74.38,-29.8,,36.594,,,,NaN,,,,0 / 0,760,2014-12-14 04:48:44:370
2.334,-8.7573,4.413,1.6655,-9.2687,2.7363,0.6685,0.5114,1.6767,0.2431,-0.0086,0.0354,4752.0,-37.3,45.0,-45.7,169.28,70.93,-31.33,,36.594,,,,NaN,,,,0 / 0,810,2014-12-14 04:48:44:420
1.5593,-8.3651,4.717,1.7986,-9.1153,3.1381,0.1922,1.3876,1.5593,-0.0525,0.2786,-0.0819,4752.0,-36.0,45.0,-46.1,167.31,68.36,-29.82,,54.408,,,,NaN,,,,0 / 0,859,2014-12-14 04:48:44:469
1.2258,-8.7573,4.8543,1.845,-9.0532,3.2873,-0.6192,0.2958,1.567,-0.0183,0.2187,-0.0831,4752.0,-36.9,45.5,-45.2,167.31,68.36,-29.82,,54.408,,,,NaN,,,,0 / 0,910,2014-12-14 04:48:44:520
1.4122,-8.8064,5.4035,1.8305,-8.9295,3.6172,-0.4184,0.1231,1.7862,0.4349,-0.2663,-0.1075,4752.0,-36.5,45.5,-45.2,159.95,65.58,-26.84,,54.408,,,,NaN,,,,0 / 0,959,2014-12-14 04:48:44:569
2.128,-9.1594,5.9428,1.8918,-8.5946,4.3271,0.2362,-0.5648,1.6157,0.9297,-0.4215,-0.1613,4752.0,-36.5,44.6,-45.2,151.11,61.21,-23.61,,54.408,,,,NaN,,,,0 / 0,1009,2014-12-14 04:48:44:619
2.4811,-7.2079,5.7663,2.2015,-8.2356,4.8475,0.2795,1.0277,0.9188,0.9334,-0.4362,-0.2346,4752.0,-37.3,43.3,-46.1,149.27,57.12,-24.43,,54.408,,,,NaN,,,,0 / 0,1059,2014-12-14 04:48:44:669
