ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.3923,-9.8459,1.8633,0.6884,-9.7006,1.263,-0.2962,-0.1453,0.6002,0.0281,0.0073,0.0244,1095.0,32.6,7.4,-3.0,294.79,81.57,-28.59,,47.424,,,,NaN,,,,0 / 0,16,2014-12-14 04:52:33:662
0.4217,-9.787,1.8338,0.6827,-9.697,1.2934,-0.261,-0.0901,0.5404,0.022,0.0037,0.0269,1095.0,33.1,7.4,-3.5,294.79,81.57,-28.59,,47.424,,,,NaN,,,,0 / 0,65,2014-12-14 04:52:33:711
0.4413,-9.6694,1.6966,0.6687,-9.6953,1.313,-0.2274,0.026,0.3836,-0.0305,-0.0134,0.0501,1095.0,33.1,7.4,-3.5,293.24,81.36,-26.99,,47.424,,,,NaN,,,,0 / 0,115,2014-12-14 04:52:33:761
0.5884,-9.7478,2.2849,0.7031,-9.681,1.3977,-0.1147,-0.0668,0.8873,0.0367,-0.1124,0.077,1095.0,33.1,7.4,-4.0,291.35,80.82,-26.7,,47.424,,,,NaN,,,,0 / 0,166,2014-12-14 04:52:33:812
0.5786,-9.6399,2.334,0.7065,-9.6706,1.4664,-0.1279,0.0307,0.8676,0.0379,-0.11,0.0843,1095.0,33.1,7.4,-4.0,291.35,80.82,-26.7,,41.018,,,,NaN,,,,0 / 0,215,2014-12-14 04:52:33:861
0.7747,-9.7184,2.5105,0.7134,-9.6602,1.5305,0.1201,-0.117,0.9898,0.044,-0.1478,0.0929,1095.0,33.5,7.0,-4.5,289.93,80.08,-24.99,,41.018,,,,NaN,,,,0 / 0,265,2014-12-14 04:52:33:911
0.3727,-9.3555,1.9515,0.8267,-9.6297,1.66,-0.454,0.2742,0.2915,-0.1063,-0.1197,0.1344,1095.0,33.5,6.6,-5.5,289.88,79.1,-26.47,,41.018,,,,NaN,,,,0 / 0,316,2014-12-14 04:52:33:962
0.2157,-9.3752,1.8338,0.8154,-9.6333,1.6448,-0.5996,0.2581,0.189,-0.1417,-0.1381,0.1393,1095.0,34.0,6.6,-5.5,289.88,79.1,-26.47,,41.018,,,,NaN,,,,0 / 0,365,2014-12-14 04:52:34:011
0.304,-9.7576,1.4906,0.7085,-9.6832,1.38,-0.6897,-0.2357,-0.1298,-0.2566,-0.1735,0.0354,1095.0,34.0,7.0,-5.0,289.39,79.73,-26.05,,41.018,,,,NaN,,,,0 / 0,415,2014-12-14 04:52:34:061
-0.353,-9.993,0.5099,0.646,-9.7295,1.0441,-1.6037,-0.2914,-0.3059,-0.3433,0.088,-0.0354,1095.0,33.5,7.0,-5.5,289.39,79.73,-26.05,,41.018,,,,NaN,,,,0 / 0,465,2014-12-14 04:52:34:111
-1.1278,-10.0028,-0.0098,0.4482,-9.7738,0.6644,-1.5759,-0.2289,-0.6742,-0.4093,0.121,-0.0819,1095.0,34.4,7.4,-4.5,298.21,84.84,-34.08,,41.018,,,,NaN,,,,0 / 0,515,2014-12-14 04:52:34:161
-0.5492,-10.0518,-0.5982,0.3134,-9.7965,0.316,-0.8626,-0.2553,-0.9142,-0.4618,0.171,-0.1564,1095.0,34.4,7.9,-3.5,298.21,84.84,-34.08,,41.018,,,,NaN,,,,0 / 0,566,2014-12-14 04:52:34:212
-0.5884,-10.1303,0.1177,0.3134,-9.7965,0.316,-0.8626,-0.2553,-0.9142,-0.4704,0.2199,-0.1454,971.0,34.4,7.9,-3.5,298.21,84.84,-34.08,,41.018,,,,NaN,,,,0 / 0,616,2014-12-14 04:52:34:262
-0.7649,-10.091,-0.049,0.2721,-9.7982,-0.3036,-0.9782,-0.2242,0.2154,-0.391,0.3164,-0.2358,971.0,33.5,10.0,-0.1,28.63,88.12,-120.57,,41.018,,,,NaN,,,,0 / 0,666,2014-12-14 04:52:34:312
-0.0883,-10.2185,-0.2648,0.3338,-9.7905,-0.4522,-0.4221,-0.428,0.1874,-0.1723,0.248,-0.3091,971.0,33.1,10.5,0.9,54.45,86.71,-143.57,,42.105,,,,NaN,,,,0 / 0,715,2014-12-14 04:52:34:361
0.2648,-10.1989,-0.2354,0.4156,-9.7839,-0.5219,-0.1606,-0.415,0.1002,-0.1491,0.1955,-0.3372,971.0,33.5,11.3,1.4,54.45,86.71,-143.57,,42.105,,,,NaN,,,,0 / 0,765,2014-12-14 04:52:34:411
0.3825,-10.2774,-0.1079,0.6534,-9.7689,-0.5591,-0.271,-0.5085,0.4512,0.0562,0.2773,-0.3971,971.0,33.1,12.2,0.9,41.19,84.97,-130.55,,42.105,,,,NaN,,,,0 / 0,815,2014-12-14 04:52:34:461
0.0883,-9.9636,-0.9709,0.8594,-9.7597,-0.4247,-0.7712,-0.2039,-0.5462,0.2773,0.3213,-0.2419,971.0,31.8,12.6,2.3,28.89,84.39,-116.3,,42.105,,,,NaN,,,,0 / 0,865,2014-12-14 04:52:34:511
2.3732,-9.5713,0.1079,0.8947,-9.7566,-0.4234,1.4785,0.1853,0.5313,0.2615,0.2138,-0.0916,971.0,30.9,12.6,2.8,29.78,84.21,-115.33,,42.105,,,,NaN,,,,0 / 0,915,2014-12-14 04:52:34:561
3.4617,-9.3457,1.5887,1.2514,-9.7224,-0.2823,2.2103,0.3766,1.871,0.1759,0.1124,-0.2077,971.0,31.8,13.1,1.9,29.78,84.21,-115.33,,42.105,,,,NaN,,,,0 / 0,965,2014-12-14 04:52:34:611
3.0499,-9.2869,1.7162,1.7437,-9.6504,0.0097,0.806,-0.4505,2.2654,0.0733,0.1625,-0.2101,971.0,30.9,13.5,2.3,12.11,81.87,-99.07,,42.105,,,,NaN,,,,0 / 0,1015,2014-12-14 04:52:34:661
2.2555,-10.601,2.1378,1.8544,-9.6288,0.1344,0.4011,-0.9722,2.0035,-0.0171,0.226,-0.1051,971.0,30.5,13.1,3.3,4.89,79.76,-89.68,,42.105,,,,NaN,,,,0 / 0,1065,2014-12-14 04:52:34:711
1.3925,-10.6991,1.5298,1.9125,-9.6123,0.3411,-0.52,-1.0868,1.1888,0.1539,0.2077,-0.0257,971.0,30.5,13.1,3.3,4.89,79.76,-89.68,,42.105,,,,NaN,,,,0 / 0,1115,2014-12-14 04:52:34:761
1.4122,-10.2774,2.7459,1.8466,-9.6101,0.6379,-0.4344,-0.6673,2.1079,0.4044,0.2456,-0.0538,971.0,30.9,13.5,3.3,347.35,78.51,-70.94,,48.027,,,,NaN,,,,0 / 0,1165,2014-12-14 04:52:34:811
3.4912,-8.9241,2.5595,1.9594,-9.4927,1.4901,1.4828,1.0492,0.3438,0.7782,-0.4826,-0.1491,1138.0,30.5,13.5,1.4,327.3,75.46,-52.75,,48.027,,,,NaN,,,,0 / 0,1215,2014-12-14 04:52:34:861
2.0594,-9.5615,2.3634,2.3415,-9.3542,1.7852,-0.2821,-0.2073,0.5782,0.3983,0.2896,-0.1295,1138.0,31.3,14.0,0.4,327.3,75.46,-52.75,,48.027,,,,NaN,,,,0 / 0,1265,2014-12-14 04:52:34:911
