ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.1768,-9.3654,2.6968,-1.0431,-8.8333,4.1298,2.2885,-0.4634,-1.4134,0.7489,1.2058,0.6487,1974.0,-40.0,35.5,-47.1,108.25,64.26,14.17,,58.289,,,,NaN,,,,0 / 0,8,2014-12-14 04:49:30:719
1.3043,-9.4732,2.7949,-1.0266,-8.8404,4.1188,2.3309,-0.6329,-1.3239,0.7379,1.2058,0.6329,1974.0,-40.8,35.9,-46.6,107.97,64.35,14.0,,58.289,,,,NaN,,,,0 / 0,58,2014-12-14 04:49:30:769
1.3631,-9.5419,2.7164,-1.0018,-8.8455,4.1139,2.3649,-0.6964,-1.3974,0.7428,1.2132,0.628,1974.0,-40.4,35.5,-47.1,107.97,64.35,14.0,,58.289,,,,NaN,,,,0 / 0,109,2014-12-14 04:49:30:820
1.2553,-9.2869,3.0106,-0.9499,-8.8536,4.1088,2.2051,-0.4333,-1.0981,0.6597,1.1875,0.639,1974.0,-40.4,35.9,-47.1,109.45,64.59,13.29,,58.289,,,,NaN,,,,0 / 0,158,2014-12-14 04:49:30:869
1.2356,-9.3555,3.1087,-0.9437,-8.8524,4.1128,2.1849,-0.5621,-0.9661,0.6597,1.1875,0.639,1974.0,-40.4,35.9,-47.1,109.45,64.59,13.29,,40.232,,,,NaN,,,,0 / 0,209,2014-12-14 04:49:30:920
1.3239,-9.4732,2.9028,-0.8406,-8.8435,4.1542,2.3268,-0.647,-1.202,0.7416,1.1594,0.6206,1974.0,-40.8,35.9,-46.1,110.12,64.46,12.53,,40.232,,,,NaN,,,,0 / 0,258,2014-12-14 04:49:30:969
1.3925,-9.3555,2.589,-0.8237,-8.8465,4.1511,2.1365,-0.5916,-1.471,0.7355,1.1863,0.6304,1974.0,-40.8,36.3,-46.6,110.9,64.43,11.22,,40.232,,,,NaN,,,,0 / 0,309,2014-12-14 04:49:31:020
1.3631,-9.4634,2.5203,-0.7765,-8.8903,4.0658,2.1396,-0.5731,-1.5455,0.7025,1.2034,0.617,1974.0,-41.3,35.5,-44.7,110.23,64.51,11.14,,40.232,,,,NaN,,,,0 / 0,358,2014-12-14 04:49:31:069
1.3631,-9.4634,2.5203,-0.7765,-8.8903,4.0658,2.1396,-0.5731,-1.5455,0.7025,1.2034,0.617,1974.0,-41.3,35.5,-44.7,110.23,64.51,11.14,,40.232,,,,NaN,,,,0 / 0,408,2014-12-14 04:49:31:119
1.1768,-9.5419,2.6086,-0.7403,-8.9106,4.0278,1.9171,-0.6312,-1.4192,0.6829,1.1533,0.6158,1974.0,-41.3,35.9,-45.7,111.68,65.32,10.41,,40.232,,,,NaN,,,,0 / 0,458,2014-12-14 04:49:31:169
1.422,-8.9731,2.4713,-0.6822,-8.9317,3.9913,2.1042,-0.0414,-1.52,0.6243,1.1631,0.5901,1974.0,-41.7,35.9,-43.7,111.68,65.32,10.41,,40.232,,,,NaN,,,,0 / 0,508,2014-12-14 04:49:31:219
1.5102,-8.6985,2.8832,-0.63,-8.9619,3.9317,2.1402,0.2634,-1.0485,0.5046,1.2388,0.5864,1974.0,-42.1,35.9,-43.7,110.99,65.61,9.7,,40.232,,,,NaN,,,,0 / 0,559,2014-12-14 04:49:31:270
1.2847,-9.2379,3.2852,-0.63,-8.9619,3.9317,2.1402,0.2634,-1.0485,0.5046,1.2388,0.5864,1974.0,-42.1,35.9,-43.7,110.99,65.61,9.7,,36.751,,,,NaN,,,,0 / 0,608,2014-12-14 04:49:31:319
0.1765,-9.9832,4.2365,-0.6184,-8.9247,4.0173,0.7949,-1.0585,0.2192,0.6903,1.113,0.7196,1974.0,-41.7,35.9,-43.2,110.47,65.51,8.75,,36.751,,,,NaN,,,,0 / 0,659,2014-12-14 04:49:31:370
-0.3727,-9.2967,4.4228,-0.8806,-8.8311,4.172,0.5079,-0.4656,0.2508,0.5278,1.157,0.7379,1974.0,-41.7,36.8,-41.3,103.86,64.23,11.92,,36.751,,,,NaN,,,,0 / 0,709,2014-12-14 04:49:31:420
2.5007,-8.9044,4.4032,-0.9279,-8.6938,4.4416,3.4286,-0.2107,-0.0384,0.9187,0.5559,0.5767,1974.0,-41.7,36.8,-40.8,102.36,62.44,11.8,,36.751,,,,NaN,,,,0 / 0,759,2014-12-14 04:49:31:470
2.991,-9.1986,4.2267,-0.6575,-8.5617,4.7367,3.6486,-0.637,-0.51,0.9212,0.4288,0.7501,1974.0,-42.1,36.8,-40.3,103.73,60.81,7.9,,36.751,,,,NaN,,,,0 / 0,809,2014-12-14 04:49:31:520
1.5691,-9.9734,5.0112,-0.5117,-8.4624,4.9291,2.0807,-1.5109,0.0821,1.0104,1.1753,0.9297,1974.0,-41.7,36.8,-39.3,103.73,60.81,7.9,,36.751,,,,NaN,,,,0 / 0,859,2014-12-14 04:49:31:570
1.9613,-9.3654,6.2174,-0.6197,-8.2717,5.2312,2.5614,-1.2506,0.5547,1.5589,1.0091,0.9529,1974.0,-40.4,37.2,-40.8,104.94,59.65,5.93,,36.751,,,,NaN,,,,0 / 0,909,2014-12-14 04:49:31:620
1.9613,-9.3654,6.2174,-0.6197,-8.2717,5.2312,2.5614,-1.2506,0.5547,1.5589,1.0091,0.9529,1974.0,-40.4,37.2,-40.8,104.94,59.65,5.93,,36.751,,,,NaN,,,,0 / 0,959,2014-12-14 04:49:31:670
2.7066,-7.0706,6.8548,-0.5858,-7.4624,6.3356,3.2925,0.3918,0.5193,2.5815,1.1985,0.7819,2457.0,-40.4,35.5,-43.7,99.29,49.55,5.28,,55.508,,,,NaN,,,,0 / 0,1008,2014-12-14 04:49:31:719
0.0883,-8.4337,6.4332,-0.7614,-6.3059,7.4717,0.8497,-2.1278,-1.0385,2.9456,1.4355,0.7355,2457.0,-40.0,32.9,-48.6,94.43,40.02,5.82,,55.508,,,,NaN,,,,0 / 0,1058,2014-12-14 04:49:31:769
-2.5301,-7.4923,7.5903,-1.1192,-5.5508,8.0066,-1.4109,-1.9415,-0.4163,2.5302,0.2224,0.733,2457.0,-40.4,30.7,-52.0,90.56,34.47,7.96,,55.508,,,,NaN,,,,0 / 0,1109,2014-12-14 04:49:31:820
