ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6767,-9.1496,2.9714,2.873,-9.3746,0.1802,-2.1964,0.225,2.7912,-1.4392,-0.5852,-0.7257,1468.0,-13.6,-9.7,-16.4,221.44,72.74,-81.15,,58.717,,,,NaN,,,,0 / 0,16,2014-12-14 04:46:59:583
1.3141,-9.8263,2.8832,2.7403,-9.411,-0.3089,-1.4262,-0.4153,3.192,-1.339,-0.5901,-0.7269,1468.0,-14.0,-8.9,-14.5,227.12,73.67,-96.43,,46.525,,,,NaN,,,,0 / 0,65,2014-12-14 04:46:59:632
0.8238,-9.4928,2.5007,2.8829,-9.3655,-0.3821,-2.0591,-0.1273,2.8828,-1.1692,-0.5522,-0.8186,1468.0,-14.9,-8.4,-12.5,222.62,72.75,-97.55,,46.525,,,,NaN,,,,0 / 0,116,2014-12-14 04:46:59:683
0.4805,-9.8851,1.3239,2.3687,-9.4013,-1.4747,-2.5735,-0.5129,2.554,-1.3268,-0.6316,-0.755,1226.0,-15.7,-8.0,-8.6,214.58,72.74,-98.27,,46.525,,,,NaN,,,,0 / 0,165,2014-12-14 04:46:59:732
0.5296,-10.0616,1.118,2.3477,-9.3975,-1.5316,-1.8181,-0.6641,2.6495,-1.3402,-0.5571,-0.8332,1226.0,-16.6,-8.0,-7.2,231.01,73.39,-123.12,,46.525,,,,NaN,,,,0 / 0,215,2014-12-14 04:46:59:782
0.7061,-11.5915,1.6573,2.2275,-9.3906,-1.7393,-1.5214,-2.2009,3.3966,-1.0653,-0.6463,-0.6414,1226.0,-17.0,-7.6,-6.7,231.01,73.39,-123.12,,46.525,,,,NaN,,,,0 / 0,265,2014-12-14 04:46:59:832
0.3825,-10.2676,0.7453,2.1708,-9.4027,-1.7454,-1.4745,-0.198,2.8536,-0.9664,-0.5168,-0.672,1226.0,-16.6,-8.0,-5.2,230.55,73.5,-128.8,,46.525,,,,NaN,,,,0 / 0,315,2014-12-14 04:46:59:882
0.2746,-10.1008,0.6767,2.0356,-9.3935,-1.9465,-1.761,-0.7073,2.6232,-0.8454,-0.7159,-0.6121,1226.0,-16.6,-8.4,-4.7,235.0,73.31,-133.72,,46.525,,,,NaN,,,,0 / 0,366,2014-12-14 04:46:59:933
0.5001,-9.7968,0.559,1.8667,-9.3987,-2.0858,-1.3666,-0.3982,2.6448,-0.8625,-0.6622,-0.6573,1226.0,-17.0,-8.4,-3.8,235.0,73.31,-133.72,,46.525,,,,NaN,,,,0 / 0,415,2014-12-14 04:46:59:982
0.6669,-9.9734,0.2942,1.8851,-9.356,-2.2542,-1.2183,-0.6173,2.5484,-0.8528,-0.606,-0.6536,1226.0,-17.0,-8.0,-3.3,237.39,72.81,-139.71,,46.525,,,,NaN,,,,0 / 0,470,2014-12-14 04:47:00:037
0.5884,-10.1303,0.0883,1.896,-9.3365,-2.3247,-1.3076,-0.7937,2.413,-0.8393,-0.6402,-0.672,1226.0,-16.6,-8.4,-2.8,235.23,72.19,-140.8,,59.839,,,,NaN,,,,0 / 0,516,2014-12-14 04:47:00:083
0.7453,-9.5713,0.0883,1.9038,-9.3202,-2.3832,-1.1585,-0.2511,2.4714,-0.8357,-0.5718,-0.6903,1226.0,-16.6,-8.0,-3.3,235.68,71.88,-141.38,,59.839,,,,NaN,,,,0 / 0,566,2014-12-14 04:47:00:133
0.1863,-10.3558,0.1765,1.9298,-9.2924,-2.4692,-1.7435,-1.0634,2.6457,-0.854,-0.5962,-0.6329,1074.0,-17.0,-8.4,-2.3,235.68,71.88,-141.38,,59.839,,,,NaN,,,,0 / 0,616,2014-12-14 04:47:00:183
0.657,-9.9832,0.3923,1.8362,-9.3098,-2.4752,-1.1792,-0.6734,2.8674,-0.7037,-0.6243,-0.661,1074.0,-17.0,-8.4,-2.8,237.49,71.68,-143.43,,59.839,,,,NaN,,,,0 / 0,665,2014-12-14 04:47:00:232
0.4315,-9.9832,0.0392,1.9077,-9.2904,-2.4938,-1.4664,-0.6241,2.5723,-0.7465,-0.6597,-0.6707,1074.0,-17.0,-8.4,-1.8,233.62,71.33,-142.59,,59.839,,,,NaN,,,,0 / 0,716,2014-12-14 04:47:00:283
0.7845,-10.2283,-0.0883,1.8742,-9.2805,-2.5552,-1.0897,-0.9478,2.467,-0.7318,-0.6402,-0.6988,1074.0,-16.6,-8.0,-2.8,233.62,71.33,-142.59,,59.839,,,,NaN,,,,0 / 0,766,2014-12-14 04:47:00:333
1.0591,-9.8655,0.0196,1.929,-9.2658,-2.5678,-0.8699,-0.5997,2.5874,-0.7379,-0.6524,-0.7098,1074.0,-17.0,-8.4,-1.8,233.98,70.88,-143.08,,59.839,,,,NaN,,,,0 / 0,815,2014-12-14 04:47:00:382
0.9316,-9.7576,0.0785,1.9632,-9.2584,-2.5686,-1.0316,-0.4992,2.6471,-0.7489,-0.6548,-0.6927,1074.0,-16.6,-8.0,-1.8,233.98,70.88,-143.08,,59.839,,,,NaN,,,,0 / 0,865,2014-12-14 04:47:00:432
