ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0294,-10.0126,-0.2354,0.5078,-9.7841,-0.4278,-0.5666,-0.1696,0.2121,-0.0024,-0.6976,-0.0195,242.0,-86.6,29.1,82.9,176.4,86.12,-130.12,,59.573,,,,NaN,,,,0 / 0,7,2014-12-14 04:26:09:301
0.0392,-9.9145,-0.1569,0.5072,-9.783,-0.4538,-0.468,-0.1315,0.2969,-0.0024,-0.7147,-0.0098,242.0,-86.6,28.6,83.4,176.4,86.12,-130.12,,59.573,,,,NaN,,,,0 / 0,58,2014-12-14 04:26:09:352
0.0588,-9.9734,-0.0196,0.5161,-9.7821,-0.4637,-0.4572,-0.1913,0.4441,-0.0012,-0.7404,-0.0208,242.0,-86.1,29.1,83.4,177.92,85.94,-131.94,,46.742,,,,NaN,,,,0 / 0,108,2014-12-14 04:26:09:402
0.0,-10.0518,-0.0588,0.5276,-9.7817,-0.4582,-0.5276,-0.2701,0.3993,0.0049,-0.7269,-0.0183,242.0,-86.1,29.1,83.4,176.93,85.91,-130.97,,46.742,,,,NaN,,,,0 / 0,158,2014-12-14 04:26:09:452
0.049,-9.9832,-0.0981,0.5329,-9.782,-0.4457,-0.4839,-0.2012,0.3476,0.0354,-0.7391,-0.0012,242.0,-86.1,28.6,82.4,176.93,85.91,-130.97,,46.742,,,,NaN,,,,0 / 0,208,2014-12-14 04:26:09:502
0.0392,-9.9734,-0.0981,0.5368,-9.7819,-0.4431,-0.5172,-0.1522,0.3254,0.0293,-0.7282,-0.0024,242.0,-86.1,28.6,83.4,175.47,85.93,-129.54,,46.742,,,,NaN,,,,0 / 0,258,2014-12-14 04:26:09:552
-0.049,-10.0028,-0.0588,0.5407,-9.7814,-0.4488,-0.5701,-0.2115,0.3605,0.0244,-0.7282,-0.0195,242.0,-86.1,28.6,83.4,175.47,85.93,-129.54,,46.742,,,,NaN,,,,0 / 0,307,2014-12-14 04:26:09:601
0.2256,-9.9243,-0.0098,0.5363,-9.7828,-0.4235,-0.448,-0.2102,0.3549,0.0574,-0.7147,-0.011,242.0,-86.1,28.6,82.9,174.21,86.0,-128.3,,46.742,,,,NaN,,,,0 / 0,357,2014-12-14 04:26:09:651
0.2648,-9.9538,0.0686,0.5764,-9.7813,-0.4057,-0.3116,-0.1725,0.4744,0.0342,-0.7294,-0.0318,242.0,-85.7,28.6,82.4,171.33,85.88,-125.14,,46.742,,,,NaN,,,,0 / 0,407,2014-12-14 04:26:09:701
-0.0785,-9.9439,0.0294,0.6567,-9.7766,-0.3973,-0.7352,-0.1674,0.4268,-0.0305,-0.5571,-0.0574,242.0,-87.0,28.6,83.9,166.9,85.51,-121.18,,46.742,,,,NaN,,,,0 / 0,458,2014-12-14 04:26:09:752
0.0392,-10.0714,0.4707,0.7158,-9.7717,-0.414,-0.6766,-0.2997,0.8847,-0.1881,-0.3873,-0.1637,242.0,-87.9,28.2,84.3,166.9,85.51,-121.18,,46.742,,,,NaN,,,,0 / 0,508,2014-12-14 04:26:09:802
-0.3825,-10.1597,0.6374,0.7563,-9.7685,-0.4181,-1.1388,-0.3912,1.0555,-0.2028,-0.3274,-0.1894,242.0,-88.3,28.2,84.3,164.9,84.94,-118.93,,46.742,,,,NaN,,,,0 / 0,557,2014-12-14 04:26:09:851
-1.1278,-10.091,0.608,0.7351,-9.7719,-0.3741,-1.8629,-0.2113,0.9036,-0.0513,-0.5253,-0.1759,242.0,-89.2,28.2,84.8,164.9,84.94,-118.93,,46.742,,,,NaN,,,,0 / 0,608,2014-12-14 04:26:09:902
-0.8728,-9.9538,0.7845,0.64,-9.781,-0.3061,-1.5128,-0.1728,1.0906,-0.0098,-0.6842,-0.1979,242.0,-90.0,28.2,85.3,161.86,85.85,-115.56,,36.74,,,,NaN,,,,0 / 0,657,2014-12-14 04:26:09:951
-0.8434,-10.3264,1.5102,0.6103,-9.7861,-0.1721,-1.73,-0.4022,1.6136,-0.0452,-0.7147,-0.2285,242.0,-89.6,28.2,85.3,161.86,85.85,-115.56,,36.74,,,,NaN,,,,0 / 0,712,2014-12-14 04:26:10:006
-1.0493,-9.8753,1.0983,0.4996,-9.7922,0.1834,-1.2646,-0.3381,0.915,0.4826,-1.4551,-0.0367,204.0,-88.7,29.5,82.9,125.27,86.72,-78.96,,36.74,,,,NaN,,,,0 / 0,764,2014-12-14 04:26:10:058
0.4315,-12.6898,1.2553,0.4219,-9.7862,0.4716,0.0095,-2.9036,0.7836,0.65,-1.7006,0.1014,204.0,-86.6,30.4,80.4,88.28,86.3,-41.82,,36.74,,,,NaN,,,,0 / 0,808,2014-12-14 04:26:10:102
