ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.3138,-9.9538,0.0098,0.5938,-9.7759,-0.5004,-0.2898,-0.1485,0.5201,0.0073,-0.0134,0.0086,159.0,-91.8,30.4,82.4,178.38,85.46,-130.12,,55.851,,,,NaN,,,,0 / 0,5,2014-12-14 04:29:45:177
0.3334,-10.0224,0.0294,0.5761,-9.7768,-0.5019,-0.2427,-0.2456,0.5313,0.0134,-0.0293,0.0012,159.0,-91.4,30.4,81.4,179.37,85.53,-131.06,,55.851,,,,NaN,,,,0 / 0,54,2014-12-14 04:29:45:226
0.2648,-9.9538,0.0,0.5724,-9.7769,-0.5057,-0.3076,-0.1769,0.5057,-0.011,-0.0513,-0.0086,159.0,-90.9,30.8,81.9,179.43,85.53,-131.46,,55.851,,,,NaN,,,,0 / 0,104,2014-12-14 04:29:45:276
0.2942,-9.9636,-0.0686,0.5663,-9.7764,-0.5209,-0.2721,-0.1871,0.4522,-0.0183,-0.0281,-0.0122,159.0,-91.4,30.8,81.9,179.43,85.53,-131.46,,55.851,,,,NaN,,,,0 / 0,155,2014-12-14 04:29:45:327
0.3334,-9.9734,-0.0785,0.5627,-9.7746,-0.5577,-0.2292,-0.1988,0.4793,-0.0024,-0.011,-0.0147,159.0,-90.5,30.4,81.4,182.83,85.37,-134.75,,55.851,,,,NaN,,,,0 / 0,205,2014-12-14 04:29:45:377
0.3334,-9.9734,-0.0785,0.5627,-9.7746,-0.5577,-0.2292,-0.1988,0.4793,-0.0024,-0.011,-0.0147,159.0,-90.5,30.4,81.4,182.83,85.37,-134.75,,55.851,,,,NaN,,,,0 / 0,254,2014-12-14 04:29:45:426
0.3334,-9.9832,-0.1177,0.5602,-9.7738,-0.5738,-0.2268,-0.2094,0.4561,-0.0122,0.0073,-0.011,159.0,-91.4,29.9,82.9,183.4,85.31,-135.68,,55.851,,,,NaN,,,,0 / 0,305,2014-12-14 04:29:45:477
0.2354,-9.9439,-0.049,0.5401,-9.7728,-0.6087,-0.3048,-0.1711,0.5597,-0.0098,-0.0269,-0.0415,159.0,-90.9,29.9,83.4,186.2,85.24,-138.42,,55.851,,,,NaN,,,,0 / 0,354,2014-12-14 04:29:45:526
0.3825,-9.9047,-0.255,0.5353,-9.7721,-0.6243,-0.1528,-0.1326,0.3694,-0.0367,-0.044,-0.0452,159.0,-90.9,29.9,82.4,186.2,85.24,-138.42,,55.851,,,,NaN,,,,0 / 0,404,2014-12-14 04:29:45:576
0.1471,-9.9538,-0.2844,0.5821,-9.7657,-0.6807,-0.435,-0.1881,0.3963,-0.0501,-0.044,-0.0562,159.0,-91.4,29.5,83.9,186.94,84.76,-139.46,,55.851,,,,NaN,,,,0 / 0,454,2014-12-14 04:29:45:626
