ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2844,-10.0616,0.4021,2.4596,-9.2524,-2.1244,-2.1752,-0.8092,2.5265,-0.7208,-0.7306,-0.6805,442.0,-90.5,3.0,33.1,202.04,70.65,-130.82,,62.544,,,,NaN,,,,0 / 0,12,2014-12-14 04:25:52:464
0.4119,-9.9832,0.2256,2.4594,-9.2468,-2.1491,-2.0476,-0.7364,2.3747,-0.7233,-0.7306,-0.6732,442.0,-89.6,3.0,32.1,202.04,70.65,-130.82,,62.544,,,,NaN,,,,0 / 0,62,2014-12-14 04:25:52:514
0.3727,-10.0028,0.2844,2.4771,-9.2385,-2.1642,-2.1045,-0.7642,2.4485,-0.7196,-0.711,-0.6707,442.0,-90.0,3.0,32.6,202.42,70.4,-131.14,,62.544,,,,NaN,,,,0 / 0,112,2014-12-14 04:25:52:564
0.304,-9.8949,0.2746,2.4854,-9.2384,-2.1552,-2.1814,-0.6565,2.4298,-0.7147,-0.6891,-0.6805,442.0,-90.0,3.4,32.1,202.79,70.4,-130.93,,62.544,,,,NaN,,,,0 / 0,162,2014-12-14 04:25:52:614
0.3432,-9.8851,0.3432,2.4838,-9.2379,-2.1591,-2.1406,-0.6472,2.5024,-0.7147,-0.6988,-0.6695,442.0,-90.0,3.0,32.6,202.79,70.4,-130.93,,62.544,,,,NaN,,,,0 / 0,211,2014-12-14 04:25:52:663
0.3138,-9.9439,0.4217,2.4951,-9.2363,-2.1531,-2.1813,-0.7077,2.5748,-0.7123,-0.6854,-0.6646,442.0,-90.0,3.0,32.6,202.28,70.38,-131.0,,62.544,,,,NaN,,,,0 / 0,262,2014-12-14 04:25:52:714
0.2256,-9.8949,0.5001,2.5033,-9.2393,-2.1304,-2.2777,-0.6556,2.6306,-0.7233,-0.7025,-0.6829,442.0,-90.0,3.0,32.6,202.28,70.38,-131.0,,62.544,,,,NaN,,,,0 / 0,311,2014-12-14 04:25:52:763
0.2256,-9.8851,0.3923,2.4987,-9.244,-2.1156,-2.3081,-0.6341,2.5724,-0.7196,-0.722,-0.6744,442.0,-90.0,3.0,32.6,201.53,70.42,-130.31,,62.544,,,,NaN,,,,0 / 0,361,2014-12-14 04:25:52:813
0.1961,-9.9243,0.6178,2.4954,-9.2391,-2.1407,-2.2208,-0.6166,2.6702,-0.7831,-0.821,-0.7318,442.0,-90.5,3.4,33.1,201.87,70.41,-130.62,,62.544,,,,NaN,,,,0 / 0,412,2014-12-14 04:25:52:864
0.1961,-9.9243,0.6178,2.4954,-9.2391,-2.1407,-2.2208,-0.6166,2.6702,-0.7831,-0.821,-0.7318,442.0,-90.5,3.4,33.1,201.87,70.41,-130.62,,36.017,,,,NaN,,,,0 / 0,462,2014-12-14 04:25:52:914
0.5786,-9.9439,0.4805,2.5379,-9.1851,-2.3158,-1.9593,-0.7588,2.7963,-1.0849,-0.7049,-0.8723,442.0,-90.5,3.4,34.1,203.26,69.49,-132.38,,36.017,,,,NaN,,,,0 / 0,512,2014-12-14 04:25:52:964
1.167,-9.738,0.4315,2.803,-9.091,-2.3805,-1.6361,-0.647,2.812,-1.1668,-0.4276,-0.9065,442.0,-90.5,3.4,34.1,201.32,67.98,-130.34,,36.017,,,,NaN,,,,0 / 0,562,2014-12-14 04:25:53:014
0.5099,-9.9341,0.1471,3.086,-8.9775,-2.4599,-2.8471,-0.969,2.408,-1.2181,-0.4032,-0.9529,442.0,-91.4,3.9,35.6,198.77,66.27,-128.56,,36.017,,,,NaN,,,,0 / 0,611,2014-12-14 04:25:53:063
0.0686,-9.8851,-0.2844,3.1736,-8.9151,-2.573,-3.105,-0.97,2.2886,-1.2633,-0.2553,-0.9517,442.0,-91.8,3.9,36.5,199.06,65.38,-129.03,,36.017,,,,NaN,,,,0 / 0,662,2014-12-14 04:25:53:114
0.0686,-9.8851,-0.2844,3.1736,-8.9151,-2.573,-3.105,-0.97,2.2886,-1.262,-0.1271,-0.9175,442.0,-91.8,3.9,36.5,199.06,65.38,-129.03,,36.017,,,,NaN,,,,0 / 0,712,2014-12-14 04:25:53:164
0.4315,-9.993,-0.353,3.196,-8.8094,-2.8898,-2.7645,-1.1836,2.5367,-1.0214,-0.5266,-0.9261,442.0,-92.2,4.3,38.5,201.24,64.49,-131.2,,36.017,,,,NaN,,,,0 / 0,762,2014-12-14 04:25:53:214
0.4609,-9.9243,-0.3727,3.2073,-8.7991,-2.9083,-2.7464,-1.1252,2.5357,-1.0324,-0.5315,-0.9285,297.0,-92.7,4.3,39.0,201.89,63.8,-132.2,,36.017,,,,NaN,,,,0 / 0,812,2014-12-14 04:25:53:264
0.2648,-9.9439,-0.9807,3.2073,-8.7991,-2.9083,-2.7464,-1.1252,2.5357,-1.0592,-0.4557,-0.9676,297.0,-92.7,4.3,39.0,201.89,63.8,-132.2,,36.017,,,,NaN,,,,0 / 0,861,2014-12-14 04:25:53:313
0.9316,-10.2185,-0.9807,3.2429,-8.7635,-2.9757,-2.6447,-1.102,1.7891,-1.0641,-0.4765,-1.1167,297.0,-94.0,4.3,39.5,202.02,63.33,-132.54,,43.923,,,,NaN,,,,0 / 0,912,2014-12-14 04:25:53:364
1.0885,-10.4833,-0.7061,3.3289,-8.6711,-3.1466,-2.3973,-1.5474,2.1659,-0.7428,-1.0348,-1.1081,297.0,-94.4,4.7,39.9,203.32,62.15,-133.39,,43.923,,,,NaN,,,,0 / 0,961,2014-12-14 04:25:53:413
0.0392,-11.9151,0.7747,3.2729,-8.7471,-2.991,-3.2337,-3.168,3.7658,0.0098,-1.4294,-0.6903,221.0,-94.8,5.2,39.5,202.28,63.12,-132.42,,43.923,,,,NaN,,,,0 / 0,1011,2014-12-14 04:25:53:463
1.6769,-11.6307,1.4024,3.0907,-8.9429,-2.5771,-3.0907,-3.4821,3.3421,0.7648,-1.0983,-0.4557,221.0,-94.4,5.6,37.0,200.5,65.77,-129.82,,43.923,,,,NaN,,,,0 / 0,1062,2014-12-14 04:25:53:514
2.5595,-11.3953,1.2945,2.9067,-9.1324,-2.0786,-1.2298,-2.4983,3.4809,0.8943,-1.2193,-0.4117,221.0,-94.4,5.6,36.5,200.5,65.77,-129.82,,43.923,,,,NaN,,,,0 / 0,1112,2014-12-14 04:25:53:564
2.1967,-9.6105,-1.4024,3.1704,-9.1882,-1.3024,-0.3362,-0.1379,-0.2961,0.6426,-1.5113,-0.3616,221.0,-93.5,6.0,32.6,184.03,70.22,-113.25,,43.923,,,,NaN,,,,0 / 0,1161,2014-12-14 04:25:53:613
