ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2942,-9.9538,0.3432,-1.4991,-9.4919,1.9563,1.7933,-0.4618,-1.613,0.7526,1.168,0.6634,232.0,-93.1,-4.4,33.1,34.2,75.44,37.46,,59.649,,,,NaN,,,,0 / 0,13,2014-12-14 04:23:04:057
0.3334,-9.9538,0.1765,-1.5157,-9.4856,1.974,1.8492,-0.4682,-1.7974,0.7709,1.1558,0.6597,232.0,-93.1,-4.0,33.1,34.2,75.44,37.46,,59.649,,,,NaN,,,,0 / 0,64,2014-12-14 04:23:04:108
0.4903,-9.9538,0.0883,-1.5276,-9.4833,1.9756,2.018,-0.4704,-1.8873,0.7453,1.1814,0.6561,232.0,-93.5,-4.4,33.1,33.97,75.25,37.71,,59.649,,,,NaN,,,,0 / 0,113,2014-12-14 04:23:04:157
0.5982,-9.9538,0.0785,-1.5195,-9.4853,1.9726,2.1177,-0.4685,-1.8942,0.7685,1.1716,0.6548,232.0,-93.5,-4.8,33.6,33.97,75.25,37.71,,45.673,,,,NaN,,,,0 / 0,163,2014-12-14 04:23:04:207
0.6276,-9.8557,0.1177,-1.4812,-9.49,1.9788,2.071,-0.4437,-1.8751,0.7685,1.1716,0.6548,232.0,-93.5,-4.8,33.6,33.97,75.25,37.71,,45.673,,,,NaN,,,,0 / 0,213,2014-12-14 04:23:04:257
0.4315,-10.0028,0.0392,-1.4611,-9.493,1.9796,1.8926,-0.5098,-1.9403,0.7428,1.1961,0.6524,232.0,-93.5,-4.4,33.1,35.24,75.47,36.43,,45.673,,,,NaN,,,,0 / 0,263,2014-12-14 04:23:04:307
0.5099,-9.9636,0.1275,-1.4535,-9.4968,1.967,1.9634,-0.4668,-1.8395,0.744,1.2107,0.6426,232.0,-94.0,-4.8,34.1,35.24,75.47,36.43,,45.673,,,,NaN,,,,0 / 0,313,2014-12-14 04:23:04:357
0.3334,-9.9832,0.0686,-1.4515,-9.4988,1.9587,1.7849,-0.4844,-1.89,0.7611,1.2071,0.6585,232.0,-93.5,-4.0,33.6,34.55,75.61,36.54,,45.673,,,,NaN,,,,0 / 0,363,2014-12-14 04:23:04:407
0.3236,-9.9636,-0.0588,-1.4705,-9.4971,1.9527,1.7941,-0.4664,-2.0115,0.7721,1.2486,0.6536,232.0,-93.5,-4.0,34.1,34.55,75.61,36.54,,45.673,,,,NaN,,,,0 / 0,412,2014-12-14 04:23:04:456
0.2844,-9.9145,0.1863,-1.5373,-9.49,1.9357,1.8216,-0.4245,-1.7493,0.7844,1.2865,0.6597,232.0,-94.0,-4.4,33.6,33.77,75.59,37.51,,45.673,,,,NaN,,,,0 / 0,462,2014-12-14 04:23:04:506
