ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0392,-9.9439,0.4903,0.4698,-9.793,0.2142,-0.4306,-0.1509,0.2761,0.0232,-0.0525,-0.0024,463.0,-90.0,0.8,33.1,135.29,86.98,-65.49,,55.442,,,,NaN,,,,0 / 0,8,2014-12-14 04:26:59:788
0.0392,-9.9439,0.4903,0.4698,-9.793,0.2142,-0.4306,-0.1509,0.2761,0.0232,-0.0525,-0.0024,463.0,-90.0,0.8,33.1,135.29,86.98,-65.49,,55.442,,,,NaN,,,,0 / 0,57,2014-12-14 04:26:59:837
0.0785,-9.9538,0.4609,0.4677,-9.7933,0.2087,-0.3991,-0.1899,0.2522,0.0208,-0.0244,-0.0061,463.0,-90.0,0.4,33.1,135.77,87.01,-65.95,,55.442,,,,NaN,,,,0 / 0,107,2014-12-14 04:26:59:887
0.1569,-9.9439,0.4119,0.4827,-9.7931,0.1808,-0.3258,-0.1509,0.2311,0.0049,-0.0379,-0.0171,463.0,-90.0,0.4,32.6,139.3,86.99,-69.47,,55.442,,,,NaN,,,,0 / 0,157,2014-12-14 04:26:59:937
0.1569,-9.9636,0.4805,0.53,-9.7915,0.1269,-0.3731,-0.1721,0.3536,-0.0232,-0.0037,-0.0513,463.0,-90.5,0.8,33.1,146.34,86.81,-76.53,,55.442,,,,NaN,,,,0 / 0,207,2014-12-14 04:26:59:987
0.0981,-9.9636,0.7747,0.5661,-9.7896,0.1134,-0.4681,-0.1739,0.6613,-0.0244,0.0134,-0.0599,463.0,-90.5,0.4,33.1,148.49,86.62,-78.67,,55.442,,,,NaN,,,,0 / 0,258,2014-12-14 04:27:00:038
0.0588,-9.9734,0.814,0.5727,-9.7892,0.1179,-0.5138,-0.1842,0.6961,-0.0208,0.0244,-0.0648,463.0,-90.5,0.8,33.6,148.49,86.62,-78.67,,55.442,,,,NaN,,,,0 / 0,308,2014-12-14 04:27:00:088
0.0588,-9.9734,0.814,0.5727,-9.7892,0.1179,-0.5138,-0.1842,0.6961,-0.0208,0.0244,-0.0648,463.0,-90.5,0.8,33.6,148.49,86.62,-78.67,,55.442,,,,NaN,,,,0 / 0,358,2014-12-14 04:27:00:138
0.2452,-9.787,0.5394,0.6378,-9.7845,0.1676,-0.3828,0.0464,0.4993,-0.1686,0.1576,-0.1588,463.0,-90.5,0.8,34.1,145.03,86.49,-75.8,,36.142,,,,NaN,,,,0 / 0,409,2014-12-14 04:27:00:189
-0.049,-9.8949,0.0588,0.6886,-9.7819,0.104,-0.7376,-0.113,-0.0452,-0.27,0.237,-0.2065,463.0,-90.0,0.8,33.6,150.63,85.93,-81.41,,36.142,,,,NaN,,,,0 / 0,458,2014-12-14 04:27:00:238
-0.6276,-10.0224,0.5296,0.7511,-9.7777,-0.059,-1.4474,-0.2938,0.8925,-0.2468,0.204,-0.2419,463.0,-91.8,1.3,35.1,150.63,85.93,-81.41,,36.142,,,,NaN,,,,0 / 0,507,2014-12-14 04:27:00:287
-0.2942,-9.8557,0.6276,0.7511,-9.7777,-0.059,-1.0546,-0.0361,0.6791,-0.2138,0.3042,-0.2395,463.0,-91.4,1.3,35.6,163.6,85.59,-94.49,,36.142,,,,NaN,,,,0 / 0,558,2014-12-14 04:27:00:338
-0.2452,-9.9538,0.3236,0.7138,-9.78,-0.1077,-0.967,-0.1459,0.6058,-0.2578,0.1454,-0.2957,365.0,-92.2,1.7,35.6,167.15,85.78,-98.58,,36.142,,,,NaN,,,,0 / 0,607,2014-12-14 04:27:00:387
0.5296,-10.0616,1.1572,0.8525,-9.7671,-0.2156,-0.323,-0.2945,1.3728,-0.1869,0.1686,-0.3861,365.0,-93.1,1.7,36.5,167.15,85.78,-98.58,,36.142,,,,NaN,,,,0 / 0,657,2014-12-14 04:27:00:437
0.4217,-10.1793,1.2749,0.8856,-9.7645,-0.1996,-0.3854,-0.3265,1.5431,-0.1429,0.2358,-0.3421,365.0,-93.1,2.1,36.5,172.45,84.86,-104.19,,36.142,,,,NaN,,,,0 / 0,707,2014-12-14 04:27:00:487
-0.0392,-10.0714,0.7453,0.9862,-9.7569,0.0227,-1.0549,-0.0399,0.6932,0.1588,-0.0415,-0.2028,365.0,-93.1,2.6,36.5,156.81,84.23,-88.68,,36.142,,,,NaN,,,,0 / 0,757,2014-12-14 04:27:00:537
-0.0686,-10.9933,0.6865,0.9712,-9.7581,0.0877,-1.0594,-1.6765,0.4419,0.2443,-0.3616,-0.1552,365.0,-93.1,3.0,36.0,156.81,84.23,-88.68,,36.142,,,,NaN,,,,0 / 0,807,2014-12-14 04:27:00:587
1.8142,-11.2678,1.8535,0.8148,-9.7658,0.3682,0.2444,-1.9924,1.0341,0.9175,-0.5217,0.088,365.0,-92.7,3.4,34.6,134.82,84.77,-65.68,,39.825,,,,NaN,,,,0 / 0,858,2014-12-14 04:27:00:638
3.3735,-9.8949,1.5298,0.8139,-9.7558,0.577,2.5596,-0.1391,0.9529,1.0372,-0.7355,0.0867,365.0,-92.7,3.4,33.6,134.82,84.77,-65.68,,39.825,,,,NaN,,,,0 / 0,907,2014-12-14 04:27:00:687
2.2261,-8.8554,-0.3628,1.3104,-9.6612,1.0556,0.9158,0.8058,-1.4184,0.7526,-0.325,0.1307,365.0,-91.8,4.3,31.7,134.82,84.77,-65.68,,39.825,,,,NaN,,,,0 / 0,958,2014-12-14 04:27:00:738
0.5786,-9.1006,-0.2452,1.3795,-9.6517,1.0548,-0.801,0.5511,-1.2999,0.5461,0.0367,0.2602,365.0,-91.4,4.3,30.2,121.24,80.12,-51.15,,39.825,,,,NaN,,,,0 / 0,1007,2014-12-14 04:27:00:787
-0.1471,-9.0712,0.608,1.1987,-9.6785,1.0293,-1.4831,0.5093,-0.6371,0.5192,-0.4618,0.2773,659.0,-90.9,4.3,29.2,121.0,80.73,-49.35,,39.825,,,,NaN,,,,0 / 0,1058,2014-12-14 04:27:00:838
2.1378,-8.777,1.726,1.0132,-9.6904,1.1139,0.9775,1.139,0.465,0.0562,-0.6084,0.2175,659.0,-90.0,4.7,26.8,114.9,81.17,-42.29,,39.825,,,,NaN,,,,0 / 0,1107,2014-12-14 04:27:00:887
2.3144,-9.2869,2.0986,1.1282,-9.6753,1.1338,1.1469,0.4963,0.906,-0.0171,-0.4789,0.1943,659.0,-90.0,3.9,26.8,114.9,81.17,-42.29,,39.825,,,,NaN,,,,0 / 0,1158,2014-12-14 04:27:00:938
1.9908,-9.1202,2.383,1.293,-9.6528,1.1497,0.6977,0.5326,1.2334,-0.2773,-0.3176,0.1772,659.0,-89.6,5.2,27.8,117.69,80.4,-45.76,,39.825,,,,NaN,,,,0 / 0,1208,2014-12-14 04:27:00:988
2.0692,-9.2673,2.3634,1.4189,-9.6453,1.0606,0.6503,0.378,1.3028,-0.6292,-0.4423,0.1405,659.0,-89.6,5.2,27.8,117.69,80.4,-45.76,,39.825,,,,NaN,,,,0 / 0,1257,2014-12-14 04:27:01:037
1.9417,-9.6301,2.3634,1.48,-9.6425,1.0014,0.4617,0.0123,1.362,-0.6524,-0.38,0.1148,659.0,-89.6,6.5,28.7,124.37,79.59,-53.22,,39.825,,,,NaN,,,,0 / 0,1307,2014-12-14 04:27:01:087
2.1378,-8.4141,0.9807,1.6401,-9.6358,0.7947,0.4978,1.2217,0.186,-1.0153,0.3714,-0.1185,659.0,-89.6,6.9,30.7,134.07,79.29,-64.15,,46.014,,,,NaN,,,,0 / 0,1358,2014-12-14 04:27:01:138
2.5595,-18.6621,-1.6083,1.8983,-9.6139,0.3733,-0.463,-4.9092,-2.4573,-0.9774,0.7672,-0.3787,659.0,-89.6,6.9,30.7,134.07,79.29,-64.15,,46.014,,,,NaN,,,,0 / 0,1407,2014-12-14 04:27:01:187
2.5497,-4.9033,-2.1673,1.8926,-9.599,-0.6695,0.6572,4.6956,-1.4977,-0.7734,0.292,-0.2297,393.0,-89.2,8.2,35.6,177.36,78.19,-109.48,,46.014,,,,NaN,,,,0 / 0,1457,2014-12-14 04:27:01:237
