ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4217,-9.8851,0.7257,0.5974,-9.783,0.3248,-0.313,-0.1609,0.3911,0.0232,-0.0305,-0.0134,395.0,-87.4,2.1,33.6,131.15,86.05,-62.63,,59.066,,,,NaN,,,,0 / 0,5,2014-12-14 04:29:29:905
0.4217,-9.8851,0.7257,0.5974,-9.783,0.3248,-0.313,-0.1609,0.3911,0.0232,-0.0305,-0.0134,395.0,-87.4,2.1,33.6,131.15,86.05,-62.63,,59.066,,,,NaN,,,,0 / 0,58,2014-12-14 04:29:29:958
0.4511,-10.0126,0.6374,0.631,-9.7811,0.3189,-0.1603,-0.1726,0.3577,-0.0147,0.0024,-0.0122,395.0,-87.4,1.7,33.1,132.28,85.87,-63.19,,59.066,,,,NaN,,,,0 / 0,105,2014-12-14 04:29:30:005
0.3138,-9.9439,0.5492,0.6382,-9.7814,0.294,-0.3734,-0.1625,0.2649,0.0061,-0.0122,-0.0061,395.0,-87.0,1.7,33.1,134.35,85.89,-65.26,,59.066,,,,NaN,,,,0 / 0,154,2014-12-14 04:29:30:054
0.255,-9.9439,0.5786,0.629,-9.7824,0.2815,-0.325,-0.1615,0.3658,0.0318,-0.0195,0.011,395.0,-87.0,1.7,33.1,134.35,85.89,-65.26,,59.066,,,,NaN,,,,0 / 0,205,2014-12-14 04:29:30:105
0.3334,-9.9832,0.559,0.6196,-9.7831,0.2792,-0.3156,-0.1902,0.2829,0.0232,-0.0269,-0.0024,395.0,-87.0,1.7,32.6,134.84,86.03,-65.74,,43.141,,,,NaN,,,,0 / 0,255,2014-12-14 04:29:30:155
0.3825,-9.9439,0.6276,0.6407,-9.7823,0.2573,-0.2582,-0.1616,0.3703,0.0159,0.0012,-0.0073,395.0,-87.0,1.3,33.1,137.25,85.96,-68.12,,43.141,,,,NaN,,,,0 / 0,304,2014-12-14 04:29:30:204
0.3825,-9.9243,0.5492,0.6462,-9.782,0.2536,-0.2638,-0.1423,0.2956,0.0012,-0.0024,-0.0024,395.0,-87.0,1.7,32.6,137.25,85.96,-68.12,,43.141,,,,NaN,,,,0 / 0,354,2014-12-14 04:29:30:254
0.3236,-9.9047,0.608,0.6506,-9.7819,0.2499,-0.3471,-0.1719,0.3595,0.0134,-0.0049,-0.0061,395.0,-87.0,1.7,33.1,138.2,85.92,-69.11,,43.141,,,,NaN,,,,0 / 0,405,2014-12-14 04:29:30:305
0.2844,-9.9243,0.6178,0.6524,-9.7818,0.2492,-0.368,-0.1426,0.3686,-0.0012,-0.0318,-0.0159,395.0,-87.4,2.1,33.1,138.19,85.92,-69.1,,43.141,,,,NaN,,,,0 / 0,454,2014-12-14 04:29:30:354
