ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.4707,-9.9145,0.2746,1.0228,-9.7528,0.0899,-0.5521,-0.1618,0.1846,0.022,-0.0122,-0.0073,299.0,-91.4,27.8,82.4,131.67,83.95,-84.88,,59.953,,,,NaN,,,,0 / 0,9,2014-12-14 04:24:17:782
0.4707,-9.9145,0.2746,1.0228,-9.7528,0.0899,-0.5521,-0.1618,0.1846,0.022,-0.0122,-0.0073,299.0,-91.4,27.8,82.4,131.67,83.95,-84.88,,59.953,,,,NaN,,,,0 / 0,60,2014-12-14 04:24:17:833
0.608,-9.8851,0.2648,1.0248,-9.7528,0.0469,-0.4168,-0.1323,0.2178,0.0024,0.0171,-0.0122,299.0,-90.9,27.3,82.9,133.9,84.0,-87.38,,59.953,,,,NaN,,,,0 / 0,110,2014-12-14 04:24:17:883
0.4119,-9.9734,0.304,1.0334,-9.752,0.0173,-0.6706,-0.2311,0.3455,0.0159,-0.022,-0.0208,299.0,-91.4,27.3,82.9,135.58,83.95,-89.04,,59.953,,,,NaN,,,,0 / 0,160,2014-12-14 04:24:17:933
0.3727,-10.0028,0.3334,1.0334,-9.752,0.0173,-0.6706,-0.2311,0.3455,0.0159,-0.022,-0.0208,299.0,-91.4,27.3,82.9,135.58,83.95,-89.04,,59.953,,,,NaN,,,,0 / 0,212,2014-12-14 04:24:17:985
0.4903,-9.9145,0.5198,1.0257,-9.7528,0.0252,-0.5354,-0.1617,0.4946,0.033,0.0134,-0.0208,299.0,-91.4,27.3,82.4,135.93,83.95,-89.04,,59.953,,,,NaN,,,,0 / 0,260,2014-12-14 04:24:18:033
0.0883,-9.9439,0.2746,1.0225,-9.7531,0.0504,-0.9343,-0.1909,0.2242,0.0415,-0.0709,-0.0086,299.0,-90.9,27.3,82.4,135.93,83.95,-89.04,,59.953,,,,NaN,,,,0 / 0,309,2014-12-14 04:24:18:082
0.9218,-9.8949,0.353,1.0087,-9.7545,0.0514,-0.0869,-0.1404,0.3017,0.0513,-0.0208,-0.0684,299.0,-90.9,27.8,82.9,133.81,84.22,-87.24,,59.953,,,,NaN,,,,0 / 0,359,2014-12-14 04:24:18:132
0.9218,-9.8949,0.353,1.0087,-9.7545,0.0514,-0.0869,-0.1404,0.3017,0.0513,-0.0208,-0.0684,299.0,-90.9,27.8,82.9,133.81,84.22,-87.24,,59.953,,,,NaN,,,,0 / 0,409,2014-12-14 04:24:18:182
0.1373,-9.8263,0.5394,1.1003,-9.7447,-0.0134,-1.0572,-0.0615,0.5425,-0.1258,0.0623,-0.1478,299.0,-91.8,26.9,83.4,135.93,83.58,-89.14,,59.953,,,,NaN,,,,0 / 0,460,2014-12-14 04:24:18:233
-0.049,-10.1499,0.6276,1.1537,-9.738,-0.104,-1.0477,-0.271,0.6475,-0.3311,0.1417,-0.2871,299.0,-92.7,26.5,84.8,137.15,83.56,-90.7,,38.622,,,,NaN,,,,0 / 0,509,2014-12-14 04:24:18:282
-0.2059,-10.0812,1.0101,1.1537,-9.738,-0.104,-1.324,-0.233,0.9257,-0.2138,0.1234,-0.2541,299.0,-94.4,25.6,85.8,137.15,83.56,-90.7,,38.622,,,,NaN,,,,0 / 0,559,2014-12-14 04:24:18:332
-0.0686,-10.3558,1.8927,1.1737,-9.7362,0.0038,-1.2424,-0.6197,1.8888,0.1112,-0.0562,-0.0941,299.0,-95.7,25.6,86.8,140.23,82.87,-93.49,,38.622,,,,NaN,,,,0 / 0,609,2014-12-14 04:24:18:382
-0.0196,-10.4637,1.7946,1.0984,-9.7383,0.3603,-1.118,-0.7254,1.4343,0.1112,-0.0562,-0.0941,299.0,-95.7,25.6,86.8,140.23,82.87,-93.49,,38.622,,,,NaN,,,,0 / 0,659,2014-12-14 04:24:18:432
0.4903,-11.2776,1.2454,1.0438,-9.7277,0.6729,-0.5535,-1.55,0.5726,0.4704,-0.2419,-0.0354,221.0,-96.6,26.5,84.3,104.7,82.72,-57.19,,38.622,,,,NaN,,,,0 / 0,709,2014-12-14 04:24:18:482
1.2258,-11.258,2.6478,1.0448,-9.6951,1.0412,0.181,-1.563,1.6066,0.9187,-0.6414,-0.0049,221.0,-94.0,28.2,82.9,104.7,82.72,-57.19,,38.622,,,,NaN,,,,0 / 0,759,2014-12-14 04:24:18:532
2.1477,-8.8652,0.1471,1.3239,-9.5987,1.5111,0.8238,0.7335,-1.364,0.6927,-0.6854,0.0574,221.0,-92.2,29.9,79.0,87.65,78.18,-41.22,,38.622,,,,NaN,,,,0 / 0,809,2014-12-14 04:24:18:582
0.3923,-9.0417,0.7355,1.4792,-9.5947,1.3872,-1.0869,0.553,-0.6517,0.3519,-0.4191,0.1112,427.0,-90.0,32.1,75.6,93.3,78.07,-46.84,,38.622,,,,NaN,,,,0 / 0,861,2014-12-14 04:24:18:634
1.7652,-8.5808,1.2945,1.4227,-9.6083,1.3515,0.3425,1.0275,-0.057,0.3555,-0.4606,0.1124,427.0,-90.0,32.1,75.1,93.3,78.07,-46.84,,38.622,,,,NaN,,,,0 / 0,909,2014-12-14 04:24:18:682
2.0202,-8.62,1.5789,1.4638,-9.603,1.3453,0.5563,0.983,0.2336,0.2016,-0.6035,0.182,427.0,-87.4,33.4,72.6,93.89,78.3,-47.42,,38.622,,,,NaN,,,,0 / 0,959,2014-12-14 04:24:18:732
1.726,-9.2281,2.128,1.6088,-9.5679,1.4274,0.1171,0.3398,0.7006,0.0977,-0.4105,0.2505,427.0,-86.1,33.4,72.1,93.89,78.3,-47.42,,39.936,,,,NaN,,,,0 / 0,1009,2014-12-14 04:24:18:782
1.726,-8.9927,2.0888,1.6047,-9.5683,1.4291,0.1213,0.5756,0.6597,-0.16,-0.1796,0.3567,552.0,-84.4,33.9,72.1,93.67,77.34,-48.31,,39.936,,,,NaN,,,,0 / 0,1060,2014-12-14 04:24:18:833
1.8437,-8.9339,2.0986,1.6003,-9.5707,1.4184,0.2434,0.6368,0.6802,-0.3958,-0.3286,0.3384,552.0,-83.1,34.3,71.7,93.67,77.34,-48.31,,39.936,,,,NaN,,,,0 / 0,1110,2014-12-14 04:24:18:883
1.0885,-9.3261,2.6968,1.6948,-9.5832,1.2085,-0.6063,0.2571,1.4883,-0.5534,-0.3323,0.1943,552.0,-81.4,33.4,73.6,98.2,77.74,-54.51,,39.936,,,,NaN,,,,0 / 0,1159,2014-12-14 04:24:18:932
1.9417,-13.1801,1.6083,1.7269,-9.6097,0.9176,0.2148,-3.5704,0.6907,-1.2816,0.7587,-0.2944,552.0,-80.5,32.1,77.0,104.58,78.5,-62.02,,39.936,,,,NaN,,,,0 / 0,1210,2014-12-14 04:24:18:983
2.5497,-16.5929,1.422,1.7923,-9.608,0.8028,0.7574,-6.9849,0.6192,-1.3476,0.6878,-0.551,552.0,-82.2,31.3,80.4,104.58,78.5,-62.02,,39.936,,,,NaN,,,,0 / 0,1259,2014-12-14 04:24:19:032
2.3144,-5.6682,-2.3242,1.7513,-9.6489,-0.0401,0.563,3.9807,-2.2841,-0.8833,0.9664,-0.0037,552.0,-84.0,29.9,82.4,134.66,79.71,-91.31,,39.936,,,,NaN,,,,0 / 0,1309,2014-12-14 04:24:19:082
1.3925,-5.2956,-1.9221,1.8843,-9.6159,-0.3931,-0.4918,4.3203,-1.529,-0.9077,-0.4044,-0.3091,552.0,-84.4,29.5,83.4,134.66,79.71,-91.31,,39.936,,,,NaN,,,,0 / 0,1359,2014-12-14 04:24:19:132
-3.3441,-12.5623,-3.3735,1.4977,-9.5762,-1.4912,-4.8417,-2.9861,-1.8823,-0.4655,1.4795,0.4142,259.0,-84.4,28.2,86.3,179.14,77.55,-134.88,,47.989,,,,NaN,,,,0 / 0,1410,2014-12-14 04:24:19:183
1.3631,-9.2183,-3.9129,1.15,-9.5726,-1.7928,0.2131,0.3543,-2.12,-0.5461,0.2981,-0.099,259.0,-86.1,27.3,86.3,193.26,77.46,-147.32,,47.989,,,,NaN,,,,0 / 0,1460,2014-12-14 04:24:19:233
-0.2746,-10.7285,-1.9907,1.2774,-9.4012,-2.481,-1.552,-1.3272,0.4903,-0.6109,1.1582,-0.0428,259.0,-87.4,26.5,87.3,193.26,77.46,-147.32,,47.989,,,,NaN,,,,0 / 0,1510,2014-12-14 04:24:19:283
-0.2452,-10.6794,-1.8829,1.2497,-9.3919,-2.5299,-1.4948,-1.2875,0.647,-0.3616,0.5034,-0.1833,126.0,-90.0,26.0,89.2,201.07,73.28,-153.71,,47.989,,,,NaN,,,,0 / 0,1559,2014-12-14 04:24:19:332
-0.4707,-9.9538,-2.3242,1.1806,-9.3821,-2.5986,-1.6513,-0.5717,0.2745,-0.3555,0.0073,-0.2456,126.0,-90.5,25.6,89.2,201.07,73.28,-153.71,,47.989,,,,NaN,,,,0 / 0,1609,2014-12-14 04:24:19:382
0.2157,-9.2575,-1.9907,1.1173,-9.3423,-2.7647,-0.9016,0.0848,0.7739,-0.4398,0.2578,-0.3409,126.0,-91.8,24.3,89.2,206.51,72.3,-157.99,,47.989,,,,NaN,,,,0 / 0,1659,2014-12-14 04:24:19:432
