ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0196,-9.9439,0.4315,-1.6075,-9.5333,1.6438,1.5879,-0.4106,-1.2123,0.7795,1.1973,0.6671,468.0,-86.6,3.4,31.7,25.88,76.44,44.36,,59.196,,,,NaN,,,,0 / 0,10,2014-12-14 04:24:34:115
0.0785,-9.9439,0.353,-1.6073,-9.5303,1.6615,1.6858,-0.4137,-1.3084,0.7697,1.212,0.6585,468.0,-86.6,3.9,31.7,26.14,76.37,44.05,,59.196,,,,NaN,,,,0 / 0,59,2014-12-14 04:24:34:164
0.0785,-9.9538,0.2942,-1.5931,-9.5321,1.6647,1.6876,-0.4018,-1.3923,0.7856,1.2083,0.661,468.0,-86.1,3.9,31.2,26.14,76.37,44.05,,59.196,,,,NaN,,,,0 / 0,110,2014-12-14 04:24:34:215
0.1373,-9.9832,0.304,-1.5529,-9.5435,1.6371,1.6902,-0.4396,-1.3331,0.7575,1.2107,0.6402,468.0,-86.6,3.9,32.1,27.18,76.47,43.59,,59.196,,,,NaN,,,,0 / 0,160,2014-12-14 04:24:34:265
0.1275,-9.9439,0.3236,-1.5383,-9.5461,1.636,1.6658,-0.3979,-1.3123,0.744,1.2168,0.6365,468.0,-87.0,3.4,32.1,26.99,76.76,43.24,,59.196,,,,NaN,,,,0 / 0,210,2014-12-14 04:24:34:315
-0.0392,-9.993,0.353,-1.4977,-9.5531,1.6328,1.4585,-0.4399,-1.2798,0.6842,1.2352,0.5925,468.0,-87.0,3.4,32.1,27.69,76.94,42.53,,59.196,,,,NaN,,,,0 / 0,260,2014-12-14 04:24:34:365
0.0098,-9.8459,0.559,-1.4775,-9.5599,1.611,1.4874,-0.286,-1.052,0.6817,1.2816,0.5596,468.0,-87.0,3.4,32.6,27.69,76.94,42.53,,59.196,,,,NaN,,,,0 / 0,309,2014-12-14 04:24:34:414
-0.5884,-10.042,0.8826,-1.4982,-9.5312,1.7557,0.9098,-0.5108,-0.8731,0.8088,1.2107,0.573,468.0,-87.4,3.9,32.6,29.16,76.39,40.47,,59.196,,,,NaN,,,,0 / 0,359,2014-12-14 04:24:34:464
-0.1765,-9.9636,0.1667,-1.5418,-9.5349,1.6969,1.3653,-0.4287,-1.5302,0.5376,1.3586,0.4484,468.0,-87.9,3.9,33.1,27.58,76.48,42.26,,59.196,,,,NaN,,,,0 / 0,409,2014-12-14 04:24:34:514
-0.1471,-10.0126,0.4413,-1.5291,-9.5429,1.6628,1.4213,-0.4697,-1.143,0.4814,1.2889,0.3812,468.0,-88.3,4.3,33.6,27.58,76.48,42.26,,59.196,,,,NaN,,,,0 / 0,460,2014-12-14 04:24:34:565
0.0,-9.7968,0.8826,-1.3686,-9.5904,1.5236,1.3686,-0.2064,-0.641,0.3629,1.4917,0.3457,468.0,-88.7,4.3,33.6,27.45,77.95,41.93,,59.196,,,,NaN,,,,0 / 0,509,2014-12-14 04:24:34:614
