ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.5382,-10.0189,0.2284,-0.2622,-9.7894,0.5189,-0.194,-0.3428,-0.2484,-2.76,28.15,2.45,20.33,86.6,26.81,0.0,74.917,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,30,2014-12-14 14:10:48:194
-0.0401,-8.8694,0.1709,-0.2771,-9.79,0.5001,0.2375,0.6557,-0.151,-2.38,29.28,3.51,356.34,86.6,31.62,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,80,2014-12-14 14:10:48:244
0.0557,-10.4404,1.3779,-0.213,-9.7884,0.559,0.5617,-0.0413,0.7753,-2.01,29.28,4.39,356.34,86.6,31.62,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,130,2014-12-14 14:10:48:294
-0.9214,-9.789,0.8606,-0.2585,-9.7806,0.6653,-0.6442,-0.0161,0.1205,-2.38,27.78,4.64,8.83,86.5,20.86,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,180,2014-12-14 14:10:48:344
0.3047,-10.2871,1.033,-0.238,-9.781,0.6678,0.4314,-0.359,0.0928,-2.38,27.4,5.95,357.86,85.83,21.23,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,231,2014-12-14 14:10:48:395
1.1477,-10.9002,2.3167,-0.047,-9.7698,0.8484,1.3646,-0.9915,1.6183,-1.63,28.15,5.01,4.01,85.82,16.29,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,280,2014-12-14 14:10:48:444
5.2284,-13.9463,6.9338,0.4128,-9.7134,1.2843,4.2421,-3.4121,4.2519,-0.2,28.15,4.64,4.01,85.82,16.29,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,330,2014-12-14 14:10:48:494
-4.389,-9.7698,-0.9403,0.4358,-9.6774,1.5256,-5.0973,0.9521,-2.9024,-2.01,26.71,2.89,16.34,82.09,-17.82,0.0,64.668,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,380,2014-12-14 14:10:48:544
0.094,-12.1071,-0.3272,-0.0254,-9.7435,1.1107,-1.4296,-0.3591,-2.8966,-2.38,27.4,2.89,22.38,80.69,-15.94,0.0,65.455,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,430,2014-12-14 14:10:48:594
0.5538,-10.0955,-1.8024,0.0255,-9.7772,0.7586,0.5291,0.7383,-2.3382,-3.51,28.9,1.2,44.4,84.07,1.05,0.0,65.455,35.17803,126.90888,,155.66430404238403,,64.51613,,1 / 16,480,2014-12-14 14:10:48:644
