ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.8029,-9.6166,0.7648,0.6089,-9.764,0.6815,0.1968,0.0369,0.1348,-9.45,31.96,2.01,105.65,85.05,-41.53,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,4,2014-12-14 14:15:53:812
0.6304,-9.7507,0.3817,0.6267,-9.7645,0.6567,0.029,-0.1055,-0.2324,-8.7,30.46,2.89,107.59,84.65,-41.78,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,54,2014-12-14 14:15:53:862
0.7645,-9.7315,0.4391,0.6458,-9.766,0.6145,0.2816,0.0588,-0.3052,-8.7,32.28,0.83,109.18,84.69,-43.66,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,104,2014-12-14 14:15:53:912
0.8029,-9.7698,0.8031,0.6793,-9.7638,0.6148,0.1682,-0.0772,0.2708,-8.7,30.46,1.51,109.18,84.69,-43.66,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,154,2014-12-14 14:15:53:962
1.5117,-10.2679,1.6461,0.7322,-9.7575,0.6522,0.6495,-0.5071,0.7492,-7.26,30.46,1.58,102.99,84.64,-47.86,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,204,2014-12-14 14:15:54:012
1.8183,-10.3829,2.24,0.8916,-9.7259,0.8844,0.9964,-0.6388,1.5877,-6.88,30.84,3.26,85.42,83.36,-46.77,0.0,56.07,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,254,2014-12-14 14:15:54:062
2.757,-11.7623,3.9834,1.0988,-9.6623,1.266,1.6579,-1.6077,2.8454,-8.32,31.59,1.14,85.42,83.36,-46.77,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,304,2014-12-14 14:15:54:112
2.7953,-11.8581,2.5082,1.3517,-9.5891,1.5466,1.6704,-1.5592,0.3411,-8.32,29.34,0.26,81.41,78.3,-39.15,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,355,2014-12-14 14:15:54:163
-1.0938,-9.0801,-2.2813,1.698,-9.583,1.206,-1.0431,0.5456,-3.4302,-7.57,27.84,-1.11,81.41,78.3,-39.15,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,404,2014-12-14 14:15:54:212
-2.0326,-8.5629,2.1634,1.3873,-9.6678,0.8833,-2.0248,1.3441,0.0181,-8.7,28.59,-3.24,154.43,79.77,-59.95,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,454,2014-12-14 14:15:54:262
-2.7989,-8.0647,1.7994,0.9196,-9.7073,1.0458,-3.8507,1.8073,0.8615,-9.45,26.4,-2.86,154.43,79.77,-59.95,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,504,2014-12-14 14:15:54:312
-0.7106,-7.9115,0.4966,0.6102,-9.7313,1.0485,-1.7118,1.8736,-0.4721,-9.82,26.4,-2.61,132.54,81.84,-41.32,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,554,2014-12-14 14:15:54:362
-0.4233,-5.44,-0.2697,0.4924,-9.7492,0.9382,-0.7252,1.7341,-0.648,-8.7,27.9,-2.36,132.54,81.84,-41.32,0.0,63.619,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,604,2014-12-14 14:15:54:412
-0.9789,-5.9956,0.7648,0.2463,-9.7675,0.8405,-1.2498,2.5835,-0.0574,-7.57,26.78,-1.05,121.93,83.8,-27.69,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,654,2014-12-14 14:15:54:462
3.1976,-9.8081,5.3628,0.1033,-9.7364,1.1675,-0.2195,0.6342,2.696,-5.76,27.15,-3.24,91.32,84.88,-16.33,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,704,2014-12-14 14:15:54:512
4.3472,-13.7547,8.9454,0.8195,-9.5264,2.1785,3.6985,-4.5661,6.5381,-6.51,24.9,0.26,68.56,79.14,-17.72,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,754,2014-12-14 14:15:54:562
0.8029,-9.5399,3.7344,1.1827,-9.2748,2.9578,2.1373,-2.3738,4.9906,-6.13,24.9,1.14,40.77,71.04,-21.79,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,804,2014-12-14 14:15:54:612
-1.6685,-16.9159,9.1178,0.5955,-9.3363,2.9409,-2.9757,-6.0126,4.219,-5.38,24.53,1.7,40.77,71.04,-21.79,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,854,2014-12-14 14:15:54:662
-11.6117,-1.0911,-10.4428,0.8618,-9.4842,2.3405,1.1062,3.1219,-8.8042,-4.63,24.9,1.08,33.73,72.18,-11.45,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,904,2014-12-14 14:15:54:712
3.4276,-12.4137,-0.5571,-0.3084,-9.7658,0.8397,2.035,-1.9186,-2.2473,-4.63,23.46,5.08,15.02,83.44,24.54,0.0,62.13,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,954,2014-12-14 14:15:54:762
-2.3008,-10.4595,-3.5458,-0.1888,-9.784,0.6394,-1.0571,0.0173,-3.9313,-2.82,24.21,5.58,15.02,83.44,24.54,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1004,2014-12-14 14:15:54:812
-1.2279,-9.4058,-1.9173,-0.1595,-9.8022,-0.2486,-0.8393,0.1208,-1.9342,0.18,24.53,6.01,3.43,86.1,16.45,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1054,2014-12-14 14:15:54:862
1.0328,-9.8465,-0.8636,-0.275,-9.798,-0.3061,-0.1323,-0.1505,-0.2097,1.24,22.34,8.45,215.88,88.27,147.31,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1104,2014-12-14 14:15:54:912
0.822,-9.31,-1.3809,-0.0548,-9.7964,-0.4448,0.8479,0.3575,-0.9823,2.74,21.21,9.76,180.77,87.72,162.6,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1154,2014-12-14 14:15:54:962
-1.3046,-9.31,-1.7449,-0.0117,-9.7892,-0.5855,-0.0524,-0.0114,-0.9288,4.55,20.15,11.7,156.37,86.58,178.86,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1204,2014-12-14 14:15:55:012
-2.0134,-9.4058,-1.3809,-0.2429,-9.7788,-0.6981,-1.6115,0.0605,-0.5353,4.55,18.65,11.07,156.37,86.58,178.86,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1255,2014-12-14 14:15:55:063
-1.6111,-9.7315,-2.1855,-0.2811,-9.7641,-0.8679,-0.3181,-0.2448,-1.2293,7.18,19.4,10.76,177.48,85.49,157.75,0.0,62.569,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1304,2014-12-14 14:15:55:112
-0.27,-10.9385,0.1326,-0.3513,-9.7649,-0.833,0.5223,-1.8555,1.5023,7.55,19.03,13.95,166.7,84.66,162.05,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1354,2014-12-14 14:15:55:162
3.121,-13.0842,2.0676,-0.0025,-9.7951,-0.4752,2.9295,-2.3944,2.4327,10.49,17.9,11.26,135.64,87.22,179.7,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1404,2014-12-14 14:15:55:212
7.3358,-16.6285,2.2975,0.6032,-9.7867,-0.1623,5.8101,-5.2553,2.189,11.99,19.4,9.51,135.64,87.22,179.7,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1454,2014-12-14 14:15:55:262
0.7262,-14.4444,5.746,0.9105,-9.7641,0.054,5.2135,-5.1345,3.3399,11.24,20.46,11.26,56.21,86.35,-105.06,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1504,2014-12-14 14:15:55:312
-4.4657,-16.3603,-3.6607,0.1815,-9.797,-0.394,-4.5165,-4.0997,-3.5082,8.62,27.53,9.2,31.1,86.25,-80.31,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1554,2014-12-14 14:15:55:362
-3.0671,-12.8926,-3.3351,-0.1461,-9.7887,-0.5747,-1.8765,-3.5773,-1.44,2.74,30.09,3.95,145.48,86.53,165.73,0.0,69.985,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1604,2014-12-14 14:15:55:412
-3.3353,-11.6473,-2.9519,-0.4489,-9.7625,-0.8134,-2.8633,0.9724,-1.9821,-0.57,31.96,5.01,145.48,86.53,165.73,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1654,2014-12-14 14:15:55:462
-2.7606,-7.5283,-3.4692,-0.7411,-9.7176,-1.0905,-2.1179,3.8519,-2.1011,-2.82,31.96,4.01,282.23,84.56,151.11,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1704,2014-12-14 14:15:55:512
-4.0059,-3.4476,-3.3542,-1.0865,-9.6533,-1.3432,-2.8551,5.9442,-1.1804,-5.76,31.59,1.26,328.34,79.85,141.03,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1754,2014-12-14 14:15:55:562
-4.3699,-2.5471,-4.1014,-2.0321,-9.3648,-2.0835,-2.5281,7.0033,-2.4623,-7.95,30.84,0.45,328.34,79.85,141.03,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1804,2014-12-14 14:15:55:612
-3.1437,-3.1794,-2.7795,-2.5202,-9.1217,-2.5718,-1.6398,6.5556,-1.2576,-6.88,31.96,2.2,336.86,68.46,135.58,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1854,2014-12-14 14:15:55:662
2.8528,-15.2682,6.8763,-1.1373,-9.7396,-0.129,14.646,-12.7487,24.2687,-7.26,31.96,3.26,334.25,67.91,134.99,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1904,2014-12-14 14:15:55:712
-0.4999,-6.5704,3.5045,-0.0479,-9.6029,1.9878,-1.3317,-0.4707,5.6693,-8.32,30.46,3.51,334.25,67.91,134.99,0.0,69.292,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,1954,2014-12-14 14:15:55:762
-1.477,-1.8383,-11.7264,-0.8055,-9.7514,0.6567,-10.9284,4.1004,-16.9699,-8.32,31.21,5.45,37.25,78.3,1.38,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2004,2014-12-14 14:15:55:812
-5.1937,-4.2714,-9.7339,-0.5803,-9.7633,0.715,9.8575,-7.3036,-1.9903,-7.95,30.09,5.7,1.77,83.92,50.81,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2054,2014-12-14 14:15:55:862
-8.738,-1.0911,-9.0251,-0.741,-9.778,0.1098,-2.0739,4.4983,-9.2077,-8.7,30.46,7.51,1.77,83.92,50.81,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2104,2014-12-14 14:15:55:912
1.2052,-9.7124,-4.5995,-1.5181,-9.5849,-1.4126,7.2764,-3.705,-0.412,-5.76,28.28,13.64,319.83,85.62,81.57,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2154,2014-12-14 14:15:55:962
-2.3008,-8.5437,-1.515,-1.073,-9.5755,-1.8243,-0.1511,0.2292,0.214,-5.01,27.9,15.64,249.07,78.06,147.92,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2204,2014-12-14 14:15:56:012
1.0519,-9.7698,-1.0361,-1.2009,-9.5694,-1.7761,-0.5746,0.4923,0.571,-2.82,26.4,18.26,240.1,77.37,145.94,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2254,2014-12-14 14:15:56:062
1.7225,-9.9039,-1.7449,-0.6883,-9.6324,-1.707,2.3373,-0.5806,0.1292,-0.2,23.46,19.58,240.1,77.37,145.94,0.0,67.46,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2304,2014-12-14 14:15:56:112
1.1094,-9.8848,0.1518,-0.4508,-9.6776,-1.5204,1.3272,-0.301,1.3647,0.49,23.09,20.51,207.93,79.18,158.04,0.0,70.79,35.178,126.908905,,155.41674925198149,,75.551605,,0 / 20,2354,2014-12-14 14:15:56:162
