ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.0482,-10.6703,2.24,0.1676,-9.7846,0.6361,2.0474,-0.8935,1.6077,-6.51,28.65,1.89,58.59,87.41,6.64,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,3,2014-12-14 14:13:05:004
2.1248,-9.6549,1.5695,0.4288,-9.7676,0.762,3.7375,-1.2417,1.8865,-7.26,28.28,1.45,58.59,87.41,6.64,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,53,2014-12-14 14:13:05:054
-0.0976,-8.8502,0.7648,0.7276,-9.7388,0.8926,1.331,0.3698,0.6646,-6.88,27.9,1.45,90.47,84.88,-29.37,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,103,2014-12-14 14:13:05:104
0.2281,-10.6703,0.9181,0.5958,-9.7421,0.9523,-0.9175,-0.2408,0.6108,-7.63,26.84,0.76,92.19,83.42,-32.03,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,153,2014-12-14 14:13:05:154
0.9178,-10.6894,0.5349,0.4617,-9.7511,0.9345,0.4578,-0.6483,-0.2826,-7.26,27.21,0.14,92.19,83.42,-32.03,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,203,2014-12-14 14:13:05:204
0.4389,-9.31,0.9373,0.4825,-9.748,0.9558,0.14,0.6187,0.1854,-7.26,24.59,-2.93,122.07,83.9,-26.29,0.0,63.21,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,253,2014-12-14 14:13:05:254
0.5538,-8.5245,1.6653,0.516,-9.74,1.0179,-0.0231,1.2206,0.5473,-7.63,24.59,-2.55,120.03,83.32,-26.88,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,303,2014-12-14 14:13:05:304
1.2052,-8.9843,2.2017,0.5326,-9.7277,1.1217,0.6171,0.6094,1.0174,-7.63,24.21,-3.86,120.03,83.32,-26.88,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,353,2014-12-14 14:13:05:354
1.2627,-9.0801,2.9297,0.7208,-9.6622,1.514,0.5677,0.3642,1.41,-8.38,24.96,-3.36,116.23,82.73,-25.4,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,403,2014-12-14 14:13:05:404
0.9944,-7.8923,2.2209,0.776,-9.6317,1.6727,0.2298,1.3482,0.7986,-7.26,24.96,-3.42,116.23,82.73,-25.4,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,453,2014-12-14 14:13:05:454
0.9753,-7.9881,1.8952,0.7986,-9.6258,1.6958,0.1955,1.4296,0.0766,-6.13,23.53,-1.17,91.69,79.16,-24.89,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,503,2014-12-14 14:13:05:504
1.0902,-8.6203,1.9718,0.827,-9.6061,1.7916,-0.0743,1.1896,0.1856,-8.38,23.46,-1.74,93.87,78.39,-24.78,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,553,2014-12-14 14:13:05:554
1.3393,-8.8694,2.2017,0.8606,-9.5947,1.8363,0.2461,0.3924,0.2157,-6.88,22.78,-0.55,93.87,78.39,-24.78,0.0,68.067,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,603,2014-12-14 14:13:05:604
-0.749,-6.9727,-1.4958,0.9481,-9.5693,1.9234,0.7252,-0.4957,0.8369,-6.13,22.78,1.39,80.74,78.07,-25.11,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,653,2014-12-14 14:13:05:654
-6.9754,-10.1338,-5.2509,0.9001,-9.5872,1.8561,-1.3117,1.6377,-2.6349,-4.32,24.21,0.95,43.71,77.86,-25.87,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,703,2014-12-14 14:13:05:704
-0.0018,-7.0302,-12.1862,-0.0375,-9.7118,1.3598,-7.6984,-6.2463,-0.1109,-4.32,22.78,3.58,28.17,82.03,1.58,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,753,2014-12-14 14:13:05:754
3.1402,-8.5629,-2.2813,0.0484,-9.7255,1.258,-0.1654,1.9066,-11.3319,-3.2,22.4,4.45,28.17,82.03,1.58,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,803,2014-12-14 14:13:05:804
-1.2662,-8.9077,-2.4921,0.0659,-9.8039,0.2211,1.436,2.1455,-3.5205,-2.45,22.03,12.01,40.19,88.65,-16.61,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,853,2014-12-14 14:13:05:854
-1.4195,-9.2717,-1.5342,-0.2475,-9.7829,-0.6357,-1.909,0.6972,-1.2874,-2.07,21.65,10.26,195.46,87.4,177.36,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,903,2014-12-14 14:13:05:904
1.5692,-10.0572,-0.8253,-0.3409,-9.7751,-0.7078,-1.25,0.1757,-0.9623,-0.63,21.65,12.01,195.46,87.4,177.36,0.0,60.572,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,953,2014-12-14 14:13:05:954
0.5921,-9.3483,-2.5304,-0.0837,-9.7752,-0.7804,1.9699,-0.4425,-0.8725,0.87,20.15,12.58,204.29,85.4,154.28,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1003,2014-12-14 14:13:06:004
0.822,-9.8081,-2.0898,0.0226,-9.7578,-0.9772,0.4955,0.1267,-1.5596,0.87,19.78,14.64,204.29,85.4,154.28,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1053,2014-12-14 14:13:06:054
-1.5153,-8.9843,-2.3771,-0.0775,-9.7425,-1.1168,-1.1633,0.5463,-0.6234,3.8,19.09,15.08,161.43,84.28,-178.68,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1103,2014-12-14 14:13:06:104
-1.9942,-9.3675,-2.7028,-0.4683,-9.689,-1.44,-1.6309,0.0711,-1.1366,6.05,17.59,14.95,167.24,82.59,169.04,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1153,2014-12-14 14:13:06:154
-0.3849,-11.5515,-1.1319,-0.5886,-9.6813,-1.448,-1.6197,0.0767,-0.1119,6.8,17.96,15.08,167.24,82.59,169.04,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1209,2014-12-14 14:13:06:210
1.8757,-11.1492,-0.7678,-0.4215,-9.713,-1.2843,1.6368,-1.892,0.8371,8.62,17.59,14.7,169.27,80.83,157.88,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1253,2014-12-14 14:13:06:254
4.328,-15.115,3.6769,0.0164,-9.7323,-1.2048,3.3712,-2.8509,0.3752,9.37,17.96,15.08,169.27,80.83,157.88,0.0,66.538,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1303,2014-12-14 14:13:06:304
-0.3658,-13.7547,4.8455,0.7335,-9.7755,-0.2695,-0.8617,-2.0477,4.0559,10.12,21.28,14.2,140.86,82.94,-179.22,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1354,2014-12-14 14:13:06:355
-2.2625,-13.0076,-4.6761,0.7789,-9.7696,-0.3444,0.7278,0.0368,-1.1949,8.24,21.65,12.33,69.97,85.43,-110.18,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1403,2014-12-14 14:13:06:404
-2.5881,-14.9809,-2.607,0.1193,-9.7662,-0.8821,-2.995,-3.6548,-0.9818,3.43,26.09,7.64,107.62,84.38,-144.83,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1455,2014-12-14 14:13:06:456
-2.9713,-12.337,-3.6416,-0.0446,-9.7592,-0.9629,-2.7931,-2.676,-1.6469,2.37,27.59,8.95,107.62,84.38,-144.83,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1503,2014-12-14 14:13:06:504
-1.477,-8.7544,-3.929,-0.3867,-9.7025,-1.3717,-1.0952,2.2457,-2.322,-2.45,27.59,8.51,201.59,84.36,177.35,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1553,2014-12-14 14:13:06:554
-3.8909,-4.5779,-4.0631,-0.6168,-9.6476,-1.6472,-2.0781,4.3859,-1.7362,-7.63,27.21,4.08,293.77,79.67,159.47,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1603,2014-12-14 14:13:06:604
-4.9638,-2.7196,-4.6378,-1.5172,-9.383,-2.414,-3.3661,6.9467,-2.14,-8.38,27.59,6.33,293.77,79.67,159.47,0.0,68.514,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1653,2014-12-14 14:13:06:654
-4.14,-1.5509,-5.021,-1.7907,-9.2567,-2.6977,-2.8253,7.4729,-2.417,-9.82,27.21,4.95,308.63,73.1,147.85,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1703,2014-12-14 14:13:06:704
4.328,-15.9388,12.643,-2.1053,-9.3652,-2.0079,2.385,-4.8887,10.1549,-9.07,26.09,5.89,313.57,67.7,143.92,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1753,2014-12-14 14:13:06:754
1.186,-13.4482,9.5776,-0.6129,-9.7873,0.0575,18.2929,-13.9674,26.1155,-8.76,24.59,7.89,313.57,67.7,143.92,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1803,2014-12-14 14:13:06:804
0.8987,-7.3367,1.1097,-0.0938,-9.7069,1.3922,1.1105,2.3694,0.3809,-9.07,24.21,6.76,331.1,86.4,84.64,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1853,2014-12-14 14:13:06:854
1.8566,-5.7657,-9.5232,-0.867,-9.7227,0.9423,-7.8405,-6.383,-0.1096,-8.38,25.34,9.83,331.1,86.4,84.64,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1903,2014-12-14 14:13:06:904
-13.6042,1.2079,-14.8109,-1.7243,-9.5476,-1.4283,-7.9332,7.351,-8.7121,-9.07,24.96,12.01,357.3,82.5,42.62,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,1953,2014-12-14 14:13:06:954
-0.3083,-9.3867,-2.8561,-1.4664,-9.585,-1.4658,3.2158,-2.5816,-0.8292,-8.01,23.9,16.08,275.05,76.8,129.64,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2003,2014-12-14 14:13:07:004
-0.2317,-9.8848,-1.9557,-1.1215,-9.6165,-1.5605,1.0372,0.0939,-1.299,-6.51,22.4,16.64,275.05,76.8,129.64,0.0,68.635,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2053,2014-12-14 14:13:07:054
-0.021,-9.2525,-1.2085,-1.0204,-9.6198,-1.6092,0.7262,0.5931,-0.3815,-6.51,20.53,19.26,247.32,78.7,144.3,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2104,2014-12-14 14:13:07:105
0.2856,-9.0418,-1.7641,-0.996,-9.6296,-1.5651,0.3775,0.2087,0.6759,-3.2,20.53,21.2,247.32,78.7,144.3,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2153,2014-12-14 14:13:07:154
-0.5957,-9.425,-1.151,-0.4417,-9.6399,-1.7455,1.2698,-0.1869,0.5917,0.12,17.96,23.83,224.26,79.1,147.53,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2203,2014-12-14 14:13:07:204
-0.9022,-9.3867,-0.8253,-0.4256,-9.6471,-1.7098,0.2292,0.0359,0.52,0.87,17.59,22.95,193.92,79.42,165.8,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2253,2014-12-14 14:13:07:254
1.1286,-10.1147,-0.9786,-0.6719,-9.6518,-1.6007,-0.5696,0.1346,0.7156,3.43,15.4,26.01,198.29,79.8,157.23,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2303,2014-12-14 14:13:07:304
0.6113,-11.36,-0.5954,-0.5086,-9.683,-1.4667,0.383,-1.3487,0.1603,5.3,14.65,25.89,198.29,79.8,157.23,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2353,2014-12-14 14:13:07:354
0.3814,-12.088,-1.5725,-0.4192,-9.6972,-1.3997,1.2068,-1.3501,0.7768,7.18,14.28,25.76,184.48,80.89,160.88,0.0,67.587,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2403,2014-12-14 14:13:07:404
5.9948,-14.6743,1.3013,0.5548,-9.754,-0.8495,6.1413,-4.3941,2.9675,8.99,15.71,26.76,167.94,82.58,172.65,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2453,2014-12-14 14:13:07:454
3.2934,-12.8735,3.9451,0.8486,-9.7564,-0.5119,4.8239,-3.2379,5.0558,9.37,17.59,27.33,167.94,82.58,172.65,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2503,2014-12-14 14:13:07:504
-3.9675,-14.7701,-5.021,0.8094,-9.7259,-0.9599,-3.8751,-2.5619,-3.9602,5.68,26.84,26.08,98.74,84.2,-121.1,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2553,2014-12-14 14:13:07:554
-3.776,-16.8584,-2.722,0.5035,-9.7332,-1.0872,-4.7565,-4.3141,-2.5375,3.8,29.4,26.7,124.76,82.64,-139.86,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2603,2014-12-14 14:13:07:604
-2.2816,-10.7661,-4.0247,-0.2653,-9.6997,-1.42,-2.4281,0.7561,-2.3543,-0.95,34.21,24.58,124.76,82.64,-139.86,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2654,2014-12-14 14:13:07:655
-1.5536,-9.4058,-4.3696,-0.3422,-9.6739,-1.5715,-1.2824,2.2355,-2.3613,-7.26,38.28,21.26,218.4,81.53,169.42,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2703,2014-12-14 14:13:07:704
-3.9675,-4.099,-4.4654,-0.5158,-9.6075,-1.8972,-1.8185,4.6993,-1.9292,-12.45,39.71,15.33,218.4,81.53,169.42,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2753,2014-12-14 14:13:07:754
-4.1974,-3.2177,-4.6378,-1.1518,-9.4183,-2.4778,-2.8509,6.3466,-1.8758,-15.76,40.09,13.33,267.73,78.43,164.79,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2803,2014-12-14 14:13:07:804
-4.5615,-1.7042,-4.0439,-1.7084,-9.1901,-2.9654,-3.2725,7.325,-1.8593,-16.13,41.59,13.76,286.35,73.82,155.07,0.0,67.527,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2853,2014-12-14 14:13:07:854
17.2407,-23.9853,27.05,-1.8515,-9.4615,-1.795,7.7887,-8.1817,14.2792,-16.13,40.84,12.45,301.25,69.58,150.05,0.0,69.061,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2904,2014-12-14 14:13:07:905
-0.749,-13.0459,7.6427,-0.0244,-9.732,1.2075,4.9246,-6.7911,13.3525,-19.07,40.84,12.58,45.63,82.93,1.16,0.0,69.061,35.178036,126.90889,,155.43597300529157,,65.232254,,0 / 20,2953,2014-12-14 14:13:07:954
