sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.5193;-4.8824;2.0387;-0.2919;-9.3226;3.0291;-2.2274;4.4402;-0.9905;-0.5167;0.4601;0.1825;31.0;-61.68;6.9;-62.46;126.92;71.92;5.51;0.0;64.186;;;;;;0 / 0;89.1;14.0;3.601;9;2014-11-21 15:50:06:364
6.9043;-19.5181;-9.7743;0.3181;-9.7098;-1.3379;6.5862;-9.8083;-8.4364;3.9074;-1.8004;-0.7209;23.0;-63.12;5.94;-54.84;304.6;60.07;-175.55;0.0;72.952;;;;;;0 / 0;89.1;14.0;3.601;522;2014-11-21 15:50:06:877
0.2628;-14.6124;12.3744;-0.9955;-9.7399;0.5617;-0.4512;-9.7782;-7.0656;-2.7676;1.0492;-0.8072;23.0;-66.3;3.84;-50.04;113.74;67.8;10.72;0.0;66.079;;;;;;0 / 0;89.1;14.0;3.601;1023;2014-11-21 15:50:07:378
-0.841;17.4531;-15.8245;-0.1612;-8.7453;4.4347;-2.7316;5.0456;7.9733;-0.4783;-0.7831;-0.3683;31.0;-68.46;3.3;-60.24;132.37;76.05;-2.15;0.0;69.225;;;;;;0 / 0;89.1;14.0;3.601;1524;2014-11-21 15:50:07:879
-7.4537;-19.5181;-1.3276;0.2269;-9.5684;-2.1368;10.161;2.9215;12.8545;-0.1033;-0.3836;-0.0636;21.0;-75.0;5.04;-62.82;303.86;77.34;-173.94;0.0;68.942;;;;;;0 / 0;89.1;14.0;3.601;2024;2014-11-21 15:50:08:379
-8.5407;-15.1846;-17.5004;-0.4984;-9.676;1.5161;8.9566;-9.8421;3.4315;-2.8272;-0.5147;-1.4591;27.0;-89.04;4.14;-55.38;110.94;63.05;8.07;0.0;65.723;;;;;;0 / 0;89.2;14.0;3.599;2545;2014-11-21 15:50:08:900
3.708;-3.2423;-10.981;-0.4027;-8.3409;5.1417;4.1107;5.0986;-16.1227;4.9183;-0.8555;-0.4684;37.0;-88.68;11.16;-55.44;110.59;58.27;4.48;0.0;69.891;;;;;;0 / 0;89.2;14.0;3.599;3049;2014-11-21 15:50:09:404
3.4758;-5.2583;14.5963;-0.5978;-9.7796;-0.4178;4.0736;4.5213;15.014;-1.0621;-0.9173;-0.1904;31.0;-89.28;7.56;-62.82;99.89;80.83;24.61;0.0;69.219;;;;;;0 / 0;89.2;14.0;3.599;3549;2014-11-21 15:50:09:904
-5.0188;-18.8118;-8.4479;-1.0424;-7.475;6.2617;-1.9348;10.5791;-26.7642;1.8855;0.165;-0.6612;89.0;-99.78;2.4;-63.42;110.96;41.33;1.14;0.0;65.757;;;;;;0 / 0;89.2;14.0;3.599;4071;2014-11-21 15:50:10:426
4.4143;-19.5181;-12.226;-2.226;-6.4723;7.0231;11.21;-0.1579;-19.5546;6.007;0.5027;0.1452;37.0;-103.56;-0.18;-69.36;92.14;66.42;31.23;0.0;67.84;;;;;;0 / 0;89.2;14.0;3.599;4595;2014-11-21 15:50:10:950
-1.7795;-8.998;3.0251;-0.2192;-7.0828;6.7792;-1.5206;-1.8094;-3.6404;-0.0607;-0.1024;0.2432;91.0;-100.32;0.6;-74.76;116.53;46.24;1.85;0.0;64.797;;;;;;0 / 0;89.2;14.0;3.599;5113;2014-11-21 15:50:11:468
-0.0341;-9.7019;3.7098;0.6574;-8.0903;5.5032;1.5055;-1.1353;-2.446;0.0426;-0.0012;-0.0114;91.0;-99.18;1.44;-72.9;119.96;55.03;1.01;0.0;54.439;;;;;;0 / 0;89.2;14.0;3.599;5616;2014-11-21 15:50:11:971
