sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.23942;-6.770802;3.639187;-0.826029;-7.832652;5.842742;0.586609;1.06185;-2.203555;2.084883;-0.170737;1.054353;0.0;10.98;42.9;16.8;346.4273;56.8812;7.055;0.0;1018.27;63.44225;;;;;;0 / 0;81.9;39.0;3.665;20;2014-11-17 17:14:41:679
0.181959;-2.624045;2.365471;-1.227505;-6.74631;7.010771;1.390311;4.562799;-4.855989;1.971262;-0.115148;0.972497;17.0;14.34;44.28;11.7;336.6329;48.1052;9.3797;0.0;1018.51;66.89345;;;;;;0 / 0;81.9;39.0;3.665;77;2014-11-17 17:14:41:736
-1.120486;-2.700659;2.499547;-1.374248;-6.153039;7.511454;-0.07185;3.356612;-4.628834;0.853379;-0.084299;0.556193;0.0;19.74;45.18;2.88;329.0791;40.7567;9.9821;0.0;1018.51;66.89345;;;;;;0 / 0;81.9;39.0;3.665;148;2014-11-17 17:14:41:807
-2.949656;-5.21936;5.822699;-2.379306;-7.359372;6.029009;-0.570351;2.140012;-0.20631;-0.724792;0.322842;0.276417;0.0;21.6;45.06;0.18;329.0791;40.7567;9.9821;0.0;1018.51;66.89345;;;;;;0 / 0;81.9;39.0;3.665;204;2014-11-17 17:14:41:863
-2.920926;-6.004657;6.368577;-2.627526;-7.134538;6.193939;-0.2934;1.12988;0.174638;-0.86132;0.338419;0.318566;15.0;24.24;43.8;-1.56;317.2006;48.6291;21.5363;0.0;1018.28;66.89345;;;;;;0 / 0;81.9;39.0;3.665;258;2014-11-17 17:14:41:917
-1.331176;-11.971008;3.313575;-1.903023;-7.524167;5.994648;0.871426;-4.341966;-0.462551;-1.318858;0.719599;0.308487;0.0;25.62;42.96;-0.84;310.3697;50.1077;17.6122;0.0;1018.28;66.89345;;;;;;0 / 0;81.9;39.0;3.665;317;2014-11-17 17:14:41:976
-1.561019;-11.252748;2.355895;-1.268727;-9.143784;3.30937;0.915621;-5.16625;0.182223;-2.462703;0.684169;-0.283136;17.0;27.24;40.92;3.96;289.2202;68.8131;20.9755;0.0;1018.28;66.89345;;;;;;0 / 0;81.9;39.0;3.665;377;2014-11-17 17:14:42:036
0.114922;-10.228028;1.484405;-0.76682;-9.442276;2.534914;0.859259;-0.805303;-1.128749;-2.276695;0.180816;-0.528398;13.0;27.3;39.84;7.5;289.2202;68.8131;20.9755;0.0;1018.34;63.26105;;;;;;0 / 0;81.9;39.0;3.665;441;2014-11-17 17:14:42:100
-0.670376;-10.381258;2.470816;-0.541133;-9.517628;2.300508;-0.129244;-0.863631;0.170309;-2.385734;0.185092;-0.544281;0.0;25.8;37.56;14.82;295.6141;75.5695;13.7973;0.0;1018.34;63.26105;;;;;;0 / 0;81.9;39.0;3.665;503;2014-11-17 17:14:42:162
-3.955221;-10.400412;2.499547;-0.481088;-9.703198;1.336737;-1.501311;0.346659;-1.001548;-2.218357;0.143859;-0.76236;20.0;22.8;34.56;21.96;308.2874;78.2821;10.4392;0.0;1018.34;63.26105;;;;;;0 / 0;81.9;39.0;3.665;578;2014-11-17 17:14:42:237
