ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.4542,-10.1338,1.3779,0.3678,-9.799,0.1224,1.1201,-0.3206,1.3345,17.49,35.59,-26.86,313.62,88.72,-100.38,0.0,71.29,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,3,2014-12-14 14:12:12:569
1.8566,-10.2296,2.1059,0.459,-9.793,0.238,1.2972,-0.3634,1.629,17.87,37.46,-26.11,280.75,86.98,-62.59,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,53,2014-12-14 14:12:12:619
4.0789,-11.2833,2.8722,0.6959,-9.7681,0.5203,2.0139,-0.8606,2.1286,17.49,35.96,-23.05,280.75,86.98,-62.59,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,103,2014-12-14 14:12:12:669
-1.3429,-10.0189,-1.2468,1.2775,-9.6892,0.8114,1.2968,-1.0955,-0.1909,16.37,33.4,-23.86,279.29,81.44,-55.28,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,153,2014-12-14 14:12:12:719
-1.3046,-10.9385,0.6307,0.8232,-9.7489,0.6722,-2.1307,-0.6204,-6.0E-4,16.37,33.03,-23.92,281.23,81.12,-57.58,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,203,2014-12-14 14:12:12:769
-0.5382,-10.9576,0.8031,0.6181,-9.7649,0.6599,-1.1955,-0.405,0.1217,16.05,33.03,-25.67,281.23,81.12,-57.58,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,253,2014-12-14 14:12:12:819
1.3585,-8.218,0.5541,0.5809,-9.7663,0.6725,0.7354,1.7948,-0.045,15.68,31.96,-27.17,258.53,84.71,-43.13,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,304,2014-12-14 14:12:12:870
0.8029,-7.0877,0.42,0.6069,-9.7641,0.6816,0.233,2.2536,-0.0257,15.3,31.21,-27.36,254.99,84.8,-40.82,0.0,63.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,353,2014-12-14 14:12:12:919
0.5538,-7.2793,1.8185,0.6475,-9.7566,0.7489,0.0721,2.2053,0.7074,14.93,32.28,-26.05,254.99,84.8,-40.82,0.0,67.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,403,2014-12-14 14:12:12:969
0.1132,-7.4134,3.811,0.4842,-9.7027,1.3392,-0.6517,1.5597,2.4916,13.8,32.28,-26.92,257.14,84.21,-40.85,0.0,67.438,35.177982,126.90894,,154.84888737447793,,223.36777,,0 / 20,453,2014-12-14 14:12:13:019
