ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.3509,-10.8618,3.6003,-0.0082,-9.7613,0.9415,2.4814,-0.8051,2.1941,16.74,32.28,-25.86,178.25,86.05,33.22,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,4,2014-12-14 14:14:02:521
4.0981,-11.1684,3.9643,0.4475,-9.7164,1.2498,3.543,-0.9917,2.2733,17.12,34.53,-25.61,216.5,84.49,0.5,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,55,2014-12-14 14:14:02:572
0.3622,-9.2717,1.6078,0.5537,-9.7029,1.3105,-1.6979,0.8121,-1.316,16.37,34.53,-26.74,216.5,84.49,0.5,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,106,2014-12-14 14:14:02:623
-1.3237,-9.6357,1.0905,0.4417,-9.7017,1.3611,-1.2813,0.3786,0.5679,15.68,33.78,-26.86,241.84,81.66,-22.9,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,154,2014-12-14 14:14:02:671
-0.5191,-10.1913,1.033,0.3384,-9.7074,1.3501,-1.4935,0.1817,-0.1942,15.68,33.4,-31.36,231.85,81.61,-17.98,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,204,2014-12-14 14:14:02:721
0.1898,-8.1605,1.3396,0.258,-9.7117,1.3367,0.0165,1.4605,-0.0354,16.05,31.21,-31.11,222.18,82.1,-9.88,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,254,2014-12-14 14:14:02:771
0.2281,-7.8157,2.1059,0.1928,-9.7088,1.368,-0.5308,1.9165,-0.0256,13.8,30.84,-32.92,222.18,82.1,-9.88,0.0,63.239,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,304,2014-12-14 14:14:02:821
0.3047,-8.0647,2.5657,0.1993,-9.678,1.5708,0.1089,1.1274,0.9423,13.8,29.34,-29.24,219.48,81.9,-8.02,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,355,2014-12-14 14:14:02:872
0.458,-7.7582,3.3129,0.2289,-9.6295,1.8415,0.2045,0.6589,1.8013,15.68,30.46,-30.74,220.06,80.71,-7.23,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,404,2014-12-14 14:14:02:921
1.2435,-8.5437,3.083,0.2729,-9.5812,2.0728,0.3957,0.9717,1.2653,15.68,29.34,-32.05,220.06,80.71,-7.23,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,454,2014-12-14 14:14:02:971
0.7454,-10.1338,3.811,0.4029,-9.5292,2.2811,0.2137,-0.592,1.0893,14.55,28.96,-29.24,220.78,77.69,-7.5,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,504,2014-12-14 14:14:03:021
1.2627,-9.6932,3.2937,0.4029,-9.5292,2.2811,0.2137,-0.592,1.0893,14.55,30.09,-26.17,231.66,76.34,-10.02,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,554,2014-12-14 14:14:03:071
-6.8413,-15.6706,3.0447,0.3302,-9.5457,2.2228,-2.9072,0.8556,-4.2504,14.93,31.96,-24.99,231.66,76.34,-10.02,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,604,2014-12-14 14:14:03:121
0.3431,-17.5672,7.3553,-0.2121,-9.5033,2.4111,-1.1535,-8.3748,6.2663,13.43,32.28,-24.99,229.66,76.75,-8.45,0.0,66.443,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,654,2014-12-14 14:14:03:171
1.2627,-8.4862,-1.5533,-0.2321,-9.726,1.2331,-4.2119,5.8576,-10.5162,12.3,34.15,-23.18,219.01,75.74,1.28,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,704,2014-12-14 14:14:03:221
-1.8601,-9.3483,-3.5649,-0.0358,-9.7772,0.759,2.3964,-1.3938,-3.3516,12.68,34.9,-21.36,212.53,85.56,2.7,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,754,2014-12-14 14:14:03:271
-1.9368,-8.7353,-2.1472,-0.2874,-9.8017,0.1173,-0.977,0.454,-2.0363,12.68,35.28,-17.17,212.53,85.56,2.7,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,804,2014-12-14 14:14:03:321
-1.8218,-9.5016,-1.3234,-0.5784,-9.7882,-0.1638,-1.9747,0.436,-1.6575,12.68,36.03,-16.05,149.69,88.19,67.79,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,854,2014-12-14 14:14:03:371
0.6496,-9.789,-1.7258,-0.3974,-9.7944,-0.2857,1.6736,-0.5716,-0.973,13.05,36.34,-14.61,90.0,87.14,125.71,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,904,2014-12-14 14:14:03:421
-0.0976,-9.3483,-1.7066,-0.2668,-9.7919,-0.4678,0.5725,-0.1146,-1.114,15.3,39.34,-11.49,77.01,86.85,150.3,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,954,2014-12-14 14:14:03:471
-0.4807,-9.2525,-1.9748,-0.218,-9.776,-0.7432,0.0634,0.0387,-1.3074,13.8,37.84,-13.05,77.01,86.85,150.3,0.0,64.218,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1005,2014-12-14 14:14:03:522
-1.2854,-9.1568,-2.2813,-0.3233,-9.7594,-0.9059,-0.9428,0.5494,-1.1365,13.8,37.84,-11.74,57.88,85.47,163.65,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1054,2014-12-14 14:14:03:571
-1.6494,-9.31,-2.0898,-0.4104,-9.7466,-1.0028,-1.1867,0.1495,-1.3215,14.93,37.84,-11.42,57.88,85.47,163.65,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1104,2014-12-14 14:14:03:621
0.8795,-11.4366,-0.3847,-0.4789,-9.741,-1.0267,0.5237,-1.9154,0.6515,15.3,38.96,-10.68,66.02,83.66,157.74,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1154,2014-12-14 14:14:03:671
2.6037,-13.1225,-0.4996,-0.2182,-9.7551,-0.9803,2.1046,-2.0999,-0.1081,14.93,37.46,-10.8,66.64,83.37,155.0,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1204,2014-12-14 14:14:03:721
6.7036,-15.3832,2.4316,0.3139,-9.7727,-0.7527,4.8388,-4.0948,1.8906,15.3,37.46,-11.05,66.64,83.37,155.0,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1254,2014-12-14 14:14:03:771
0.094,-12.4328,-4.8486,1.0239,-9.7508,-0.2098,1.2737,-0.095,-2.3338,12.68,36.71,-13.93,22.9,85.23,-157.36,0.0,69.342,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1304,2014-12-14 14:14:03:821
-4.8105,-16.3028,-2.7986,0.5911,-9.7697,-0.6111,-4.653,-3.9934,-2.642,10.87,37.09,-16.74,321.33,83.88,-101.58,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1354,2014-12-14 14:14:03:871
-2.7223,-15.3832,-1.0552,0.2595,-9.7795,-0.6809,-5.3889,-4.6519,-1.4724,9.37,35.28,-19.8,321.33,83.88,-101.58,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1404,2014-12-14 14:14:03:921
-0.4233,-8.697,-4.7336,-0.2846,-9.7612,-0.8989,-3.0088,-0.0494,-2.4971,5.68,34.9,-24.99,357.11,85.74,-159.13,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1454,2014-12-14 14:14:03:971
-2.8372,-6.4363,-4.3313,-0.5521,-9.6517,-1.6464,-1.9241,4.7099,-2.2945,5.3,33.03,-27.05,22.99,82.17,164.03,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1504,2014-12-14 14:14:04:021
-5.0021,-2.6813,-5.021,-0.9824,-9.5405,-2.0454,-3.1781,6.469,-2.1874,5.3,30.84,-28.36,29.31,76.62,154.35,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1554,2014-12-14 14:14:04:071
-4.4465,-1.5318,-4.2355,-1.8316,-9.214,-2.8139,-2.845,7.3152,-1.7818,6.8,31.96,-27.74,29.31,76.62,154.35,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1604,2014-12-14 14:14:04:121
-4.1974,-2.2406,-1.879,-2.2568,-9.0818,-2.9323,-1.7382,3.8877,1.6621,6.43,31.96,-26.43,34.12,69.98,146.94,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1654,2014-12-14 14:14:04:171
0.8029,-14.636,9.6543,-2.3409,-9.2198,-2.3843,-1.1609,-2.1479,6.7727,7.18,33.4,-26.24,34.12,69.98,146.94,0.0,68.328,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1704,2014-12-14 14:14:04:221
-1.0363,-11.4749,6.9721,-0.0896,-9.7088,1.3789,18.301,-15.7667,29.2684,8.62,36.03,-24.42,46.0,70.08,135.53,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1754,2014-12-14 14:14:04:271
-0.4807,-26.6674,16.3405,-1.3975,-9.7052,-0.1637,-14.9008,-2.6776,-8.2684,8.3,35.65,-23.11,208.65,79.7,-1.77,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1804,2014-12-14 14:14:04:321
-3.0288,-6.5321,-9.6956,-0.397,-9.7975,0.1507,6.7006,-5.9449,-4.2054,11.62,37.84,-24.42,208.65,79.7,-1.77,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1854,2014-12-14 14:14:04:371
-9.8683,0.2116,-8.4886,-0.7763,-9.7579,-0.5931,-5.387,6.2555,-11.0994,11.62,38.59,-20.74,73.54,84.28,127.38,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1904,2014-12-14 14:14:04:421
4.0981,-13.4865,0.1326,-1.2921,-9.5875,-1.6062,5.7852,-4.0824,0.7215,12.68,43.03,-18.74,73.54,84.28,127.38,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,1954,2014-12-14 14:14:04:471
-2.7606,-8.2946,-0.1548,-0.9605,-9.6039,-1.7357,-1.4486,0.7427,2.0039,14.18,43.4,-14.3,56.4,77.87,141.18,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2004,2014-12-14 14:14:04:521
-1.477,-9.3292,-1.63,-1.0846,-9.598,-1.6947,-1.6017,1.1578,0.759,14.18,43.4,-13.24,57.12,78.16,147.38,0.0,67.705,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2054,2014-12-14 14:14:04:571
1.3585,-9.5591,-1.8215,-0.9977,-9.6139,-1.6577,1.4667,-0.4795,0.3966,15.3,44.46,-11.3,57.12,78.16,147.38,0.0,69.66,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2104,2014-12-14 14:14:04:621
1.1286,-9.7698,-1.1893,-0.6977,-9.6396,-1.662,1.9924,-0.1799,0.0382,15.68,45.59,-11.74,60.92,78.62,148.96,0.0,69.66,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2154,2014-12-14 14:14:04:671
-1.8985,-9.2525,-0.9211,-0.5869,-9.6762,-1.482,-0.614,0.3421,1.1014,17.87,45.96,-10.61,60.92,78.62,148.96,0.0,69.66,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2204,2014-12-14 14:14:04:721
1.301,-10.8427,-1.4958,-0.7508,-9.6799,-1.3809,-1.0285,-0.5339,0.8375,20.05,45.59,-8.17,65.75,80.65,158.39,0.0,69.66,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2254,2014-12-14 14:14:04:771
1.8374,-14.4636,0.4583,-0.5937,-9.7044,-1.2818,2.2436,-1.3875,-0.0195,19.74,43.78,-8.36,76.4,81.72,155.15,0.0,69.66,35.178024,126.9089,,155.40265673227503,,68.841934,,0 / 20,2304,2014-12-14 14:14:04:821
