ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1706,-9.7698,0.2476,0.1892,-9.8047,0.0528,0.0626,-0.0868,0.1005,13.05,33.46,-25.42,299.37,88.72,-90.6,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,9,2014-12-14 14:11:30:754
0.5347,-9.674,0.4583,0.2415,-9.8032,0.092,0.3066,0.0526,0.3152,13.8,35.65,-21.42,286.54,88.85,-74.42,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,59,2014-12-14 14:11:30:804
0.7645,-9.7507,0.8606,0.3312,-9.7997,0.161,0.6552,-0.2011,0.4747,14.55,36.03,-22.36,285.39,88.49,-69.14,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,109,2014-12-14 14:11:30:854
1.0902,-9.9039,1.2629,0.4007,-9.795,0.2603,0.5698,-0.1215,0.833,13.8,35.28,-22.11,285.39,88.49,-69.14,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,159,2014-12-14 14:11:30:904
3.1593,-10.4595,2.719,0.737,-9.7578,0.6419,2.3782,-0.5932,2.1292,14.93,36.03,-21.55,276.4,87.21,-56.99,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,209,2014-12-14 14:11:30:954
2.5079,-11.0918,2.0101,0.9914,-9.7205,0.8358,1.6463,-0.9675,1.2129,14.18,34.9,-21.11,270.61,84.28,-48.94,0.0,67.517,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,259,2014-12-14 14:11:31:004
1.3968,-11.3983,0.8606,1.0403,-9.7114,0.8818,0.8578,-1.3211,0.7909,14.55,34.21,-21.49,270.61,84.28,-48.94,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,309,2014-12-14 14:11:31:054
-0.8256,-10.8235,1.0522,0.5566,-9.7789,0.4833,-1.4977,-0.5585,0.069,14.18,33.09,-23.24,272.7,82.01,-49.72,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,359,2014-12-14 14:11:31:104
-0.155,-10.8618,1.9143,0.4536,-9.7752,0.6406,-0.516,-0.5398,1.2929,13.8,33.46,-24.11,264.42,85.69,-49.03,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,409,2014-12-14 14:11:31:154
0.2664,-7.0877,0.2859,0.3752,-9.7703,0.7555,-0.3903,2.5106,0.0124,12.3,32.71,-25.36,242.2,85.2,-31.4,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,459,2014-12-14 14:11:31:204
0.8795,-6.8578,0.1326,0.381,-9.7713,0.74,0.5378,2.858,-0.6085,11.93,31.21,-26.74,242.2,85.2,-31.4,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,509,2014-12-14 14:11:31:254
0.9178,-6.5321,0.9181,0.4985,-9.7697,0.6886,0.7197,2.8603,-0.0685,11.24,31.21,-26.3,243.84,85.03,-35.9,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,559,2014-12-14 14:11:31:304
1.1669,-7.5475,2.4124,0.7152,-9.7343,0.9497,0.6196,1.3095,1.4106,12.3,31.96,-27.24,248.14,83.04,-36.98,0.0,66.402,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,609,2014-12-14 14:11:31:354
0.9944,-8.8694,4.4624,0.7531,-9.6775,1.3963,0.322,-0.1371,3.3356,12.68,30.84,-25.92,248.14,83.04,-36.98,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,659,2014-12-14 14:11:31:404
1.8566,-9.6166,4.654,0.9448,-9.5396,2.0673,1.0342,-0.749,2.832,11.62,30.53,-26.99,240.37,79.25,-26.04,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,709,2014-12-14 14:11:31:454
0.4963,-8.1797,2.5465,0.9659,-9.4967,2.2473,-0.1368,0.5637,0.7539,12.68,31.59,-25.49,246.93,75.56,-23.26,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,759,2014-12-14 14:11:31:504
-3.6993,-11.3791,-0.1548,0.6694,-9.5349,2.1927,-3.0929,-1.6953,-1.2463,11.93,30.84,-23.18,246.93,75.56,-23.26,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,809,2014-12-14 14:11:31:554
3.6,-4.9994,-7.2242,0.4509,-9.4746,2.4897,3.4292,-10.315,6.2052,12.68,34.9,-23.42,243.58,76.48,-16.98,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,859,2014-12-14 14:11:31:604
-12.6846,1.0354,-10.596,-0.3175,-9.7705,0.7792,-12.7027,10.7587,-12.2182,11.93,32.71,-21.68,247.39,75.76,-20.26,0.0,65.57,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,909,2014-12-14 14:11:31:654
5.056,-17.0117,0.42,-0.0716,-9.7973,0.422,4.0183,-6.3949,-0.8468,11.24,35.28,-19.92,247.39,75.76,-20.26,0.0,64.853,35.177998,126.90893,,154.974967755247,,69.635,,0 / 20,959,2014-12-14 14:11:31:704
