ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6113,-9.7698,0.3817,0.2178,-9.8042,-0.0332,0.1816,0.0486,0.2527,14.18,34.21,-26.49,323.04,88.86,-113.96,0.0,68.014,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,5,2014-12-14 14:13:23:610
0.7645,-9.8656,0.8031,0.2892,-9.8022,0.0561,0.4676,-0.1594,0.5833,13.05,36.4,-25.17,302.91,88.66,-94.0,0.0,68.014,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,55,2014-12-14 14:13:23:660
0.8795,-9.7507,0.9756,0.3429,-9.7993,0.1612,0.3103,-0.0738,0.7365,15.68,37.15,-25.61,302.91,88.66,-94.0,0.0,68.014,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,105,2014-12-14 14:13:23:710
2.0673,-10.1721,1.4162,0.3946,-9.7961,0.2259,0.7239,-0.1155,0.9021,14.55,37.15,-24.74,274.53,87.34,-60.21,0.0,68.014,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,154,2014-12-14 14:13:23:759
4.9219,-11.1109,2.968,1.0137,-9.732,0.6561,3.2516,-0.911,2.0795,15.99,34.96,-22.74,278.65,84.47,-57.0,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,204,2014-12-14 14:13:23:809
-0.4999,-9.789,-0.5571,1.4088,-9.6636,0.8942,2.4229,-0.9685,1.7307,15.3,36.4,-25.17,278.65,84.47,-57.0,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,255,2014-12-14 14:13:23:860
-1.5153,-10.3637,0.7457,1.0235,-9.7237,0.7561,-2.1247,-0.3303,-0.0063,15.99,35.34,-28.42,275.73,81.83,-57.12,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,304,2014-12-14 14:13:23:909
0.4389,-10.8044,1.0714,0.684,-9.7528,0.7655,-0.609,-0.8073,0.1496,16.37,34.59,-28.61,275.73,81.83,-57.12,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,354,2014-12-14 14:13:23:959
0.2281,-9.5016,1.4354,0.6361,-9.7514,0.8219,-0.4068,0.3593,0.5389,15.3,33.84,-29.49,254.92,83.99,-41.78,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,404,2014-12-14 14:13:24:009
0.7071,-7.9881,1.397,0.6204,-9.7448,0.9083,-0.1218,1.303,0.4932,13.8,34.21,-29.74,248.72,83.92,-37.74,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,454,2014-12-14 14:13:24:059
0.937,-7.8732,1.6844,0.6614,-9.7283,1.0451,0.2398,1.7624,0.5836,13.43,31.21,-30.36,242.12,83.1,-32.71,0.0,62.499,35.17802,126.90891,,155.16506421222886,,72.41936,,0 / 20,504,2014-12-14 14:13:24:109
