ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.9907,-9.4825,0.9756,0.8497,-9.7601,0.4344,1.0915,0.0971,0.5772,-8.01,38.71,5.7,103.35,86.08,-65.31,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,3,2014-12-14 14:34:41:246
0.8987,-9.2334,0.0177,0.95,-9.7499,0.4545,0.5021,0.1004,0.1194,-8.01,37.59,3.76,102.36,84.42,-62.92,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,53,2014-12-14 14:34:41:296
0.5347,-9.31,-0.0015,0.9149,-9.7561,0.3903,-0.3422,0.2646,-0.3184,-7.26,37.21,4.26,102.36,84.42,-62.92,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,103,2014-12-14 14:34:41:346
1.2435,-9.6932,0.8606,0.9088,-9.756,0.4062,-0.0762,-0.0703,0.221,-5.82,37.59,3.64,90.71,84.18,-66.89,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,154,2014-12-14 14:34:41:397
3.7724,-10.5936,2.2592,0.9824,-9.7454,0.4827,0.8992,-0.4025,0.6511,-6.88,38.34,3.95,92.14,83.59,-63.84,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,203,2014-12-14 14:34:41:446
2.5654,-9.6932,0.784,1.2559,-9.6967,0.7528,-0.6495,0.5282,0.1443,-6.2,38.34,3.39,92.14,83.59,-63.84,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,253,2014-12-14 14:34:41:496
2.029,-12.8543,1.8568,1.3806,-9.6777,0.7793,1.4339,-1.6068,0.961,-8.01,34.28,4.26,87.53,81.41,-59.06,0.0,58.318,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,303,2014-12-14 14:34:41:546
0.7645,-11.609,3.083,1.309,-9.6657,1.015,-0.5458,-1.7368,1.6336,-8.76,36.15,1.82,92.01,80.36,-56.08,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,353,2014-12-14 14:34:41:596
2.3547,-11.5707,4.3857,1.2595,-9.6402,1.2844,0.1161,-1.2126,2.4752,-8.76,35.78,0.58,92.01,80.36,-56.08,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,403,2014-12-14 14:34:41:646
3.5233,-9.061,3.9259,1.5404,-9.5195,1.7822,1.8277,0.4049,2.1624,-10.63,30.59,-2.3,101.82,79.43,-44.44,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,453,2014-12-14 14:34:41:696
3.0827,-7.7582,3.5428,1.7817,-9.4247,2.0424,1.6233,2.1083,1.7538,-10.95,30.96,-5.67,131.87,76.1,-40.84,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,503,2014-12-14 14:34:41:746
1.3776,-5.8807,4.8264,1.8773,-9.3069,2.455,-0.6183,3.4664,1.7848,-13.2,25.78,-8.49,134.28,71.63,-37.4,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,553,2014-12-14 14:34:41:796
1.0328,-5.0186,4.9413,1.8804,-9.1913,2.8554,-0.5035,3.5118,2.0664,-12.45,25.03,-9.3,134.28,71.63,-37.4,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,603,2014-12-14 14:34:41:846
2.4696,-3.7541,3.8876,2.0191,-8.9243,3.5285,0.5045,5.0355,1.5011,-13.95,23.59,-9.18,127.86,67.07,-30.13,0.0,63.575,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,653,2014-12-14 14:34:41:896
2.9294,-3.2752,2.0676,2.2226,-8.7835,3.7524,0.499,3.9598,-0.4631,-11.32,22.84,-8.05,100.08,63.59,-30.64,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,703,2014-12-14 14:34:41:946
-9.3702,-6.9344,14.2714,2.2684,-8.7335,3.8407,-4.2748,7.4289,-3.2646,-11.7,24.34,-8.67,100.08,63.59,-30.64,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,754,2014-12-14 14:34:41:997
-11.2094,14.178,-10.0405,1.1294,-8.82,4.1355,9.8663,-25.0609,11.3641,-9.13,25.4,-1.86,63.63,62.94,-30.57,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,803,2014-12-14 14:34:42:046
-0.2317,-17.1649,-0.0398,1.2265,-9.0227,3.641,0.8405,-5.4075,-3.7957,-8.01,24.34,1.01,40.14,64.08,-15.28,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,853,2014-12-14 14:34:42:096
-1.0172,-10.7469,-2.8369,0.1672,-9.5525,2.2116,-1.7775,-2.1413,-5.1261,-6.2,26.53,4.26,40.14,64.08,-15.28,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,903,2014-12-14 14:34:42:146
-1.7452,-11.7623,-1.6108,-0.0402,-9.6701,1.6304,-1.513,-2.1029,-3.5965,-1.76,25.78,3.2,14.4,76.93,-4.32,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,953,2014-12-14 14:34:42:196
2.757,-19.1191,-10.6535,-0.1796,-9.7806,0.6909,-0.6881,-1.7456,-6.9079,4.93,21.34,6.39,313.7,85.83,14.57,0.0,68.595,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1003,2014-12-14 14:34:42:246
9.0984,-29.1389,0.8989,0.6568,-9.7581,-0.7197,7.9996,-19.9034,-3.6206,7.12,20.59,10.01,313.7,85.83,14.57,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1053,2014-12-14 14:34:42:296
0.4963,-17.3565,8.9646,1.1377,-9.7399,0.1052,0.3031,-2.7688,7.7088,10.12,18.4,14.39,93.48,84.3,-137.62,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1104,2014-12-14 14:34:42:347
13.9071,-4.2139,4.0792,2.0925,-9.5745,0.3484,10.4729,8.629,2.6419,11.55,16.9,14.76,42.26,83.31,-84.72,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1154,2014-12-14 14:34:42:397
4.3855,-5.9956,10.1715,3.119,-9.1273,1.7704,7.7796,5.4433,13.3781,11.93,16.9,16.33,42.26,83.31,-84.72,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1203,2014-12-14 14:34:42:446
3.1402,-5.6125,7.9875,3.535,-8.6439,2.993,-0.1378,4.2606,3.1285,9.74,19.84,13.51,20.38,68.55,-60.42,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1253,2014-12-14 14:34:42:496
12.8151,-23.947,-8.8335,3.7728,-8.6656,2.6162,5.2839,-2.7312,-6.0498,6.37,22.46,11.33,15.55,62.08,-55.26,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1303,2014-12-14 14:34:42:546
-8.4314,-37.1662,-5.5383,2.5621,-9.3893,1.2029,-13.1219,-21.9116,-7.7589,0.49,22.84,11.95,15.55,62.08,-55.26,0.0,68.978,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1353,2014-12-14 14:34:42:596
-5.5194,-10.6703,-10.0596,1.0242,-9.7446,-0.4062,-6.5152,2.8698,-9.6724,-9.13,26.9,11.76,53.6,73.22,-64.85,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1403,2014-12-14 14:34:42:646
-9.6576,2.2999,-10.6535,0.3073,-9.7196,-1.2668,-10.0129,17.0972,-8.7071,-11.7,30.21,10.45,156.82,83.55,-111.63,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1453,2014-12-14 14:34:42:696
-14.4471,10.9594,-12.3969,-0.7479,-9.3993,-2.6952,-9.8908,22.862,-11.062,-14.32,32.09,11.76,275.58,73.43,164.49,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1503,2014-12-14 14:34:42:746
5.8798,-6.2639,11.1295,-1.4336,-9.2664,-2.8722,6.4554,4.6683,13.0041,-12.45,33.15,13.95,275.58,73.43,164.49,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1554,2014-12-14 14:34:42:797
7.47,-12.8926,17.5475,-0.3161,-9.6995,-1.4106,15.7433,-3.7946,20.8248,-13.95,32.4,16.14,278.26,70.89,153.47,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1603,2014-12-14 14:34:42:846
20.306,-38.6605,33.0082,-0.0033,-9.8053,-0.1625,1.199,-13.0594,9.8621,-10.63,33.9,21.45,278.26,70.89,153.47,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1653,2014-12-14 14:34:42:896
-6.8988,10.1356,-14.8109,1.1022,-9.738,-0.3553,18.1591,-18.855,-3.4989,-11.32,35.03,23.51,206.34,89.05,178.85,0.0,72.799,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1703,2014-12-14 14:34:42:946
7.5466,-28.3534,-5.27,-2.3963,-8.8832,-3.3935,9.7104,-19.3988,-2.3233,-3.95,32.84,31.83,273.27,58.38,132.24,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1753,2014-12-14 14:34:42:996
7.6041,-19.2723,3.3895,-0.9655,-9.2895,-2.9907,11.4074,-14.3178,2.6967,1.99,27.28,34.95,273.27,58.38,132.24,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1803,2014-12-14 14:34:43:046
5.1135,-8.5629,9.9225,0.0825,-9.6756,-1.596,4.6507,6.5017,13.9206,8.24,25.03,36.58,192.08,71.31,162.11,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1853,2014-12-14 14:34:43:096
11.0142,-4.827,8.8496,1.2243,-9.7239,-0.3418,12.0208,6.0397,10.5611,8.62,25.4,35.83,160.68,80.62,-177.04,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1903,2014-12-14 14:34:43:146
7.2017,-3.1794,5.2479,2.6087,-9.4081,0.9239,4.6372,7.6653,4.6594,10.49,32.09,31.51,48.23,76.28,-74.64,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,1953,2014-12-14 14:34:43:196
2.7187,-4.3672,5.7651,2.7819,-9.3311,1.1668,1.0185,7.3338,3.2104,10.8,35.03,30.2,48.23,76.28,-74.64,0.0,71.395,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2003,2014-12-14 14:34:43:246
14.9608,-25.3455,-18.3168,3.2449,-9.2472,0.3614,9.398,-18.8833,-10.8244,6.05,38.34,24.51,38.4,72.08,-67.24,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2053,2014-12-14 14:34:43:296
-8.5847,-27.7403,-8.2396,1.1109,-9.7329,-0.455,-13.4361,-17.1098,-6.0079,-7.26,41.28,11.76,67.92,74.57,-85.58,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2103,2014-12-14 14:34:43:346
-6.075,-11.0534,-6.8219,0.2265,-9.7276,-1.2222,-7.441,6.0819,-4.5754,-14.7,39.46,9.01,67.92,74.57,-85.58,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2153,2014-12-14 14:34:43:396
-10.558,7.7217,-8.4695,-0.8736,-9.5933,-1.8374,-12.1977,15.6999,-5.1326,-16.51,36.84,7.33,248.76,82.72,-169.5,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2203,2014-12-14 14:34:43:446
-11.4393,9.0436,-7.0134,-2.1051,-9.1777,-2.7401,-8.2805,19.8625,-4.1196,-16.51,36.84,9.89,308.03,69.37,142.47,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2253,2014-12-14 14:34:43:496
1.3968,-1.7808,4.1367,-2.6651,-8.9911,-2.8684,1.6602,10.0641,5.5471,-15.01,35.4,10.01,308.03,69.37,142.47,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2303,2014-12-14 14:34:43:546
0.4963,2.8555,-12.3203,-0.9463,-9.7119,-0.9766,0.9895,9.2699,-7.2174,-13.95,34.28,11.33,313.15,66.47,137.1,0.0,72.724,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2353,2014-12-14 14:34:43:596
22.1452,-23.9661,-25.7886,-1.3641,-8.7079,-4.2991,8.1018,-6.2421,-20.89,-11.01,31.71,13.33,279.29,82.03,135.9,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2403,2014-12-14 14:34:43:646
-35.6745,4.8288,-17.1673,-2.1668,-9.4087,-1.7181,-26.8241,2.5898,6.3222,-12.45,30.21,13.51,279.29,82.03,135.9,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2453,2014-12-14 14:34:43:696
23.5821,-39.2544,1.7036,-5.0409,-7.6582,-3.4803,-11.6978,-3.215,-14.9119,-8.38,29.09,16.14,284.89,73.62,128.41,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2503,2014-12-14 14:34:43:746
7.0676,-19.9812,1.033,-0.937,-9.2317,-3.1729,7.0202,-6.6087,8.9399,0.49,25.4,22.33,248.84,61.54,148.07,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2553,2014-12-14 14:34:43:796
4.4046,-8.946,10.4206,-0.4817,-9.5639,-2.1143,4.5263,2.144,10.2399,5.3,22.46,23.95,248.84,61.54,148.07,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2603,2014-12-14 14:34:43:846
13.409,-3.7541,5.2862,0.8687,-9.7398,-0.7429,12.145,7.8918,6.296,7.87,20.96,26.82,176.44,77.22,167.17,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2653,2014-12-14 14:34:43:896
7.3742,-3.5051,6.3974,0.8687,-9.7398,-0.7429,12.145,7.8918,6.296,7.87,20.96,26.82,176.44,77.22,167.17,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2703,2014-12-14 14:34:43:946
4.7878,-7.8732,-1.0361,1.8798,-9.6242,0.1039,5.7336,7.0516,6.736,8.24,22.46,21.76,106.64,83.31,-130.54,0.0,70.39,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2753,2014-12-14 14:34:43:996
12.5661,-30.2884,-10.6344,2.3994,-9.4659,0.9001,1.6063,2.9733,0.0821,7.87,25.78,21.01,38.55,74.85,-69.44,0.0,73.099,35.178047,126.90884,,156.03581158888048,,64.51613,,0 / 22,2803,2014-12-14 14:34:44:046
