ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.7799,-9.6549,1.8952,1.0118,-9.7273,0.7253,1.0861,-0.3024,1.2295,-7.26,29.71,1.95,123.76,84.92,-62.16,0.0,69.186,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,3,2014-12-14 14:31:36:010
3.0444,-9.8465,2.1059,1.2724,-9.6835,0.8838,1.8265,0.0297,0.9657,-7.57,30.46,1.82,103.29,82.71,-54.36,0.0,69.186,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,53,2014-12-14 14:31:36:060
0.4963,-9.7315,0.7074,1.3477,-9.6716,0.9018,0.0707,0.0591,-0.171,-5.38,31.21,1.51,64.13,80.47,-55.75,0.0,69.186,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,103,2014-12-14 14:31:36:110
1.8183,-12.3945,4.5773,1.1415,-9.6489,1.329,0.1169,-2.59,4.0757,-5.01,30.09,1.39,68.66,80.48,-56.21,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,155,2014-12-14 14:31:36:162
1.9907,-11.5515,4.4432,1.1858,-9.5881,1.683,0.6316,-1.6924,2.7611,-5.38,30.84,-0.36,68.66,80.48,-56.21,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,203,2014-12-14 14:31:36:210
3.7915,-11.8389,6.5123,1.3582,-9.4868,2.0798,2.0808,-1.417,3.9797,-4.26,31.96,-3.11,36.71,77.88,-35.17,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,253,2014-12-14 14:31:36:260
0.5921,-9.0035,5.0946,1.4962,-9.3642,2.4986,0.7906,-0.459,3.3867,-6.13,30.09,-5.05,54.06,72.72,-30.91,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,304,2014-12-14 14:31:36:311
2.3355,-9.0226,4.5007,1.4992,-9.2095,3.018,0.0279,1.2819,1.4201,-6.13,29.71,-4.17,54.06,72.72,-30.91,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,353,2014-12-14 14:31:36:360
2.6037,-6.3022,4.0601,1.5659,-9.1616,3.1279,0.8007,2.0475,1.2412,-7.26,29.71,-5.92,57.0,69.9,-26.42,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,403,2014-12-14 14:31:36:410
4.8261,-4.7695,3.6003,2.2033,-8.9065,3.4628,2.6608,3.9318,0.0721,-9.07,29.71,-8.36,92.99,69.1,-26.59,0.0,60.221,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,453,2014-12-14 14:31:36:460
4.8453,-4.348,3.696,2.6223,-8.7135,3.6564,1.6791,3.9664,0.2938,-9.45,29.03,-10.92,111.92,65.26,-32.47,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,503,2014-12-14 14:31:36:510
-0.1934,-4.827,2.604,2.616,-8.6416,3.8274,-1.4611,2.7829,-0.2486,-9.07,29.71,-10.8,111.92,65.26,-32.47,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,553,2014-12-14 14:31:36:560
-1.3429,-3.735,1.0139,2.3629,-8.6941,3.873,-2.8369,3.2468,-1.6056,-7.26,31.21,-11.17,352.32,61.79,-34.35,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,603,2014-12-14 14:31:36:610
-5.7876,6.304,-17.2248,1.0836,-9.616,1.59,-7.4009,10.637,-18.4819,-7.26,33.4,-8.99,24.86,63.54,-26.91,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,653,2014-12-14 14:31:36:660
-5.6535,-11.6665,-3.1435,2.2242,-8.8017,3.7086,14.9279,-17.6642,26.5747,-5.38,31.59,-2.42,24.86,63.54,-26.91,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,703,2014-12-14 14:31:36:710
0.4005,-21.4564,-7.9714,0.876,-9.7209,0.952,-0.1591,-7.3636,-7.5812,-4.26,31.96,0.64,23.59,63.83,-30.95,0.0,68.883,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,753,2014-12-14 14:31:36:760
-2.1284,-14.636,-2.8944,0.2967,-9.7789,0.675,-5.3355,-18.2945,-1.5851,-3.2,33.4,3.83,43.08,82.42,-42.62,0.0,68.368,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,805,2014-12-14 14:31:36:812
-5.5577,-8.9843,-4.0439,-0.2117,-9.8042,0.0528,-3.7111,0.4043,-3.9911,-1.7,34.15,3.7,43.08,82.42,-42.62,0.0,68.368,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,853,2014-12-14 14:31:36:860
5.0369,-27.0889,-5.3658,-0.5529,-9.6801,-1.4698,2.0135,-6.8347,-9.0115,6.8,28.96,13.7,275.62,88.73,75.98,0.0,68.368,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,904,2014-12-14 14:31:36:911
11.5507,-11.8198,6.0525,0.7451,-9.7592,-0.6109,7.4271,-4.1498,7.0618,8.99,24.9,16.33,137.17,81.66,-174.58,0.0,68.368,35.17805,126.908806,,156.54552648466836,,77.41935,,0 / 22,953,2014-12-14 14:31:36:960
