ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.301,-9.5591,1.0522,0.5898,-9.7868,0.2026,0.5475,-0.5015,1.1313,-5.38,27.53,5.14,139.91,87.15,-90.54,0.0,72.087,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,2,2014-12-14 14:32:06:247
1.4926,-9.2909,0.42,0.7563,-9.7731,0.2911,0.7154,0.2355,0.1186,-5.76,27.15,5.01,109.19,86.35,-71.04,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,52,2014-12-14 14:32:06:297
0.4389,-9.425,0.7074,0.7815,-9.7703,0.3166,-0.1247,0.1342,0.2198,-4.26,28.65,4.39,109.19,86.35,-71.04,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,102,2014-12-14 14:32:06:347
0.6304,-9.3483,0.4966,0.7022,-9.774,0.3829,-0.2796,0.1918,0.1977,-3.2,26.84,2.64,77.1,85.26,-62.99,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,152,2014-12-14 14:32:06:397
2.8528,-10.3829,1.033,0.8076,-9.7646,0.4143,1.2493,-0.542,0.3463,-3.2,27.53,1.64,79.13,85.32,-61.4,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,202,2014-12-14 14:32:06:447
3.964,-10.5553,1.4928,0.8076,-9.7646,0.4143,1.2493,-0.542,0.3463,-2.07,25.71,3.58,79.13,85.32,-61.4,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,252,2014-12-14 14:32:06:497
2.2397,-11.7623,5.4969,1.3266,-9.673,0.9186,-0.1494,-1.4006,3.3882,-1.32,27.15,2.2,40.12,81.49,-66.27,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,302,2014-12-14 14:32:06:547
2.0865,-12.4328,5.7077,1.3171,-9.5631,1.7272,0.5558,-2.03,3.7927,-2.45,25.34,0.64,32.71,80.53,-55.3,0.0,40.699,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,352,2014-12-14 14:32:06:597
4.1939,-12.4903,5.7268,1.4386,-9.4474,2.2017,1.5006,-1.8944,4.1237,-2.07,26.4,1.33,18.28,74.44,-33.16,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,402,2014-12-14 14:32:06:647
4.1939,-12.0497,3.8302,1.6738,-9.357,2.4115,2.0826,-1.1981,1.6227,-3.57,26.09,-0.11,18.28,74.44,-33.16,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,452,2014-12-14 14:32:06:697
2.0098,-8.1222,1.0522,1.9595,-9.3342,2.2811,1.1701,0.2714,-1.1876,-5.38,29.03,-3.05,17.62,72.58,-34.77,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,502,2014-12-14 14:32:06:747
1.8949,-2.892,1.0714,2.0318,-9.3377,2.202,-1.0523,5.976,-1.8087,-7.63,27.9,-6.55,141.17,72.36,-41.97,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,552,2014-12-14 14:32:06:797
2.0673,-3.6966,1.876,2.1957,-9.2809,2.2837,0.7415,4.0402,0.2734,-8.7,29.78,-7.86,150.54,71.15,-43.88,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,602,2014-12-14 14:32:06:847
1.7608,-5.2485,3.332,2.4823,-9.1209,2.6112,-0.2864,2.9519,0.997,-7.26,30.46,-7.49,150.54,71.15,-43.88,0.0,66.303,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,652,2014-12-14 14:32:06:897
-1.1704,-1.5509,2.4316,2.134,-9.136,2.8549,-3.5522,3.7734,0.1986,-6.88,30.84,-6.55,6.54,68.45,-43.55,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,702,2014-12-14 14:32:06:947
7.4508,-22.4526,20.4595,1.7297,-8.9729,3.5587,2.966,-9.4075,10.645,-8.01,31.21,0.2,44.34,69.61,-29.11,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,752,2014-12-14 14:32:06:997
1.1477,0.5565,-6.2663,0.8006,-9.4709,2.4148,-12.1872,2.646,-10.8002,-6.51,31.59,0.89,44.34,69.61,-29.11,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,802,2014-12-14 14:32:07:047
-3.2395,-16.6285,-3.0285,0.5855,-9.7143,1.2081,-0.4077,-4.8881,-8.4277,-5.76,30.84,3.39,36.51,74.96,-18.34,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,852,2014-12-14 14:32:07:097
-8.0674,-9.5591,-3.0094,-0.8593,-9.7683,0.1121,-6.9549,-0.413,-2.7215,-2.07,29.03,7.45,31.39,85.6,-24.53,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,902,2014-12-14 14:32:07:147
-1.0746,-16.3603,-9.7148,-1.1742,-9.6942,-0.9022,-0.576,-6.081,-8.6315,-0.26,27.9,9.76,31.39,85.6,-24.53,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,952,2014-12-14 14:32:07:197
7.2784,-31.9934,-10.4428,-0.5135,-9.6087,-1.892,6.1411,-17.8534,-8.7224,5.3,24.96,14.01,223.2,81.32,127.54,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1002,2014-12-14 14:32:07:247
7.2975,-23.7937,5.3245,0.4211,-9.7396,-1.0643,5.4947,-8.761,7.961,7.18,21.65,16.64,223.2,81.32,127.54,0.0,70.116,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1052,2014-12-14 14:32:07:297
13.1791,-6.6279,10.4972,1.5266,-9.6866,0.1013,10.403,7.1645,8.493,8.24,18.34,18.89,124.26,83.3,-158.41,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1102,2014-12-14 14:32:07:347
14.9608,-5.4784,9.9033,2.7674,-9.3379,1.1473,11.0339,6.1466,9.0534,9.37,19.4,19.14,54.54,81.02,-86.2,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1152,2014-12-14 14:32:07:397
4.7112,-5.6125,7.5852,3.537,-8.9396,1.9349,2.8681,5.7445,6.0718,8.24,17.96,19.33,54.54,81.02,-86.2,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1202,2014-12-14 14:32:07:447
-0.6149,-33.871,-1.9557,3.2201,-9.1946,1.1227,-4.1064,-19.8671,-2.9323,3.87,22.03,19.64,31.71,65.73,-61.32,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1252,2014-12-14 14:32:07:497
-5.2512,-27.3763,-8.4312,1.84,-9.6277,0.3052,-11.5216,-18.9509,-7.5387,-3.57,27.15,18.89,58.69,69.65,-70.78,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1302,2014-12-14 14:32:07:547
-5.8834,-17.05,-8.9293,0.8281,-9.7479,-0.6801,-8.6045,2.868,-7.5217,-14.26,34.21,15.2,143.6,82.87,-107.82,0.0,71.584,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1352,2014-12-14 14:32:07:597
-9.9833,1.8784,-8.8143,-0.0175,-9.7127,-1.3541,-10.16,14.6353,-6.4373,-17.95,35.28,13.26,184.33,83.73,-129.39,0.0,72.687,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1402,2014-12-14 14:32:07:647
-14.2747,8.6413,-10.2512,-1.7451,-9.1993,-2.9151,-11.5366,19.1043,-5.5398,-20.2,36.78,12.58,184.33,83.73,-129.39,0.0,72.687,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1452,2014-12-14 14:32:07:697
0.5347,-0.4397,2.5274,-2.0242,-9.1381,-2.9272,3.317,8.3968,7.4314,-18.7,39.34,13.58,295.88,69.73,149.09,0.0,72.687,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1502,2014-12-14 14:32:07:747
2.2972,-4.9803,1.2821,-1.0636,-9.6237,-1.5566,8.8463,0.1644,11.0442,-18.32,40.09,16.7,295.88,69.73,149.09,0.0,72.687,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1552,2014-12-14 14:32:07:797
38.8704,-39.2928,30.7859,-0.8631,-9.6773,-1.3324,3.2185,3.8367,3.773,-16.45,38.96,20.45,270.35,78.92,145.66,0.0,72.687,35.178055,126.908905,,155.13731749302656,,75.79355,,0 / 22,1604,2014-12-14 14:32:07:849
