ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.51415,-9.12969,2.46244,0.49336,-9.38153,2.81334,0.29853,0.1034,-0.34611,-0.77769,0.17842,0.02409,105.0,-3.12,32.34,2.94,20.177,72.023,-9.39,1.97,40.9884,,,,NaN,,,,0 / 0,4,2014-12-14 13:40:28:806
0.47345,-8.5886,2.14401,0.46672,-9.52324,2.29365,0.00673,0.93464,-0.14964,-0.97157,0.10278,0.0113,105.0,-3.3,31.2,3.0,18.103,74.371,-10.34,1.97,40.9884,,,,NaN,,,,0 / 0,55,2014-12-14 13:40:28:857
-1.23361,-8.58381,2.29724,0.42467,-9.59521,1.98105,-1.65828,1.0114,0.31618,-1.23469,-0.13584,0.21477,105.0,-3.36,30.48,3.9,18.103,74.371,-10.34,1.97,40.9884,,,,NaN,,,,0 / 0,105,2014-12-14 13:40:28:907
2.07996,-7.34361,3.64996,0.3289,-9.70071,1.39956,1.75106,2.35709,2.2504,-1.09514,-0.51401,0.13807,117.0,-2.46,29.52,4.8,21.843,78.077,-12.099,1.97,40.9884,,,,NaN,,,,0 / 0,155,2014-12-14 13:40:28:957
2.29305,-7.31728,3.17591,0.40208,-9.73168,1.14248,1.89097,2.4144,2.03343,-1.35826,0.34034,0.07309,117.0,-2.1,28.44,6.66,24.239,82.906,-19.389,1.97,53.1279,,,,NaN,,,,0 / 0,205,2014-12-14 13:40:29:007
-0.61112,-8.51438,2.79762,0.37664,-9.77597,0.67861,-0.98776,1.26159,2.11902,-1.58516,0.72916,0.1157,117.0,-1.8,27.24,7.98,24.239,82.906,-19.389,1.97,53.1279,,,,NaN,,,,0 / 0,255,2014-12-14 13:40:29:057
0.14305,-11.91175,2.15837,0.34521,-9.79782,0.23493,-0.20216,-2.11393,1.92344,-1.4062,0.3446,-0.1666,117.0,-1.2,26.88,9.18,56.076,87.56,-55.763,1.97,53.1279,,,,NaN,,,,0 / 0,304,2014-12-14 13:40:29:106
-0.47944,-11.16476,-18.93694,0.17837,-9.75323,-1.00676,0.38981,-4.94058,-17.28599,-3.20756,2.47193,0.28614,117.0,0.42,23.4,12.18,167.384,84.015,-169.953,1.97,53.1279,,,,NaN,,,,0 / 0,355,2014-12-14 13:40:29:157
-2.17932,-19.51813,9.20451,0.2689,-9.28711,-3.13835,-2.49221,-10.09934,7.80749,-4.99508,-0.26154,-0.37326,117.0,0.54,21.9,14.04,167.384,84.015,-169.953,1.97,53.1279,,,,NaN,,,,0 / 0,406,2014-12-14 13:40:29:208
-2.66056,-14.32032,12.53724,0.62414,-8.6718,-4.53671,-1.37816,-6.77769,18.29694,-1.37318,2.2184,-0.35515,89.0,-0.6,18.54,16.5,168.859,65.733,-175.537,1.97,53.1279,,,,NaN,,,,0 / 0,455,2014-12-14 13:40:29:257
-5.52642,-7.03476,9.49421,1.0934,-8.5901,-4.603,-6.45851,1.95906,12.8226,0.12778,2.34729,-0.28591,89.0,-1.62,16.32,18.48,164.577,61.156,-166.638,1.97,53.1279,,,,NaN,,,,0 / 0,505,2014-12-14 13:40:29:307
-11.68909,-11.10491,5.86699,1.33118,-8.90329,-3.88998,-7.68853,-3.16947,4.51816,1.91423,-0.63438,0.42889,89.0,-4.8,12.0,21.9,171.134,65.213,-161.109,1.97,59.1733,,,,NaN,,,,0 / 0,554,2014-12-14 13:40:29:356
1.20129,-12.88859,0.62848,0.8049,-9.24955,-3.1575,0.39639,-3.63904,3.78598,2.46497,-2.5657,0.90399,89.0,-6.84,11.46,22.92,171.134,65.213,-161.109,1.97,59.1733,,,,NaN,,,,0 / 0,604,2014-12-14 13:40:29:406
