ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.09996,-7.23827,3.53504,0.49395,-9.38751,2.79329,-0.394,2.14925,0.74175,-0.75533,-0.17312,0.35112,163.0,-10.86,37.26,1.92,46.113,73.187,-10.028,1.97,30.7165,,,,NaN,,,,0 / 0,3,2014-12-14 13:43:45:179
0.69372,-7.26221,1.77769,0.38876,-9.55167,2.1874,0.30496,2.28946,-0.40971,-1.02484,-0.38085,0.28401,163.0,-9.0,36.96,4.08,41.825,76.906,-10.078,1.97,30.7165,,,,NaN,,,,0 / 0,53,2014-12-14 13:43:45:229
-1.10433,-6.93899,3.84629,0.28102,-9.62215,1.87257,-1.38534,2.68315,1.97372,-1.34229,-0.01972,0.32982,163.0,-8.82,36.6,5.1,41.825,76.906,-10.078,1.97,30.7165,,,,NaN,,,,0 / 0,103,2014-12-14 13:43:45:279
1.55084,-7.92541,3.21422,0.06689,-9.75772,0.97668,1.48396,1.83231,2.23753,-1.77372,0.94115,0.44274,163.0,-6.84,35.52,7.86,39.104,80.884,-6.814,1.97,30.7165,,,,NaN,,,,0 / 0,153,2014-12-14 13:43:45:329
-3.10109,-12.58692,-5.15112,-0.17986,-9.80321,-0.18914,-3.345,-2.83877,-7.44238,-1.95694,1.90734,0.27549,163.0,-6.36,34.86,9.0,22.529,87.287,7.819,1.97,30.7165,,,,NaN,,,,0 / 0,202,2014-12-14 13:43:45:378
-0.03891,-19.46306,-14.1629,-0.32307,-9.75832,-0.91788,-2.62105,-2.52005,-17.47423,-2.51514,2.79684,0.61744,163.0,-5.64,34.2,10.32,22.529,87.287,7.819,1.97,30.7165,,,,NaN,,,,0 / 0,253,2014-12-14 13:43:45:429
3.10708,-19.51813,6.35301,-0.36078,-9.56723,-2.12351,1.33941,-9.9509,-8.33077,-5.13356,1.05726,-0.02704,163.0,-5.04,32.34,13.32,236.759,77.312,170.358,1.97,30.7165,,,,NaN,,,,0 / 0,303,2014-12-14 13:43:45:479
-0.08679,-16.44158,5.56772,0.30017,-8.55418,-4.78631,-0.38696,-7.8874,10.35403,-2.28505,2.21307,-0.53092,147.0,-5.88,27.78,18.72,236.506,60.724,-176.411,1.97,50.9646,,,,NaN,,,,0 / 0,352,2014-12-14 13:43:45:528
-9.03153,-11.00435,9.14226,0.91533,-8.16692,-5.35119,-9.94686,-2.83743,14.49345,-1.49781,1.38643,-0.76208,147.0,-7.26,24.66,21.54,236.506,60.724,-176.411,1.97,50.9646,,,,NaN,,,,0 / 0,403,2014-12-14 13:43:45:579
-4.59747,-11.57656,13.33451,0.72155,-8.28798,-5.19228,-5.31902,-3.28859,18.52678,2.21889,-1.97022,0.34367,147.0,-8.94,19.14,26.58,198.498,56.386,-170.293,1.97,50.9646,,,,NaN,,,,0 / 0,453,2014-12-14 13:43:45:629
