ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.02334,-7.91583,4.42808,0.1875,-9.10799,3.63051,-0.16415,1.19216,0.79757,-0.54866,-0.56833,0.22968,135.0,-9.54,38.88,-2.7,40.179,67.506,-3.341,1.97,38.2713,,,,NaN,,,,0 / 0,3,2014-12-14 13:43:17:896
0.94751,-8.2151,3.79122,0.23314,-9.21049,3.35907,0.71437,0.99539,0.43215,-0.65413,-0.45115,0.19133,141.0,-9.12,39.24,-1.8,37.312,68.977,-3.355,1.97,38.2713,,,,NaN,,,,0 / 0,54,2014-12-14 13:43:17:947
0.71048,-8.24384,3.96839,0.24316,-9.27349,3.1804,0.46732,1.02966,0.78799,-0.83202,-0.16673,0.22116,141.0,-8.52,39.3,-0.18,36.707,71.019,-4.372,1.97,38.2713,,,,NaN,,,,0 / 0,103,2014-12-14 13:43:17:996
-0.47944,-7.68599,4.84706,0.10789,-9.39215,2.81917,-0.58733,1.70617,2.02789,-0.85546,-0.13051,0.27016,141.0,-8.64,39.06,0.72,36.707,71.019,-4.372,1.97,38.2713,,,,NaN,,,,0 / 0,153,2014-12-14 13:43:18:046
2.66175,-7.63571,3.47997,0.07617,-9.53236,2.30217,2.58559,1.89666,1.1778,-1.09728,-0.12731,0.18814,157.0,-7.68,38.34,1.62,34.613,74.901,-1.299,1.97,38.2713,,,,NaN,,,,0 / 0,204,2014-12-14 13:43:18:097
3.31537,-7.88231,4.05698,0.11058,-9.56124,2.17783,3.20479,1.67893,1.87915,-1.26772,0.09426,0.07202,157.0,-7.08,37.62,2.7,32.94,77.152,-2.907,1.97,42.1837,,,,NaN,,,,0 / 0,253,2014-12-14 13:43:18:146
0.22206,-7.47769,4.43765,0.1441,-9.69637,1.46001,0.07796,2.21868,2.97764,-1.47012,0.27642,0.12848,157.0,-5.88,37.14,6.54,29.352,81.396,-5.637,1.97,42.1837,,,,NaN,,,,0 / 0,304,2014-12-14 13:43:18:197
-2.02609,-7.55909,1.47124,0.0413,-9.74934,1.05839,-2.06739,2.19025,0.41285,-1.71087,0.51717,0.22329,157.0,-5.64,36.66,8.4,28.307,83.8,-2.235,1.97,42.1837,,,,NaN,,,,0 / 0,353,2014-12-14 13:43:18:246
-0.31903,-11.974,-0.31723,-0.14979,-9.8056,-0.00718,-0.16924,-2.1684,-0.31005,-1.76413,1.36938,0.22862,167.0,-5.28,35.1,10.26,28.307,83.8,-2.235,1.97,42.1837,,,,NaN,,,,0 / 0,404,2014-12-14 13:43:18:297
-3.06518,-11.16955,-9.22366,-0.2671,-9.77792,-0.703,-2.79807,-1.39163,-8.52066,-2.05495,2.02026,0.46404,167.0,-4.8,34.14,11.76,232.703,85.602,159.196,1.97,42.1837,,,,NaN,,,,0 / 0,453,2014-12-14 13:43:18:346
