ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.81738,-9.12969,3.81516,0.65332,-9.62693,1.75151,1.01903,1.31038,1.10777,-0.65559,-0.61759,-0.08148,123.0,-8.34,33.0,4.02,44.037,77.869,-12.966,1.97,23.6821,,,,NaN,,,,0 / 0,6,2014-12-14 13:38:44:069
0.37529,-8.52156,5.72573,0.67217,-9.6398,1.67175,1.82453,0.46477,2.72969,-0.82177,-0.31825,-0.00478,123.0,-8.58,32.22,5.22,44.037,77.869,-12.966,1.97,9.2108,,,,NaN,,,,0 / 0,55,2014-12-14 13:38:44:118
-3.55359,-6.19919,1.37068,0.4133,-9.71163,1.29856,-3.96689,3.51244,0.07213,-1.2532,0.01411,0.13158,135.0,-7.56,30.72,6.36,49.558,79.413,-21.904,1.97,9.2108,,,,NaN,,,,0 / 0,106,2014-12-14 13:38:44:169
1.47902,-12.24694,6.39132,0.32771,-9.75128,0.98866,1.15131,-2.49566,5.40267,-1.18715,0.01092,0.04209,135.0,-7.02,30.42,7.14,49.324,83.903,-18.339,1.97,9.2108,,,,NaN,,,,0 / 0,155,2014-12-14 13:38:44:218
-1.24558,-8.47847,-18.7861,0.17732,-9.80485,-0.07796,-1.4229,1.32639,-18.70814,-2.02658,2.76356,0.53531,135.0,-6.36,28.14,8.28,148.964,88.868,-113.733,1.97,9.2108,,,,NaN,,,,0 / 0,206,2014-12-14 13:38:44:269
-0.95828,-19.51813,-9.70729,0.06629,-9.68904,-1.51373,-1.02457,-9.8291,-8.19356,-4.55232,0.47111,0.28711,119.0,-6.0,26.46,9.42,148.964,88.868,-113.733,1.97,9.2108,,,,NaN,,,,0 / 0,256,2014-12-14 13:38:44:319
4.99849,-19.51813,2.8479,0.10026,-9.38946,-2.82845,4.89824,-10.36809,15.91351,-3.26868,1.85702,-0.33714,119.0,-4.98,22.62,10.5,241.478,73.226,-177.97,1.97,9.2108,,,,NaN,,,,0 / 0,306,2014-12-14 13:38:44:369
-4.82252,-9.79767,7.19099,0.84007,-8.63185,-4.57786,-5.66259,-1.16583,11.76885,-1.36718,2.56755,-0.60346,119.0,-5.4,19.74,11.7,238.428,61.666,-169.602,1.97,9.2108,,,,NaN,,,,0 / 0,356,2014-12-14 13:38:44:419
-16.24526,-10.75535,12.15177,1.54396,-8.50615,-4.62964,-17.78922,-2.2492,16.78141,0.55562,-0.76566,-0.24446,119.0,-6.84,15.48,14.94,201.394,60.155,-164.122,1.97,42.4561,,,,NaN,,,,0 / 0,406,2014-12-14 13:38:44:469
-7.85119,-10.16877,2.92212,1.13665,-8.78328,-4.21125,-8.98783,-1.38549,7.13337,2.09599,-1.98645,0.70256,119.0,-9.96,13.2,17.82,201.394,60.155,-164.122,1.97,42.4561,,,,NaN,,,,0 / 0,455,2014-12-14 13:38:44:518
