ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.63865,-9.23503,0.81523,-0.01317,-9.70116,1.43502,0.65182,0.46612,-0.6198,-0.90771,-0.26488,-0.0013,141.0,21.96,28.38,-16.2,242.933,79.902,0.768,1.97,37.7249,,,,NaN,,,,0 / 0,4,2014-12-14 13:27:47:010
0.64105,-9.00519,1.61968,0.08589,-9.77687,0.75986,0.49769,0.81238,0.84066,-1.15485,0.16655,-0.0748,141.0,21.3,28.74,-15.78,241.258,83.687,-2.306,1.97,37.7249,,,,NaN,,,,0 / 0,54,2014-12-14 13:27:47:060
-0.21368,-8.94773,1.89501,0.11088,-9.79378,0.49081,-0.32456,0.84605,1.4042,-1.30825,0.70557,-0.1238,141.0,21.18,28.98,-14.46,241.258,83.687,-2.306,1.97,37.7249,,,,NaN,,,,0 / 0,103,2014-12-14 13:27:47:109
-0.97983,-9.12011,1.53827,0.11088,-9.80545,0.11118,-1.09071,0.68534,1.42709,-1.3434,0.61502,-0.10143,141.0,21.06,29.7,-13.8,282.297,89.083,-44.923,1.97,37.7249,,,,NaN,,,,0 / 0,153,2014-12-14 13:27:47:159
-2.03328,-9.14645,0.39145,0.07527,-9.80171,-0.30317,-2.10854,0.65526,0.69462,-1.42969,0.73433,0.03705,141.0,20.88,30.12,-12.9,282.297,89.083,-44.923,1.97,37.7249,,,,NaN,,,,0 / 0,203,2014-12-14 13:27:47:209
4.32333,-9.52952,-2.90536,0.0226,-9.7863,-0.63282,-1.54112,0.35255,0.41135,-1.43927,0.78547,0.06581,141.0,20.7,30.48,-11.76,54.522,86.298,-177.955,1.97,45.4452,,,,NaN,,,,0 / 0,253,2014-12-14 13:27:47:259
0.5381,-11.36348,-1.76333,0.32576,-9.63516,-1.7973,3.38465,-0.25109,-1.06497,-1.56923,1.33408,-0.23992,63.0,20.64,30.3,-7.5,54.522,86.298,-177.955,1.97,45.4452,,,,NaN,,,,0 / 0,303,2014-12-14 13:27:47:309
-1.75794,-12.50312,2.53426,0.64374,-9.44887,-2.54474,-2.40168,-3.05425,5.079,-0.82781,0.86749,-0.15896,63.0,18.96,29.94,-2.34,46.567,75.461,-165.324,1.97,45.4452,,,,NaN,,,,0 / 0,354,2014-12-14 13:27:47:360
0.94272,-13.65234,2.83354,0.72814,-9.44453,-2.538,0.21458,-4.20781,5.37154,-0.70318,0.81423,-0.2005,63.0,18.9,30.3,-1.08,53.489,74.475,-165.804,1.97,45.4452,,,,NaN,,,,0 / 0,403,2014-12-14 13:27:47:409
-4.50888,-14.89732,6.75763,0.77767,-9.51486,-2.24397,-5.28655,-5.38246,9.0016,0.04464,0.67255,-0.16109,63.0,18.36,30.66,3.12,53.489,74.475,-165.804,1.97,45.4452,,,,NaN,,,,0 / 0,454,2014-12-14 13:27:47:460
-1.21685,-13.2118,-2.24696,0.49635,-9.75802,-0.84111,-1.7132,-3.45379,-1.40585,2.12297,-0.37248,0.30124,57.0,16.8,29.46,6.0,66.553,79.826,-159.188,1.97,45.4452,,,,NaN,,,,0 / 0,504,2014-12-14 13:27:47:510
2.21643,-13.26448,-0.80565,0.34447,-9.80051,-0.0612,1.87197,-3.46396,-0.74445,2.59169,-1.09046,0.42481,57.0,16.14,28.98,6.42,28.966,87.956,-100.075,1.97,45.4452,,,,NaN,,,,0 / 0,553,2014-12-14 13:27:47:559
0.39684,-14.10484,-1.09056,0.26127,-9.67527,1.57898,0.13557,-4.42957,-2.66953,3.34163,-0.71336,0.36409,57.0,15.78,29.34,3.78,306.514,80.607,-9.395,1.97,45.4452,,,,NaN,,,,0 / 0,604,2014-12-14 13:27:47:610
1.51014,-10.11131,-2.40258,0.18121,-9.39739,2.79792,1.32893,-0.71392,-5.20051,3.43218,-0.23825,0.38859,57.0,16.14,29.16,2.28,306.514,80.607,-9.395,1.97,52.2302,,,,NaN,,,,0 / 0,654,2014-12-14 13:27:47:660
