ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.30664,-9.08659,3.44167,1.02756,-9.44602,2.42667,0.27907,0.35943,1.01499,-0.33657,-0.15291,0.03249,115.0,21.42,30.06,-15.3,275.993,74.412,-22.95,1.97,40.8731,,,,NaN,,,,0 / 0,4,2014-12-14 13:29:52:948
0.9906,-8.07145,3.29322,1.0515,-9.48687,2.25025,-0.0609,1.41542,1.04297,-0.50595,-0.14013,0.02397,115.0,21.54,29.7,-15.42,277.504,75.328,-25.046,1.97,40.8731,,,,NaN,,,,0 / 0,55,2014-12-14 13:29:52:999
0.85413,-8.2582,3.36026,1.04627,-9.50423,2.17857,-0.19213,1.24603,1.18169,-0.55815,0.0122,0.05167,131.0,21.54,30.12,-15.6,275.647,75.733,-25.653,1.97,40.8731,,,,NaN,,,,0 / 0,104,2014-12-14 13:29:53:048
0.94032,-9.02434,1.09774,0.94062,-9.61092,1.70811,-3.0E-4,0.58658,-0.61037,-0.80423,-0.23068,0.19867,131.0,20.22,30.72,-14.88,275.647,75.733,-25.653,1.97,40.8731,,,,NaN,,,,0 / 0,155,2014-12-14 13:29:53:099
1.78308,-8.78492,2.46722,0.92521,-9.65058,1.47677,0.85787,0.86565,0.99045,-0.81381,-0.22855,0.16778,131.0,19.86,30.54,-14.28,279.963,79.764,-32.067,1.97,40.8731,,,,NaN,,,,0 / 0,205,2014-12-14 13:29:53:149
0.83977,-9.70909,0.04669,0.84845,-9.74335,0.7208,-0.00868,0.03427,-0.67412,-1.15576,0.0644,0.01119,147.0,19.68,29.88,-12.42,296.113,83.482,-49.65,1.97,40.8731,,,,NaN,,,,0 / 0,255,2014-12-14 13:29:53:199
1.29466,-10.13286,0.63805,0.86131,-9.76191,0.36631,0.43335,-0.37095,0.27174,-1.23566,0.22419,-0.03888,147.0,19.68,29.88,-12.42,296.113,83.482,-49.65,1.97,47.9124,,,,NaN,,,,0 / 0,305,2014-12-14 13:29:53:249
-1.21925,-9.07462,-0.33399,0.81463,-9.76595,-0.36482,-2.03387,0.69133,0.03083,-1.35177,0.44363,5.3E-4,147.0,19.86,31.62,-11.76,320.695,84.787,-77.38,1.97,47.9124,,,,NaN,,,,0 / 0,355,2014-12-14 13:29:53:299
-0.65661,-9.2925,0.3723,0.73771,-9.74724,-0.78709,-1.39432,0.45475,1.15939,-1.34005,0.3403,0.0538,147.0,19.08,31.26,-10.32,16.591,83.685,-136.855,1.97,47.9124,,,,NaN,,,,0 / 0,405,2014-12-14 13:29:53:349
0.75118,-9.22306,0.66439,0.71003,-9.71821,-1.10642,0.04115,0.49515,1.77081,-1.26229,0.40635,0.06871,147.0,19.14,31.38,-9.54,16.591,83.685,-136.855,1.97,47.9124,,,,NaN,,,,0 / 0,455,2014-12-14 13:29:53:399
3.10468,-8.9597,-2.85269,0.9484,-9.61885,-1.65858,2.15628,0.65915,-1.19411,-0.96934,1.06362,-0.17737,83.0,19.68,32.16,-6.9,32.06,80.46,-151.042,1.97,47.9124,,,,NaN,,,,0 / 0,505,2014-12-14 13:29:53:449
