ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.56718,-8.57663,0.8679,0.42138,-9.79453,0.25049,-2.98856,1.2179,0.6174,-1.1547,0.38291,-0.12517,83.0,27.48,32.82,-3.96,303.149,85.185,-36.782,1.97,17.6278,,,,NaN,,,,0 / 0,6,2014-12-14 13:31:27:276
-1.1139,-8.69634,0.91578,0.33264,-9.79917,-0.19139,-1.44655,1.10283,1.10717,-1.29638,0.07079,0.01865,63.0,28.08,33.54,-2.64,303.149,85.185,-36.782,1.97,38.4758,,,,NaN,,,,0 / 0,56,2014-12-14 13:31:27:326
2.94666,-9.31404,0.93254,0.30586,-9.76849,-0.80984,2.6408,0.45445,1.74238,-1.01621,0.88891,0.02184,63.0,26.82,34.14,-0.36,54.97,86.42,-152.558,1.97,38.4758,,,,NaN,,,,0 / 0,105,2014-12-14 13:31:27:375
4.4598,-10.62846,0.21189,0.45669,-9.74395,-1.00916,4.00311,-0.88451,1.22104,-0.74777,1.19571,-0.1486,63.0,26.7,33.54,1.08,60.769,83.514,-155.651,1.97,38.4758,,,,NaN,,,,0 / 0,156,2014-12-14 13:31:27:426
-1.15939,-11.27011,-4.50708,1.01903,-9.59761,-1.73774,-2.17842,-1.6725,-2.76934,-1.54139,1.76563,-0.62264,63.0,26.64,33.0,2.7,60.769,83.514,-155.651,1.97,38.4758,,,,NaN,,,,0 / 0,206,2014-12-14 13:31:27:476
-5.69162,-11.51671,0.26456,1.03789,-9.49525,-2.22137,-6.7295,-2.02145,2.48593,-1.5563,0.68225,-0.36378,57.0,26.28,33.12,4.38,56.355,78.146,-149.612,1.97,38.4758,,,,NaN,,,,0 / 0,256,2014-12-14 13:31:27:526
2.95385,-14.37538,7.39928,1.0132,-9.45485,-2.39779,1.94065,-4.92053,9.79707,-0.42499,0.92726,-0.28709,57.0,23.88,33.12,10.74,73.141,74.607,-157.093,1.97,38.4758,,,,NaN,,,,0 / 0,306,2014-12-14 13:31:27:576
1.12707,-13.09449,6.91326,1.17765,-9.4957,-2.1488,-0.05058,-3.59878,9.06205,0.00644,1.44818,-0.52357,57.0,23.16,32.94,11.94,73.141,74.607,-157.093,1.97,38.4758,,,,NaN,,,,0 / 0,356,2014-12-14 13:31:27:626
-6.28777,-13.13279,0.96606,0.84351,-9.73063,-0.88047,-7.13128,-3.40216,1.84653,1.80461,-0.1902,0.4064,57.0,20.58,32.82,15.0,71.718,77.849,-143.816,1.97,53.7941,,,,NaN,,,,0 / 0,406,2014-12-14 13:31:27:676
3.60028,-15.36658,-0.65721,0.39519,-9.77523,0.67935,2.27853,-6.3192,-2.17214,2.40542,-0.86984,0.72385,57.0,18.9,32.58,15.18,58.616,86.039,-114.884,1.97,53.7941,,,,NaN,,,,0 / 0,456,2014-12-14 13:31:27:726
0.69851,-14.70339,-2.20147,0.29224,-9.68904,1.48635,0.41345,-4.89943,-3.94639,2.88159,-1.39821,0.65674,57.0,17.76,32.94,13.98,58.616,86.039,-114.884,1.97,53.7941,,,,NaN,,,,0 / 0,505,2014-12-14 13:31:27:775
