ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.78829,-10.45608,1.6915,0.42198,-9.66599,1.60037,-1.21027,-0.79009,0.09113,-0.80316,0.10062,-0.02716,79.0,25.56,31.74,-9.24,278.65,78.864,-14.831,1.97,19.4084,,,,NaN,,,,0 / 0,6,2014-12-14 13:30:56:259
1.66577,-9.00519,-0.34117,0.54872,-9.73408,1.05779,1.11704,0.72888,-1.39896,-0.83725,-0.57263,-0.13582,79.0,25.14,32.22,-8.94,280.339,82.082,-20.754,1.97,19.4084,,,,NaN,,,,0 / 0,55,2014-12-14 13:30:56:308
-0.082,-9.32841,0.35554,0.61411,-9.77104,0.56593,-0.69611,0.44263,-0.21039,-1.31768,0.47133,-0.11345,79.0,25.14,32.16,-6.48,308.509,85.115,-47.338,1.97,19.4084,,,,NaN,,,,0 / 0,106,2014-12-14 13:30:56:359
-1.6095,-9.43854,2.08176,0.46926,-9.79408,-0.167,-1.87286,0.54229,2.44268,-1.36455,0.39144,-0.06445,79.0,24.72,32.64,-6.0,308.509,85.115,-47.338,1.97,19.4084,,,,NaN,,,,0 / 0,155,2014-12-14 13:30:56:408
0.6195,-8.41143,1.13844,0.41704,-9.78795,-0.44218,-0.22131,1.07724,2.40662,-1.23779,0.07292,0.07297,71.0,24.12,32.76,-5.46,7.33,87.089,-109.589,1.97,19.4084,,,,NaN,,,,0 / 0,206,2014-12-14 13:30:56:459
1.29706,-9.42657,1.0738,0.43829,-9.73812,-1.07155,1.40465,0.30915,2.26506,-1.19731,1.00716,0.09534,71.0,23.94,32.64,-2.34,52.345,84.797,-152.655,1.97,19.4084,,,,NaN,,,,0 / 0,256,2014-12-14 13:30:56:509
1.4455,-8.3396,-6.18781,0.62324,-9.63711,-1.70557,1.67863,1.42859,-2.50658,-1.21009,1.20423,-0.1518,71.0,23.82,32.76,-1.38,52.345,84.797,-152.655,1.97,49.0347,,,,NaN,,,,0 / 0,306,2014-12-14 13:30:56:559
-1.4467,-11.16476,-3.78164,0.71467,-9.5177,-2.25294,-1.98868,-1.60172,-2.48324,-1.75657,0.89104,-0.2498,59.0,23.04,32.22,1.74,57.301,79.329,-159.927,1.97,49.0347,,,,NaN,,,,0 / 0,356,2014-12-14 13:30:56:609
-0.86012,-13.72656,0.58059,0.85563,-9.23144,-3.19716,-0.43754,-7.28331,6.27625,-1.53926,0.14429,-0.17097,59.0,23.04,31.86,2.88,60.629,72.753,-163.711,1.97,49.0347,,,,NaN,,,,0 / 0,406,2014-12-14 13:30:56:659
1.27551,-14.26525,4.23654,0.99015,-9.2271,-3.17052,0.38382,-5.05536,7.48532,-0.92567,0.82606,-0.08043,59.0,22.02,31.62,6.84,66.752,69.866,-165.286,1.97,49.0347,,,,NaN,,,,0 / 0,456,2014-12-14 13:30:56:709
