ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.2472,-9.43854,2.51511,0.05447,-9.55197,2.22032,-0.30167,0.11343,0.29479,-0.60411,-0.27021,0.11695,127.0,21.84,28.38,-16.26,248.734,76.91,-1.405,,43.5344,,,,NaN,,,,0 / 0,6,2014-12-14 13:27:00:960
1.04088,-9.36911,0.30765,0.12121,-9.67587,1.59244,1.00586,0.0817,-1.61998,-0.81503,-0.17221,-0.02686,127.0,21.84,28.44,-15.78,247.327,78.81,-2.163,,43.5344,,,,NaN,,,,0 / 0,56,2014-12-14 13:27:01:010
0.68414,-9.79767,0.95409,0.13378,-9.71866,1.30484,0.55037,-0.07901,-0.35075,-1.12928,0.30397,-0.00343,127.0,22.62,28.8,-14.76,247.327,78.81,-2.163,,43.5344,,,,NaN,,,,0 / 0,106,2014-12-14 13:27:01:060
0.2484,-8.73704,1.49757,0.13931,-9.76131,0.93299,-0.5589,0.45924,1.14159,-1.15804,0.30716,-0.12167,127.0,22.56,28.74,-14.34,252.947,84.48,-8.493,,43.5344,,,,NaN,,,,0 / 0,156,2014-12-14 13:27:01:110
-0.32142,-9.37629,0.22146,0.19468,-9.8047,0.0431,-0.40836,0.41165,0.65003,-1.19107,0.70451,-0.10356,135.0,21.96,29.7,-13.2,317.851,88.835,-77.518,,52.9326,,,,NaN,,,,0 / 0,205,2014-12-14 13:27:01:159
-0.22565,-9.40502,-0.45849,0.2065,-9.80007,-0.29553,-0.74579,0.44772,0.00943,-1.20491,0.99319,-0.04391,135.0,21.66,30.48,-12.54,317.851,88.835,-77.518,,52.9326,,,,NaN,,,,0 / 0,256,2014-12-14 13:27:01:210
0.35374,-9.52234,-1.36829,0.23628,-9.77403,-0.7654,0.11747,0.25169,-0.60289,-1.1932,1.06989,-0.04391,135.0,21.48,30.6,-10.92,41.249,85.315,-162.845,,52.9326,,,,NaN,,,,0 / 0,306,2014-12-14 13:27:01:260
-0.75477,-10.8583,-0.93733,0.58359,-9.63157,-1.75076,-1.33836,-1.22673,0.81343,-1.4201,1.35858,-0.34218,71.0,20.82,30.42,-6.66,43.456,79.153,-161.565,,52.9326,,,,NaN,,,,0 / 0,356,2014-12-14 13:27:01:310
-0.75477,-10.8583,-0.93733,0.58359,-9.63157,-1.75076,-1.33836,-1.22673,0.81343,-1.4201,1.35858,-0.34218,71.0,20.82,30.42,-6.66,43.456,79.153,-161.565,,52.9326,,,,NaN,,,,0 / 0,406,2014-12-14 13:27:01:360
1.13904,-11.80641,3.4704,0.90231,-9.5156,-2.19339,0.23673,-2.2908,5.66378,-0.49971,0.63207,-0.38692,71.0,19.92,30.72,-0.54,45.125,79.153,-161.565,,52.9326,,,,NaN,,,,0 / 0,455,2014-12-14 13:27:01:409
-1.82259,-13.30039,3.64996,1.05255,-9.52249,-2.09418,-2.87514,-3.7779,5.74414,-0.46775,0.89732,-0.5041,57.0,19.08,30.48,2.16,52.491,76.172,-153.316,,52.9326,,,,NaN,,,,0 / 0,506,2014-12-14 13:27:01:460
-4.38438,-12.78085,5.3283,0.92536,-9.64369,-1.52181,-5.30974,-3.13715,6.85011,0.99699,0.19211,0.00722,57.0,17.7,30.72,3.3,52.491,76.172,-153.316,,51.5222,,,,NaN,,,,0 / 0,556,2014-12-14 13:27:01:510
0.74879,-12.16793,-2.76171,0.58029,-9.78839,-0.15054,0.16849,-2.37954,-2.61118,2.13576,-0.26702,0.39605,57.0,15.42,30.3,5.4,54.273,83.548,-140.217,,51.5222,,,,NaN,,,,0 / 0,606,2014-12-14 13:27:01:560
2.08236,-13.74332,-2.5582,0.4332,-9.77867,0.60124,1.64916,-3.96465,-3.15945,2.5299,-1.01057,0.49405,57.0,15.54,30.24,5.04,327.251,85.666,-35.773,,51.5222,,,,NaN,,,,0 / 0,656,2014-12-14 13:27:01:610
1.51733,-13.01069,-0.98043,0.28282,-9.63531,1.80328,1.23451,-3.37538,-2.78371,2.74402,-1.28008,0.52281,57.0,15.84,29.76,3.72,327.251,85.666,-35.773,,51.5222,,,,NaN,,,,0 / 0,706,2014-12-14 13:27:01:660
2.29305,-10.04188,-3.42012,0.19947,-9.34906,2.9543,2.09358,-0.69282,-6.37441,2.82605,-0.14131,0.39605,67.0,15.24,29.28,0.66,305.611,72.426,-3.863,,51.5222,,,,NaN,,,,0 / 0,756,2014-12-14 13:27:01:710
-0.62549,-5.59824,-3.61644,0.19228,-8.73958,4.44454,-0.81777,3.14134,-8.06098,2.26998,-1.98955,0.44505,67.0,15.96,29.16,-4.08,302.289,63.023,-2.477,,51.5222,,,,NaN,,,,0 / 0,806,2014-12-14 13:27:01:760
1.44071,-4.02046,-4.27245,0.39534,-8.49358,4.88612,1.04537,4.47312,-9.15857,1.54879,-1.82763,0.22241,67.0,16.14,28.92,-6.48,302.289,63.023,-2.477,,51.5222,,,,NaN,,,,0 / 0,856,2014-12-14 13:27:01:810
1.67534,-4.77942,-2.78087,0.71108,-8.36893,5.06239,0.96426,3.58951,-7.84325,0.7882,-1.02655,0.15849,67.0,16.98,28.02,-9.78,294.127,58.582,-7.996,,51.5222,,,,NaN,,,,0 / 0,905,2014-12-14 13:27:01:859
2.22601,-7.36516,8.69933,0.40791,-8.38779,5.06448,1.8181,1.02262,3.63485,-0.07786,0.15696,0.86263,119.0,16.38,26.4,-16.2,273.084,58.795,-4.605,,48.8947,,,,NaN,,,,0 / 0,955,2014-12-14 13:27:01:909
1.04327,-7.68838,8.81665,0.44502,-8.32165,5.16953,0.59825,0.63327,3.64712,-0.01821,-0.89019,0.29591,119.0,15.78,26.04,-17.94,273.084,58.795,-4.605,,48.8947,,,,NaN,,,,0 / 0,1006,2014-12-14 13:27:01:960
0.93314,-10.65958,8.0936,0.54318,-8.04182,5.58627,0.38996,-2.61776,2.50733,0.93414,-0.95624,0.25756,119.0,15.54,25.08,-19.32,268.488,56.913,-5.12,,48.8947,,,,NaN,,,,0 / 0,1056,2014-12-14 13:27:02:010
-1.21925,-3.91991,1.10253,0.68265,-7.88396,5.79217,-1.90189,3.96405,-4.68964,0.60497,-1.57196,0.36728,141.0,15.36,24.9,-19.5,273.709,53.507,-6.722,,48.8947,,,,NaN,,,,0 / 0,1107,2014-12-14 13:27:02:061
7.29214,1.49338,-12.24036,0.96022,-7.95848,5.64897,6.33192,9.45186,-17.88933,-0.62221,-0.81669,0.49618,141.0,15.24,24.6,-20.16,273.709,53.507,-6.722,,48.8947,,,,NaN,,,,0 / 0,1156,2014-12-14 13:27:02:110
7.93379,3.73196,-10.68412,0.92611,-7.95189,5.66393,7.00768,11.68385,-16.34806,-2.37671,0.50743,-0.43806,141.0,13.86,24.42,-20.88,267.111,54.247,-9.647,,48.8947,,,,NaN,,,,0 / 0,1205,2014-12-14 13:27:02:159
-2.42114,-16.37694,2.81678,0.42347,-8.79435,4.31854,-2.84461,-7.58259,-1.50176,-1.75139,0.82169,-0.00556,173.0,12.78,24.12,-22.32,267.111,54.247,-9.647,,48.8947,,,,NaN,,,,0 / 0,1255,2014-12-14 13:27:02:209
-0.43155,-8.3396,-2.53187,0.33698,-9.17458,3.44735,-0.40701,0.7033,-5.43095,-2.08056,-0.23399,0.11482,173.0,12.72,25.38,-22.8,239.987,63.738,-5.6,,48.8947,,,,NaN,,,,0 / 0,1306,2014-12-14 13:27:02:260
3.29382,-8.44255,0.27892,0.33968,-9.4544,2.5826,2.95415,1.01185,-2.30367,-2.26592,0.35936,0.03812,173.0,13.8,27.42,-20.34,238.296,74.596,-7.493,,49.3915,,,,NaN,,,,0 / 0,1356,2014-12-14 13:27:02:310
1.88124,-9.73542,1.20787,0.25214,-9.67228,1.59873,1.6291,-0.06315,-0.39085,-2.2787,1.45232,0.10416,219.0,14.22,28.5,-17.88,238.296,74.596,-7.493,,49.3915,,,,NaN,,,,0 / 0,1405,2014-12-14 13:27:02:359
-0.61351,-8.85436,0.4561,0.14919,-9.77343,0.79383,-0.7627,0.91907,-0.33773,-2.00173,1.75699,0.04238,219.0,14.16,29.46,-15.18,239.527,85.276,-10.644,,49.3915,,,,NaN,,,,0 / 0,1456,2014-12-14 13:27:02:410
-0.3286,-10.18314,2.45047,0.11462,-9.79558,-0.4522,-0.44323,-0.38756,2.90267,-1.50212,0.6555,-0.0471,219.0,14.04,31.08,-9.72,37.292,87.273,-165.777,,49.3915,,,,NaN,,,,0 / 0,1506,2014-12-14 13:27:02:460
0.31783,-9.75697,-0.65242,0.17074,-9.76296,-0.9101,0.14709,0.00599,0.25768,-1.32742,0.43712,-0.10356,219.0,14.64,31.62,-6.72,37.292,87.273,-165.777,,49.3915,,,,NaN,,,,0 / 0,1556,2014-12-14 13:27:02:510
-1.29107,-11.92133,1.71545,0.43724,-9.67302,-1.55369,-1.72831,-2.24831,3.26913,-1.39773,1.20625,-0.08652,95.0,14.82,31.62,-3.12,58.456,84.582,-169.375,,49.3915,,,,NaN,,,,0 / 0,1605,2014-12-14 13:27:02:559
-3.87202,-12.04343,0.24541,0.47226,-9.65881,-1.62985,-4.34428,-2.38462,1.87526,-0.46349,1.41397,-0.26761,95.0,13.86,32.34,1.32,58.446,80.036,-163.841,,49.3915,,,,NaN,,,,0 / 0,1656,2014-12-14 13:27:02:610
-0.51296,-13.59487,6.08247,0.45355,-9.67198,-1.55548,-0.96651,-3.9229,7.63795,-0.41342,1.14126,0.00829,95.0,13.38,32.76,4.32,58.446,80.036,-163.841,,52.1039,,,,NaN,,,,0 / 0,1705,2014-12-14 13:27:02:659
-0.97264,-13.79359,3.01071,0.38173,-9.79782,-0.16939,-1.35437,-3.99577,3.1801,2.82605,0.64059,0.25437,69.0,12.48,32.46,7.86,80.172,83.135,-157.173,,52.1039,,,,NaN,,,,0 / 0,1756,2014-12-14 13:27:02:710
1.321,-14.05456,-6.94678,0.20485,-9.76849,0.84051,1.11615,-4.28607,-7.78729,3.00714,0.70557,0.6336,69.0,11.64,33.18,9.12,56.347,87.559,-113.929,,52.1039,,,,NaN,,,,0 / 0,1806,2014-12-14 13:27:02:760
0.0401,-14.40651,0.47764,-0.18914,-9.55675,2.19159,0.22924,-4.84975,-1.71395,2.42764,-1.45372,0.75611,69.0,10.56,35.1,9.66,324.036,80.861,0.633,,52.1039,,,,NaN,,,,0 / 0,1855,2014-12-14 13:27:02:809
2.56599,-10.37707,-2.33794,-0.42557,-9.0628,3.72239,2.99156,-1.31427,-6.06032,2.84522,-1.40898,0.85837,85.0,11.46,36.96,6.36,324.036,80.861,0.633,,52.1039,,,,NaN,,,,0 / 0,1906,2014-12-14 13:27:02:860
2.70485,-7.11856,-3.46561,-0.44233,-8.7339,4.43765,3.14718,1.61534,-7.90326,2.5054,-2.01192,0.64958,85.0,13.68,38.76,-0.06,323.833,67.539,6.522,,52.1039,,,,NaN,,,,0 / 0,1955,2014-12-14 13:27:02:909
-0.33818,-4.95181,-4.38498,0.02364,-8.01654,5.64852,-0.36182,3.06473,-10.0335,1.6223,-1.97037,0.4589,85.0,16.2,38.94,-6.66,319.361,58.338,2.886,,52.1039,,,,NaN,,,,0 / 0,2005,2014-12-14 13:27:02:959
0.87807,-5.60064,-3.90853,0.29449,-7.89009,5.81626,0.58359,2.28946,-9.7248,0.49525,-1.32376,0.46209,85.0,18.18,37.92,-11.76,306.311,53.569,-2.899,,52.1039,,,,NaN,,,,0 / 0,2055,2014-12-14 13:27:03:009
1.78069,-4.51846,-0.48004,0.38846,-8.02372,5.62503,1.0343,3.03211,-4.93325,-0.31861,-0.32347,0.49512,149.0,19.26,36.12,-17.46,306.311,53.569,-2.899,,51.0431,,,,NaN,,,,0 / 0,2106,2014-12-14 13:27:03:060
2.24995,-9.92935,12.08234,0.38621,-8.2588,5.27383,1.86374,-1.67055,6.80851,-0.90664,0.03765,0.51962,149.0,18.66,33.96,-24.48,275.703,56.484,-3.665,,51.0431,,,,NaN,,,,0 / 0,2156,2014-12-14 13:27:03:110
0.4112,-13.27166,17.13889,0.56698,-8.15061,5.42362,-0.15577,-5.12105,11.71528,0.51229,-1.17888,0.27034,149.0,18.66,33.78,-25.02,265.882,57.369,-4.188,,51.0431,,,,NaN,,,,0 / 0,2205,2014-12-14 13:27:03:159
1.48141,-5.52402,2.81678,0.60139,-7.8437,5.85532,0.88002,2.31968,-3.03854,0.4537,-0.1754,0.37261,225.0,19.68,34.32,-26.04,273.438,53.114,-5.864,,51.0431,,,,NaN,,,,0 / 0,2255,2014-12-14 13:27:03:209
3.50691,-3.24714,-0.0395,0.65511,-7.77023,5.9469,2.85179,4.5231,-5.9864,-0.86296,-1.51018,0.00509,225.0,18.84,34.02,-27.06,273.438,53.114,-5.864,,51.0431,,,,NaN,,,,0 / 0,2305,2014-12-14 13:27:03:259
5.23552,-7.63331,-8.75919,1.04267,-8.11275,5.40985,4.19285,0.47944,-14.16903,0.38766,0.19531,0.38752,225.0,18.84,33.06,-28.74,264.691,55.405,-9.607,,51.0431,,,,NaN,,,,0 / 0,2356,2014-12-14 13:27:03:310
-4.01807,-5.95258,-14.57949,0.97309,-8.24024,5.22714,-4.99116,2.28766,-19.80663,-2.71652,0.84086,-0.32407,253.0,19.62,31.62,-30.12,264.691,55.405,-9.607,,51.0431,,,,NaN,,,,0 / 0,2406,2014-12-14 13:27:03:360
-3.93427,-9.2087,-0.66918,0.45744,-8.96494,3.94849,-4.39171,-0.24376,-4.61767,-1.69281,1.19879,-0.12487,253.0,18.36,30.12,-31.92,256.428,57.168,-10.546,,50.8317,,,,NaN,,,,0 / 0,2455,2014-12-14 13:27:03:409
1.16059,-8.14328,-1.79445,0.34058,-9.24925,3.2413,0.82001,1.10597,-5.03575,-2.41718,1.16044,0.03066,253.0,18.3,29.34,-31.92,234.447,66.088,-6.608,,50.8317,,,,NaN,,,,0 / 0,2505,2014-12-14 13:27:03:459
1.51972,-8.79211,1.58616,0.15368,-9.60778,1.95906,1.36604,0.81567,-0.3729,-2.28083,2.22357,-0.08865,293.0,20.28,32.22,-26.82,230.115,78.441,-4.485,,50.8317,,,,NaN,,,,0 / 0,2555,2014-12-14 13:27:03:509
-2.04285,-8.91421,1.97402,-0.00988,-9.78031,0.71961,-2.03298,0.8661,1.25441,-1.91758,1.76338,-0.02899,293.0,21.3,33.54,-22.8,224.937,85.792,0.786,,50.8317,,,,NaN,,,,0 / 0,2606,2014-12-14 13:27:03:560
-0.73801,-10.22384,4.2126,-0.0226,-9.80635,0.08051,-1.23496,-0.7862,3.77775,-1.61611,1.08054,-0.11954,293.0,21.84,35.64,-18.06,224.937,85.792,0.786,,50.8317,,,,NaN,,,,0 / 0,2656,2014-12-14 13:27:03:610
1.25157,-8.6724,-1.86389,0.09981,-9.78839,-0.59062,0.78066,0.61082,-1.81675,-1.59693,0.66083,-0.21115,293.0,23.64,37.38,-10.74,56.616,88.962,-179.131,,50.8317,,,,NaN,,,,0 / 0,2705,2014-12-14 13:27:03:659
