sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.124498;-9.758766;1.838747;0.617346;-9.717792;1.163514;-0.492848;-0.040973;0.675233;-0.276722;0.149967;-0.107207;224.0;26.04;34.98;2.34;306.2331;81.8985;-23.275;0.0;1017.78;41.04321;;;;;;0 / 0;85.8;45.0;3.704;39;2014-11-17 16:55:30:636
-0.565032;-9.911994;2.873042;0.666111;-9.716434;1.147871;-1.231142;-0.195561;1.725171;-0.073304;0.05284;-0.100182;224.0;25.56;35.16;2.7;313.9646;82.2222;-30.1266;0.0;1017.78;41.04321;;;;;;0 / 0;85.8;45.0;3.704;106;2014-11-17 16:55:30:703
-1.359906;-10.55364;4.213795;0.685587;-9.705554;1.225793;-2.045493;-0.848087;2.988002;0.024435;0.138361;-0.015272;224.0;25.44;35.34;3.12;313.9646;82.2222;-30.1266;0.0;1017.78;41.04321;;;;;;0 / 0;85.8;45.0;3.704;160;2014-11-17 16:55:30:757
1.426944;-10.371682;1.934515;0.54146;-9.660904;1.595033;0.885484;-0.710778;0.339482;0.846965;0.314901;0.38454;230.0;25.92;36.0;3.6;315.591;81.7659;-29.2183;0.0;1017.75;41.04321;;;;;;0 / 0;85.8;45.0;3.704;233;2014-11-17 16:55:30:830
1.101333;-10.649408;1.982399;0.345354;-9.586186;2.038662;0.755979;-1.063222;-0.056263;0.684169;0.246484;0.3992;237.0;25.98;35.94;3.66;307.8742;80.1096;-18.7506;0.0;1017.75;41.04321;;;;;;0 / 0;85.8;45.0;3.704;294;2014-11-17 16:55:30:891
0.785298;-8.7532;0.881066;0.225607;-9.49072;2.458808;0.559691;0.737518;-1.577741;0.559247;-0.316123;0.280082;235.0;26.52;36.12;3.3;307.8742;80.1096;-18.7506;0.0;1017.77;52.04639;;;;;;0 / 0;85.8;45.0;3.704;356;2014-11-17 16:55:30:953
-0.047884;-9.299078;1.771709;0.102686;-9.434798;2.672904;-0.15057;0.135719;-0.901195;0.197615;0.200669;0.258701;238.0;26.82;35.64;2.7;298.3222;75.417;-5.2425;0.0;1017.77;52.04639;;;;;;0 / 0;85.8;45.0;3.704;425;2014-11-17 16:55:31:022
-0.584185;-8.619126;1.695095;0.006252;-9.405762;2.775246;-0.590437;0.786635;-1.080151;0.115759;-0.174707;0.232129;230.0;27.6;36.24;2.58;295.3387;74.1713;-2.2001;0.0;1017.77;52.04639;;;;;;0 / 0;85.8;45.0;3.704;495;2014-11-17 16:55:31:092
0.153229;-7.833828;2.059013;-0.056146;-9.389502;2.829212;0.209375;1.555676;-0.770199;-0.073304;-0.098655;0.21197;235.0;27.78;36.66;2.58;294.8903;73.2285;1.1369;0.0;1017.76;52.04639;;;;;;0 / 0;85.8;45.0;3.704;554;2014-11-17 16:55:31:151
0.095768;-8.283937;2.049437;-0.054078;-9.418768;2.730254;0.149846;1.134831;-0.680817;-0.42333;-0.336892;0.016188;230.0;28.26;37.38;2.7;294.2738;73.8315;1.1347;0.0;1017.76;52.04639;;;;;;0 / 0;85.8;45.0;3.704;615;2014-11-17 16:55:31:212
0.057461;-8.820238;2.25055;0.034926;-9.483572;2.496201;0.022534;0.663333;-0.245652;-0.494495;-0.281914;-0.052229;224.0;28.38;37.5;2.82;294.2738;73.8315;1.1347;0.0;1017.76;52.04639;;;;;;0 / 0;85.8;45.0;3.704;670;2014-11-17 16:55:31:267
0.555455;-10.01734;3.361459;0.136493;-9.551894;2.216548;0.418962;-0.465446;1.144912;-0.576657;-0.257174;0.132252;216.0;28.26;38.46;4.08;296.4823;75.2521;-0.8016;0.0;1017.75;48.74892;;;;;;0 / 0;85.8;45.0;3.704;727;2014-11-17 16:55:31:324
-0.248997;-8.791508;2.671929;0.144578;-9.6134;1.931849;-0.393575;0.821892;0.74008;-0.41325;-0.285885;0.046426;209.0;27.84;38.7;4.92;297.988;78.6066;-4.28;0.0;1017.75;48.74892;;;;;;0 / 0;85.8;45.0;3.704;782;2014-11-17 16:55:31:379
2.767697;-13.570334;1.522712;0.256898;-9.663414;1.650091;2.510799;-3.90692;-0.127378;-0.557415;-0.147829;-0.013439;209.0;26.82;39.9;6.48;303.0321;80.1953;-8.8492;0.0;1017.75;48.74892;;;;;;0 / 0;85.8;45.0;3.704;841;2014-11-17 16:55:31:438
-2.75812;-9.739612;-2.480393;0.361207;-9.70824;1.337903;-3.119327;-0.031371;-3.818296;-0.099266;-1.168585;0.216552;202.0;26.46;40.74;7.32;303.0321;80.1953;-8.8492;0.0;1017.72;48.74892;;;;;;0 / 0;85.8;45.0;3.704;910;2014-11-17 16:55:31:507
5.305551;-6.828263;-3.332729;0.281088;-9.74689;1.043791;5.024464;2.918627;-4.37652;-0.844521;0.636827;0.089797;200.0;26.76;42.3;9.24;311.3979;81.8762;-15.1085;0.0;1017.72;48.74892;;;;;;0 / 0;85.8;45.0;3.704;968;2014-11-17 16:55:31:565
-1.024718;-11.45386;-0.296881;0.317628;-9.793684;0.39149;-1.342346;-1.660177;-0.688371;-0.941038;0.448375;-0.15516;200.0;27.24;42.96;10.62;333.1522;87.0532;-39.0535;0.0;1017.72;48.74892;;;;;;0 / 0;85.8;45.0;3.704;1023;2014-11-17 16:55:31:620
-0.90022;-8.858546;-2.394202;0.437745;-9.794574;-0.212338;-1.337965;0.936029;-2.181863;-0.798401;-0.284663;-0.183565;200.0;27.48;43.62;12.42;333.1522;87.0532;-39.0535;0.0;1017.75;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1079;2014-11-17 16:55:31:676
0.277727;-10.419566;-0.593762;0.532744;-9.77004;-0.657944;-0.255016;-0.649527;0.064182;-0.54367;-0.306654;-0.059865;194.0;26.7;44.4;16.02;50.1577;87.1563;-115.8767;0.0;1017.75;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1153;2014-11-17 16:55:31:750
-0.086191;-9.346964;-0.651223;0.524724;-9.745746;-0.956806;-0.610915;0.398782;0.305583;-0.308792;0.195171;0.109039;197.0;25.92;44.88;19.2;78.7924;85.0476;-141.0025;0.0;1017.75;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1226;2014-11-17 16:55:31:823
0.612916;-9.279924;-1.810016;0.495005;-9.67551;-1.519822;0.117911;0.395586;-0.290194;-0.600786;-0.068722;0.014966;197.0;26.16;45.3;21.24;95.8207;82.2869;-158.9559;0.0;1017.74;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1305;2014-11-17 16:55:31:902
0.584185;-9.059658;-2.154781;0.639363;-9.592896;-1.93338;-0.055178;0.533237;-0.221402;-0.637438;-0.101404;-0.230602;191.0;26.52;45.96;22.32;98.5627;80.6194;-161.9596;0.0;1017.74;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1371;2014-11-17 16:55:31:968
-1.331176;-9.509768;-1.656788;0.750532;-9.493546;-2.34087;-2.081708;-0.016224;0.684083;-0.801761;0.193033;-0.208;194.0;26.22;46.5;24.6;96.3069;75.4828;-162.223;0.0;1017.7;60.79657;;;;;;0 / 0;85.8;45.0;3.704;1436;2014-11-17 16:55:32:033
1.11091;-9.682152;-2.662352;0.869492;-9.378676;-2.73035;0.241417;-0.303475;0.067997;-0.693027;0.461203;0.063225;194.0;25.74;46.92;26.04;96.3069;75.4828;-162.223;0.0;1017.7;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1493;2014-11-17 16:55:32:090
-0.402226;-10.94629;0.679953;0.970089;-9.30194;-2.950123;-1.372315;-1.64435;3.630076;-0.259923;1.164615;0.270308;197.0;24.78;47.7;29.52;97.9747;73.0106;-162.3357;0.0;1017.7;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1560;2014-11-17 16:55:32:157
-2.317587;-12.727576;1.015142;0.95168;-9.39773;-2.635793;-3.269267;-3.329846;3.650935;1.065654;0.807258;0.36041;205.0;24.78;48.84;31.8;99.8185;71.538;-161.7976;0.0;1017.7;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1626;2014-11-17 16:55:32:223
4.204219;-10.10353;-0.363919;0.872651;-9.61072;-1.744406;3.331568;-0.492811;1.380487;2.303573;0.01405;0.687223;205.0;25.56;50.1;30.96;98.919;78.5276;-153.4232;0.0;1017.7;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1683;2014-11-17 16:55:32:280
3.15077;-12.306196;-3.878607;0.652694;-9.771748;-0.507231;2.498075;-2.534448;-3.371376;1.950187;0.93157;0.573908;209.0;30.12;53.94;24.36;70.1583;85.1647;-127.852;0.0;1017.7;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1749;2014-11-17 16:55:32:346
0.258574;-11.051634;-1.541866;0.34072;-9.779794;0.640258;-0.082146;-1.271841;-2.182124;1.939192;0.201891;0.752891;223.0;32.94;55.2;19.5;70.1583;85.1647;-127.852;0.0;1017.77;53.59085;;;;;;0 / 0;85.8;45.0;3.704;1809;2014-11-17 16:55:32:406
1.426944;-8.801084;-1.781286;-0.073929;-9.660378;1.685825;1.500873;0.859294;-3.467111;1.742799;-0.135612;0.766941;224.0;39.36;55.38;8.82;322.3408;85.7587;-28.0201;0.0;1017.77;62.29502;;;;;;0 / 0;85.8;45.0;3.704;1868;2014-11-17 16:55:32:465
0.967258;-8.599972;-0.181959;-0.359759;-9.473532;2.508615;1.327016;0.873559;-2.690574;1.142013;-0.327118;0.631635;230.0;42.36;53.88;3.84;285.9197;75.0234;8.1611;0.0;1017.77;62.29502;;;;;;0 / 0;85.8;45.0;3.704;1924;2014-11-17 16:55:32:521
0.392649;-6.856993;0.497994;-0.574499;-9.28443;3.10478;0.967148;2.427438;-2.606786;0.481056;0.274584;0.424246;229.0;46.5;50.1;-3.72;275.3736;71.2177;10.4833;0.0;1017.88;62.29502;;;;;;0 / 0;85.8;45.0;3.704;1991;2014-11-17 16:55:32:588
