sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.675941;-11.099518;5.104438;0.981125;-9.684456;1.191255;-2.657066;-1.415062;3.913183;1.174388;0.240681;0.352469;262.0;26.94;36.3;-8.82;317.3505;82.4979;-61.544;0.0;1017.86;62.73928;;;;;;0 / 0;85.8;45.0;3.667;15;2014-11-17 16:57:01:464
1.810017;-10.055646;-0.909797;0.706569;-9.568774;2.027242;1.103448;-0.486873;-2.937038;1.591609;0.387594;0.577268;269.0;27.48;35.1;-7.56;302.5012;80.9457;-39.4751;0.0;1017.86;62.73928;;;;;;0 / 0;85.8;45.0;3.667;66;2014-11-17 16:57:01:515
1.810017;-10.055646;-0.909797;0.706569;-9.568774;2.027242;1.103448;-0.486873;-2.937038;1.226618;-0.062919;0.446543;269.0;27.78;34.02;-7.86;287.3156;77.3545;-19.2153;0.0;1017.86;62.73928;;;;;;0 / 0;85.8;45.0;3.667;120;2014-11-17 16:57:01:569
0.134075;-7.498639;1.369483;0.315733;-9.338006;2.978648;-0.181657;1.839367;-1.609165;0.729679;-0.333838;0.530842;269.0;28.86;32.22;-8.7;277.9554;72.2154;-6.0507;0.0;1017.87;50.59026;;;;;;0 / 0;85.8;45.0;3.667;189;2014-11-17 16:57:01:638
-0.603339;-8.178592;2.078167;0.080374;-9.30899;3.083282;-0.683712;1.130397;-1.005115;0.036652;-0.262977;0.477391;264.0;29.4;31.62;-8.76;277.9554;72.2154;-6.0507;0.0;1017.87;50.59026;;;;;;0 / 0;85.8;45.0;3.667;260;2014-11-17 16:57:01:709
-0.038307;-8.599972;3.955221;-0.021927;-9.331796;3.014549;-0.016381;0.731823;0.940672;-0.29627;-0.336281;0.312763;258.0;29.22;30.9;-7.44;275.6251;71.6685;-1.4932;0.0;1017.85;50.59026;;;;;;0 / 0;85.8;45.0;3.667;337;2014-11-17 16:57:01:786
-0.038307;-8.868122;3.811569;-0.095436;-9.374196;2.878488;0.057129;0.506074;0.933081;-0.057727;-0.117592;0.22205;260.0;28.98;31.02;-5.7;277.1253;72.097;0.4167;0.0;1017.85;50.59026;;;;;;0 / 0;85.8;45.0;3.667;405;2014-11-17 16:57:01:854
-1.446098;-8.820238;2.786851;-0.17664;-9.383436;2.844342;-1.269458;0.563198;-0.057492;-0.129503;-0.311847;0.288634;255.0;29.16;30.96;-5.04;275.0169;73.1061;3.5536;0.0;1017.85;50.59026;;;;;;0 / 0;85.8;45.0;3.667;466;2014-11-17 16:57:01:915
-0.909797;-8.130708;2.27928;-0.245168;-9.40531;2.765937;-0.664629;1.274602;-0.486657;-0.390037;-0.532674;0.245568;252.0;28.68;31.5;-3.78;275.5725;73.5515;5.0654;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;520;2014-11-17 16:57:01:969
0.076614;-9.279924;3.782839;-0.248715;-9.469006;2.53899;0.325329;0.18908;1.243849;-0.623999;-0.562301;0.173486;238.0;28.38;31.74;-2.88;275.5725;73.5515;5.0654;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;572;2014-11-17 16:57:02:021
3.620033;-11.042058;-0.938527;-0.127081;-9.570712;2.134414;3.747114;-1.471346;-3.072941;-0.833831;-0.823141;0.145997;235.0;27.84;32.82;-1.08;277.7519;74.9214;5.5947;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;631;2014-11-17 16:57:02:080
-1.771709;-11.128248;-3.916914;0.141528;-9.700472;1.432203;-1.913237;-1.427776;-5.349117;-0.921796;-0.685391;0.343001;227.0;26.4;34.44;1.2;285.8255;81.5611;-5.6436;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;713;2014-11-17 16:57:02:162
5.449203;-6.493075;-2.183512;0.164544;-9.76746;0.860252;5.284659;3.274385;-3.043764;-1.481043;0.516792;-0.649655;222.0;25.86;35.34;3.3;293.6292;84.876;-10.8284;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;781;2014-11-17 16:57:02:230
-2.700659;-10.381258;-0.909797;0.36512;-9.799744;-0.045863;-3.06578;-0.581514;-0.863934;-0.891863;0.90744;-0.045204;219.0;25.98;36.66;8.58;25.0443;87.8493;-97.1595;0.0;1017.78;53.79839;;;;;;0 / 0;85.8;45.0;3.667;844;2014-11-17 16:57:02:293
0.411803;-9.787496;-1.35033;0.441343;-9.73474;-1.10021;-0.02954;-0.052756;-0.25012;-0.937067;0.054978;-0.009774;222.0;25.8;37.8;13.38;85.6073;83.0571;-158.1421;0.0;1017.86;61.78031;;;;;;0 / 0;85.8;45.0;3.667;913;2014-11-17 16:57:02:362
0.268151;-9.299078;-2.059013;0.467762;-9.671674;-1.552509;-0.199612;0.372596;-0.506505;-0.826195;0.878424;0.141721;223.0;25.74;37.98;14.28;85.6073;83.0571;-158.1421;0.0;1017.86;61.78031;;;;;;0 / 0;85.8;45.0;3.667;968;2014-11-17 16:57:02:417
-1.331176;-9.394848;-1.513135;0.551465;-9.594514;-1.952335;-1.882641;0.199666;0.439199;-0.705549;0.831388;-0.015577;226.0;25.5;38.34;17.76;92.7714;80.4829;-163.2327;0.0;1017.8;61.78031;;;;;;0 / 0;85.8;45.0;3.667;1042;2014-11-17 16:57:02:491
0.861913;-9.184156;-1.810016;0.62146;-9.52866;-2.233564;0.240452;0.344502;0.423547;-0.598037;0.380875;0.044288;226.0;25.14;38.22;21.66;97.5831;78.0609;-164.2269;0.0;1017.8;61.78031;;;;;;0 / 0;85.8;45.0;3.667;1103;2014-11-17 16:57:02:552
0.162806;-9.346964;-2.145205;0.737765;-9.42613;-2.602725;-0.574959;0.079166;0.457521;-0.851546;0.534813;-0.151495;230.0;24.12;38.82;25.62;102.8671;76.3251;-164.4515;0.0;1017.8;61.78031;;;;;;0 / 0;85.8;45.0;3.667;1176;2014-11-17 16:57:02:625
-0.976834;-9.481038;-2.403778;0.959659;-9.277788;-3.028545;-1.936494;-0.20325;0.624767;-0.645685;0.212887;-0.066279;230.0;23.4;39.06;27.3;99.7026;71.0975;-162.4181;0.0;1017.8;61.78031;;;;;;0 / 0;85.8;45.0;3.667;1243;2014-11-17 16:57:02:692
1.388637;-9.375694;-3.160346;1.063731;-9.161138;-3.333527;0.324906;-0.214555;0.173181;-0.536034;0.328951;0.033903;230.0;22.8;39.24;31.26;102.8387;69.0955;-162.3021;0.0;1017.8;60.01195;;;;;;0 / 0;85.8;45.0;3.667;1293;2014-11-17 16:57:02:742
-0.316035;-10.860098;-0.172383;1.192425;-9.076042;-3.517663;-1.50846;-1.784056;3.345281;-0.478307;1.195158;0.122478;231.0;22.2;39.3;33.18;102.8387;69.0955;-162.3021;0.0;1017.8;60.01195;;;;;;0 / 0;85.8;45.0;3.667;1346;2014-11-17 16:57:02:795
-5.707777;-12.277466;0.814029;1.232709;-9.122744;-3.380284;-6.940486;-3.154722;4.194313;0.23671;1.166447;0.240375;235.0;20.22;40.14;36.3;106.6162;67.7437;-161.2742;0.0;1017.89;60.01195;;;;;;0 / 0;85.8;45.0;3.667;1416;2014-11-17 16:57:02:865
2.528277;-11.961432;-3.399766;0.644407;-9.708362;-1.225894;1.88387;-2.253069;-2.173872;2.579379;-0.691194;0.711047;247.0;21.6;43.68;36.54;109.1381;68.4756;-159.9643;0.0;1017.89;60.01195;;;;;;0 / 0;85.8;45.0;3.667;1508;2014-11-17 16:57:02:957
0.172383;-12.545616;-2.806004;0.281782;-9.801658;0.135829;-0.109399;-2.743958;-2.941833;2.441018;0.328035;0.6634;258.0;24.0;46.44;34.08;108.2784;81.8812;-152.2708;0.0;1017.89;60.01195;;;;;;0 / 0;85.8;45.0;3.667;1571;2014-11-17 16:57:03:020
0.172383;-9.136272;-2.633622;-0.020073;-9.6933;1.486581;0.192456;0.557027;-4.120203;2.458122;-0.571464;0.632551;269.0;31.2;51.96;24.66;12.633;88.1722;-64.2642;0.0;1017.89;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1626;2014-11-17 16:57:03:075
0.21069;-7.881712;-1.991976;-0.319565;-9.4849;2.470811;0.530255;1.60319;-4.462786;1.596496;-0.576046;0.76236;271.0;34.8;53.34;18.66;12.633;88.1722;-64.2642;0.0;1017.89;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1685;2014-11-17 16:57:03:134
0.21069;-7.881712;-1.991976;-0.319565;-9.4849;2.470811;0.530255;1.60319;-4.462786;1.391551;-0.939511;0.811229;271.0;41.94;52.86;5.7;297.6097;75.2826;7.3695;0.0;1017.89;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1735;2014-11-17 16:57:03:184
1.283292;-7.31668;-1.149217;-0.49202;-9.267206;3.16973;1.775312;1.950527;-4.318947;0.390954;-0.333838;0.546114;260.0;44.76;51.48;0.24;282.8689;70.9076;8.8233;0.0;1017.91;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1800;2014-11-17 16:57:03:249
0.92895;-5.899313;0.68953;-0.647459;-9.166648;3.423994;1.57641;3.267336;-2.734464;-0.175318;-0.011606;0.263588;258.0;46.92;49.86;-4.08;282.8689;70.9076;8.8233;0.0;1017.91;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1850;2014-11-17 16:57:03:299
-0.814029;-8.03494;3.332729;-0.698212;-9.236704;3.219657;-0.115817;1.201764;0.113072;-0.990518;-0.044899;-0.002138;248.0;49.62;47.76;-7.92;273.3017;69.1859;10.7079;0.0;1017.91;64.22449;;;;;;0 / 0;85.8;45.0;3.667;1911;2014-11-17 16:57:03:360
