sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.5537;-7.9924;1.6005;-0.3727;-9.717;1.2704;0.2046;0.9465;-0.6132;-0.4229;-0.3996;0.2389;67.0;-61.2;-3.0;-68.58;136.9;78.97;1.34;2.0;60.605;;;;;;0 / 0;83.7;20.0;3.614;5;2014-11-21 15:15:26:708
-3.9654;-14.6794;3.3746;-0.2533;-9.5213;-2.3351;-2.9214;-2.1449;1.2471;-0.4538;1.014;-0.2298;25.0;-58.92;-1.62;-65.58;337.26;80.52;160.58;2.0;70.233;;;;;;0 / 0;83.7;20.0;3.614;506;2014-11-21 15:15:27:209
-0.0221;-5.0284;-0.4609;-0.3549;-8.8032;4.3069;0.0313;-6.0817;10.6529;0.767;-1.1836;0.3146;109.0;-58.5;2.34;-59.4;127.24;63.85;4.71;2.0;69.557;;;;;;0 / 0;83.7;20.0;3.614;1006;2014-11-21 15:15:27:709
-1.3581;-9.0507;-0.0802;-0.9738;-9.6787;-1.2438;-1.1546;-0.0916;-0.13;-1.4275;1.5424;0.159;151.0;-48.72;12.48;-82.38;7.15;80.73;141.94;2.0;52.236;;;;;;0 / 0;83.7;20.0;3.614;1517;2014-11-21 15:15:28:220
0.0545;-8.093;-3.0754;-0.5101;-9.3577;2.8886;0.5646;1.2647;-5.964;2.3947;0.4185;0.5436;53.0;-41.64;21.9;-65.82;132.53;72.6;10.01;2.0;56.965;;;;;;0 / 0;83.7;20.0;3.614;2028;2014-11-21 15:15:28:731
-2.0955;-9.7139;-1.9884;-0.0456;-9.5379;2.2799;-2.0499;-0.176;-4.2683;-1.4179;0.1682;0.4829;63.0;-53.4;21.72;-85.92;148.67;67.29;-4.89;2.0;58.624;;;;;;0 / 0;83.7;20.0;3.614;2530;2014-11-21 15:15:29:233
3.1813;-14.6411;8.74;-0.0784;-9.7466;-1.0807;3.2597;-4.8945;9.8207;-0.6605;1.0342;-0.0189;99.0;-68.52;25.8;-98.94;342.88;77.38;162.65;2.0;67.078;;;;;;0 / 0;83.7;20.0;3.614;3030;2014-11-21 15:15:29:733
1.5772;-13.1089;13.6218;0.2207;-8.677;4.5641;1.3565;-4.4318;9.0577;-0.1662;-1.0739;0.2996;153.0;-57.36;27.6;-91.32;143.04;62.23;-2.77;2.0;67.492;;;;;;0 / 0;83.7;20.0;3.614;3530;2014-11-21 15:15:30:233
-0.4172;-10.1927;-2.0004;-0.5282;-9.6658;-1.5701;0.111;-0.5269;-0.4302;-1.029;0.8606;-0.0444;25.0;-77.04;12.66;-112.62;344.36;80.27;161.41;2.0;68.117;;;;;;0 / 0;83.7;20.0;3.614;4035;2014-11-21 15:15:30:738
1.2827;-4.8656;-2.1775;0.5243;-8.6107;4.6639;0.7584;3.7451;-6.8414;1.845;-1.8324;0.3955;25.0;-71.1;23.64;-100.38;135.45;67.61;3.83;2.0;68.594;;;;;;0 / 0;83.7;20.0;3.614;4537;2014-11-21 15:15:31:240
0.4878;-9.3308;-0.2885;0.0054;-9.796;0.4574;0.4824;0.4652;-0.7459;-1.5936;1.5083;0.1654;17.0;-81.06;3.3;-98.52;150.2;75.16;-10.5;2.0;57.907;;;;;;0 / 0;83.7;20.0;3.614;5054;2014-11-21 15:15:31:757
-1.327;-11.9213;-1.828;-0.2529;-9.7908;0.4984;-1.0741;-2.1305;-2.3264;2.4118;0.6966;-0.1968;11.0;-81.24;23.52;-79.44;319.91;75.17;175.46;2.0;65.918;;;;;;0 / 0;83.7;20.0;3.614;5554;2014-11-21 15:15:32:257
2.2978;-5.3612;0.9613;0.9511;-8.9904;3.7999;1.3467;3.6292;-2.8386;0.4953;-0.3804;0.159;11.0;-77.76;22.5;-96.78;151.11;66.46;-14.05;2.0;55.734;;;;;;0 / 0;83.7;20.0;3.614;6054;2014-11-21 15:15:32:757
-2.2895;-8.8711;-0.097;-0.7394;-9.5026;2.3077;-1.5501;0.6315;-2.4047;-0.0043;0.2864;-0.1073;11.0;-88.68;3.9;-111.18;122.35;75.69;17.76;2.0;53.73;;;;;;0 / 0;83.7;20.0;3.614;6561;2014-11-21 15:15:33:264
0.3777;-9.4601;2.7043;-0.5115;-9.49;2.4187;0.8891;0.0299;0.2855;-0.1917;0.1362;-0.0231;11.0;-80.7;4.8;-112.02;129.62;74.18;12.97;2.0;56.791;;;;;;0 / 0;83.7;20.0;3.614;7061;2014-11-21 15:15:33:764
