sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.0971;-9.7618;0.0682;-0.2752;-9.8013;-0.1782;-0.822;0.0395;0.2465;-1.354;1.3112;0.0259;29.0;-75.18;11.76;-110.64;22.97;88.08;122.93;2.0;64.562;;;;;;0 / 0;79.5;21.0;3.656;5032;2014-11-21 15:11:26:075
1.2707;-10.4393;-1.2366;0.6797;-9.783;-0.0512;0.5911;-0.6563;-1.1854;1.2304;0.1692;-0.282;29.0;-68.1;25.14;-101.82;241.39;86.01;-94.31;2.0;66.445;;;;;;0 / 0;79.5;21.0;3.656;5544;2014-11-21 15:11:26:587
2.6402;-8.9166;5.5845;0.4652;-9.3618;2.8829;2.175;0.4452;2.7016;-0.131;-0.5977;0.1207;21.0;-70.32;14.46;-102.84;148.85;73.86;-5.0;2.0;58.857;;;;;;0 / 0;79.5;21.0;3.656;6044;2014-11-21 15:11:27:087
-1.3054;-9.4433;0.4752;-0.4431;-9.7682;-0.7473;-0.8624;0.3249;1.2225;-1.143;1.2036;0.1185;15.0;-86.7;0.0;-97.98;123.62;85.91;14.71;2.0;62.401;;;;;;0 / 0;79.5;21.0;3.656;6548;2014-11-21 15:11:27:591
-2.3517;-12.1224;-4.1001;0.2994;-9.7573;-0.9363;-2.6511;-2.3652;-3.1638;1.5627;0.2758;-0.3299;11.0;-79.8;18.66;-80.82;306.31;79.84;-170.02;2.0;59.436;;;;;;0 / 0;79.5;21.0;3.656;7053;2014-11-21 15:11:28:096
0.4088;-8.3779;3.2382;0.2252;-9.153;3.513;0.1836;0.7751;-0.2749;0.2397;-0.8033;0.2666;11.0;-81.06;24.0;-89.82;136.84;68.96;-3.67;2.0;61.092;;;;;;0 / 0;79.5;21.0;3.656;7556;2014-11-21 15:11:28:599
-0.7643;-9.3093;0.7721;-0.1261;-9.7737;0.7937;-0.6382;0.4645;-0.0215;-0.7862;0.8212;0.1707;11.0;-87.96;11.76;-109.86;151.45;78.58;-11.05;2.0;65.219;;;;;;0 / 0;79.5;21.0;3.656;8056;2014-11-21 15:11:29:099
0.0066;-9.6157;2.3595;-0.2282;-9.6994;1.429;0.4574;0.8378;-0.6042;0.4645;-0.128;-0.1531;11.0;-83.64;16.14;-106.56;131.73;81.51;9.07;2.0;51.701;;;;;;0 / 0;79.5;21.0;3.656;8557;2014-11-21 15:11:29:600
-0.4196;-8.7227;3.5781;-0.2631;-9.2712;3.1852;0.0254;0.3594;0.6755;0.0447;-0.0395;-0.004;11.0;-79.14;12.18;-111.42;137.09;70.98;4.72;2.0;56.729;;;;;;0 / 0;79.5;21.0;3.656;9057;2014-11-21 15:11:30:100
0.167;-9.0435;3.6236;-0.0548;-9.2296;3.3137;0.2218;0.1861;0.3099;-0.049;-0.0033;-0.0423;11.0;-77.34;6.9;-117.42;142.11;70.19;2.26;2.0;48.482;;;;;;0 / 0;79.5;21.0;3.656;9564;2014-11-21 15:11:30:607
