sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3047;-8.8328;3.9349;-0.0833;-9.3661;2.9051;-0.1495;0.4922;0.5019;-0.1992;-0.0033;-0.0253;81.0;-66.24;-8.76;-71.88;135.98;72.37;1.27;2.0;46.485;;;;;;0 / 0;79.9;21.0;3.653;13;2014-11-21 15:11:52:453
-1.9567;-9.6492;0.5758;-0.7129;-9.7579;0.6693;-0.305;0.5809;0.8803;-0.8895;0.5581;0.1079;77.0;-65.1;-7.68;-70.5;90.79;84.28;46.8;2.0;58.562;;;;;;0 / 0;79.9;21.0;3.653;513;2014-11-21 15:11:52:953
-2.651;-9.6851;-0.3747;0.0619;-9.701;-1.4349;-2.7129;0.0159;1.0602;0.7254;0.0766;-0.3725;37.0;-63.24;-5.7;-60.96;317.06;76.29;175.55;2.0;63.589;;;;;;0 / 0;79.9;21.0;3.653;1021;2014-11-21 15:11:53:461
0.4854;-9.6085;4.3395;0.3086;-8.8675;4.1764;-1.1791;-2.854;7.2221;-0.2439;-0.8087;0.0536;69.0;-59.64;1.98;-64.08;137.83;64.72;-4.23;2.0;67.127;;;;;;0 / 0;79.9;21.0;3.653;1533;2014-11-21 15:11:53:973
-0.477;-9.3715;-0.3077;-0.1547;-9.7643;-0.8975;-0.3223;0.3928;0.5899;-1.1878;1.3219;0.094;55.0;-52.62;10.38;-81.0;336.71;84.67;170.22;2.0;64.929;;;;;;0 / 0;79.9;21.0;3.653;2037;2014-11-21 15:11:54:477
-1.3102;-9.5295;-1.4808;0.3599;-9.736;-1.119;-1.6701;0.2065;-0.3618;1.2655;0.0766;-0.2948;73.0;-43.68;17.1;-67.5;309.8;83.12;-162.17;2.0;63.327;;;;;;0 / 0;79.9;21.0;3.653;2537;2014-11-21 15:11:54:977
1.5437;-18.1127;2.8383;0.5692;-9.1447;3.4961;0.9744;-8.9681;-0.6578;0.1161;-0.8183;0.2187;131.0;-49.32;20.4;-78.78;147.46;67.27;-3.96;2.0;55.337;;;;;;0 / 0;79.9;21.0;3.653;3038;2014-11-21 15:11:55:478
-1.6215;-10.9158;0.5327;-0.4345;-9.547;-2.1994;-1.1869;-1.3687;2.7321;-0.686;0.932;-0.0807;67.0;-68.64;20.94;-99.78;336.91;76.78;168.82;2.0;64.69;;;;;;0 / 0;79.9;21.0;3.653;3553;2014-11-21 15:11:55:993
0.258;-5.943;-0.5064;0.0175;-9.1402;3.5536;0.2405;3.1972;-4.06;1.648;-1.3765;0.3369;211.0;-60.66;32.58;-85.14;138.46;74.66;1.63;2.0;70.863;;;;;;0 / 0;79.9;21.0;3.653;4069;2014-11-21 15:11:56:509
-2.9287;-8.9382;-1.7921;-0.5288;-9.5325;2.241;-2.3999;0.5944;-4.033;-1.2879;0.3408;0.1569;43.0;-67.08;15.42;-105.96;144.74;70.93;0.13;2.0;64.369;;;;;;0 / 0;79.9;21.0;3.653;4569;2014-11-21 15:11:57:009
