sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.3633;-8.9286;2.6133;-0.2261;-9.4718;2.5311;0.5894;0.5432;0.0822;-0.6189;-0.1567;0.0759;127.0;-39.36;36.12;-48.54;126.13;70.35;4.36;2.0;59.724;;;;;;0 / 0;79.9;21.0;3.653;6;2014-11-21 15:12:06:289
-2.4044;-9.4026;-1.8711;-0.7233;-9.7058;-1.2028;-1.681;0.3032;-0.6683;-0.7563;0.7924;-0.0657;49.0;-39.18;31.08;-34.5;343.35;81.77;148.98;2.0;61.304;;;;;;0 / 0;79.9;21.0;3.653;508;2014-11-21 15:12:06:791
0.5405;-8.6317;-2.0411;-0.442;-9.285;3.1249;0.9825;0.6533;-5.1659;2.3127;-1.0643;0.2709;85.0;-48.0;18.6;-10.62;87.47;71.23;8.05;2.0;70.742;;;;;;0 / 0;79.9;21.0;3.653;1033;2014-11-21 15:12:07:316
2.9155;-1.2576;-8.6371;0.0102;-9.4478;2.6285;-0.516;-3.0984;-3.1565;-0.8852;0.8223;0.4637;261.0;-47.04;32.88;-39.36;124.35;68.43;-6.54;2.0;66.695;;;;;;0 / 0;79.9;21.0;3.653;1533;2014-11-21 15:12:07:816
-0.501;-11.7801;1.2534;-0.496;-9.4915;-2.4163;-2.2699;-1.5966;1.5772;-0.9918;0.5155;-0.1318;73.0;-38.64;27.66;-60.18;339.92;75.43;168.4;2.0;65.559;;;;;;0 / 0;79.9;21.0;3.653;2037;2014-11-21 15:12:08:320
1.9028;-5.4618;-2.0147;-0.0899;-8.9643;3.9754;0.2378;2.6191;-3.402;0.2642;-0.7831;0.1633;133.0;-48.54;9.12;-29.4;105.39;69.12;10.89;2.0;68.371;;;;;;0 / 0;79.9;21.0;3.653;2538;2014-11-21 15:12:08:821
-2.2895;-9.4601;-0.097;-0.5879;-9.7827;-0.3516;-1.7015;0.3226;0.2547;-1.5436;0.4196;0.1377;301.0;-41.22;26.88;-42.48;14.38;85.99;120.88;2.0;56.295;;;;;;0 / 0;79.9;21.0;3.653;3044;2014-11-21 15:12:09:327
-4.3054;-12.9604;-6.7624;0.1748;-9.7984;-0.365;-4.4801;-3.162;-6.3975;2.5481;-0.2899;0.4711;119.0;-49.14;16.86;-20.58;268.37;87.64;-154.41;2.0;65.065;;;;;;0 / 0;79.9;21.0;3.653;3548;2014-11-21 15:12:09:831
-0.015;-4.0803;-7.7919;0.7643;-9.4876;2.3607;-0.7793;5.4073;-10.1526;-0.098;-0.3293;0.2783;575.0;-59.22;21.84;-30.84;117.59;65.75;-9.51;2.0;56.807;;;;;;0 / 0;79.9;21.0;3.653;4048;2014-11-21 15:12:10:331
-1.7101;-11.3515;-0.0994;-0.0596;-9.4897;-2.4726;0.557;-1.462;1.4802;-0.9481;0.6252;-0.0977;129.0;-48.18;32.34;-44.82;318.34;75.39;178.62;2.0;51.437;;;;;;0 / 0;79.9;21.0;3.653;4549;2014-11-21 15:12:10:832
-0.1395;-5.7634;-0.504;0.5858;-8.9672;3.9266;-0.7253;3.2037;-4.4306;-0.2013;-0.5946;0.3731;725.0;-58.56;18.6;-32.58;119.38;66.12;-8.49;2.0;58.163;;;;;;0 / 0;79.9;21.0;3.653;5052;2014-11-21 15:12:11:335
0.2053;-9.836;-0.3603;-0.1543;-9.7896;-0.5589;-2.2956;0.4588;0.7684;-1.3731;0.2758;0.2038;863.0;-67.56;20.04;-66.12;146.31;82.19;-13.33;2.0;53.032;;;;;;0 / 0;79.9;21.0;3.653;5569;2014-11-21 15:12:11:852
-0.5848;-8.5982;-2.4433;0.277;-9.7294;-1.1971;-0.8618;1.1313;-1.2462;1.6927;0.2374;-0.1637;239.0;-63.54;11.58;-51.78;296.82;82.8;-166.97;2.0;49.557;;;;;;0 / 0;79.9;21.0;3.653;6092;2014-11-21 15:12:12:375
1.0529;-11.6675;10.2771;0.2894;-8.928;4.0469;0.7635;-2.7396;6.2302;-0.4389;-0.5093;0.3998;1347.0;-64.74;5.7;-51.36;128.14;65.56;-4.09;2.0;64.005;;;;;;0 / 0;79.9;21.0;3.653;6593;2014-11-21 15:12:12:876
0.6291;-10.0969;2.1009;-0.3316;-9.6355;1.7946;0.9607;-0.4615;0.3063;-0.3643;0.7434;0.0344;1257.0;-56.52;0.18;-70.08;142.57;75.35;-2.63;2.0;52.365;;;;;;0 / 0;79.9;21.0;3.653;7093;2014-11-21 15:12:13:376
-1.1115;-9.089;3.4704;-0.7367;-9.3512;2.8609;-1.2725;1.0373;1.2225;0.4485;0.5442;-0.0263;871.0;-51.3;-4.14;-63.42;125.98;72.47;14.44;2.0;48.224;;;;;;0 / 0;79.9;21.0;3.653;7600;2014-11-21 15:12:13:883
-0.8434;-8.8352;3.8487;-0.6572;-9.089;3.6236;-0.1861;0.2538;0.2251;-0.0149;-0.0097;-0.0508;631.0;-50.52;-4.02;-66.3;130.68;67.94;10.28;2.0;56.333;;;;;;0 / 0;79.9;21.0;3.653;8106;2014-11-21 15:12:14:389
-0.3813;-6.1561;2.8287;0.12;-9.0695;3.7285;-0.2887;2.9229;-0.8772;-0.0756;0.5506;0.0834;615.0;-50.94;-4.74;-67.38;143.24;67.64;-1.84;2.0;65.553;;;;;;0 / 0;79.9;21.0;3.653;8622;2014-11-21 15:12:14:905
