ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.12629,-8.84238,4.28203,0.15787,-9.42433,2.70724,-0.03157,0.58194,1.57479,-0.42408,0.21022,0.00509,91.0,-8.94,31.98,3.36,36.719,73.541,-3.489,1.97,14.8795,,,,NaN,,,,0 / 0,2,2014-12-14 13:26:38:845
0.31304,-8.59099,2.78087,0.14859,-9.44887,2.62075,0.16445,0.85787,0.16011,-0.44538,0.19851,-0.01408,91.0,-9.3,32.4,3.36,39.872,74.474,-3.245,1.97,25.7015,,,,NaN,,,,0 / 0,53,2014-12-14 13:26:38:896
-0.44592,-9.34517,0.55186,-0.00494,-9.55586,2.20401,-0.32741,-0.03127,-1.80238,-0.64672,-0.11681,0.10949,91.0,-8.82,32.22,4.62,36.645,77.012,0.128,1.97,25.7015,,,,NaN,,,,0 / 0,103,2014-12-14 13:26:38:946
1.41677,-10.12807,0.10415,0.03756,-9.67183,1.62028,1.29511,-0.63282,-1.79685,-0.83527,-0.22121,0.05623,91.0,-8.76,31.98,5.04,36.645,77.012,0.128,1.97,25.7015,,,,NaN,,,,0 / 0,152,2014-12-14 13:26:38:995
0.12151,-9.04589,0.8655,0.09352,-9.74694,1.07649,0.02798,0.70105,-0.21099,-1.15485,0.21342,-0.06628,105.0,-9.9,31.26,5.58,42.723,80.487,-1.328,1.97,25.7015,,,,NaN,,,,0 / 0,203,2014-12-14 13:26:39:046
-0.96546,-8.81365,1.60052,0.07826,-9.78001,0.71856,-1.04372,0.96636,0.88196,-1.33701,0.48187,-0.03965,105.0,-9.54,31.08,5.82,55.963,85.773,-6.216,1.97,25.7015,,,,NaN,,,,0 / 0,253,2014-12-14 13:26:39:096
-0.54887,-9.08659,2.10809,-0.01392,-9.80665,0.01796,-0.53495,0.72006,2.09014,-1.2422,0.32421,0.02746,105.0,-9.78,30.72,7.98,51.802,88.106,-4.052,1.97,25.7015,,,,NaN,,,,0 / 0,303,2014-12-14 13:26:39:146
0.49261,-9.44572,0.83199,-0.01811,-9.80291,-0.27339,0.51071,0.35718,1.10537,-1.14952,0.48187,0.02853,99.0,-10.08,30.3,9.3,51.802,88.106,-4.052,1.97,47.2849,,,,NaN,,,,0 / 0,353,2014-12-14 13:26:39:196
2.71203,-9.23982,-1.8998,0.1643,-9.74335,-1.10073,2.54773,0.50353,-0.79906,-1.12076,0.95271,0.01149,99.0,-10.74,29.58,9.96,231.277,86.206,-177.502,1.97,47.2849,,,,NaN,,,,0 / 0,403,2014-12-14 13:26:39:246
-2.65098,-11.21743,-0.65481,0.46103,-9.61811,-1.8576,-3.11201,-1.59933,1.20279,-1.37216,1.27655,-0.33473,99.0,-10.92,29.34,12.0,222.003,83.484,-171.51,1.97,47.2849,,,,NaN,,,,0 / 0,452,2014-12-14 13:26:39:295
-2.41395,-12.08413,0.28132,0.47555,-9.57052,-2.08565,-2.8895,-2.51361,2.36697,-0.93221,0.63633,-0.26548,57.0,-11.7,27.24,13.98,220.556,77.401,-167.156,1.97,47.2849,,,,NaN,,,,0 / 0,503,2014-12-14 13:26:39:346
2.12545,-11.09293,0.6596,0.73517,-9.50513,-2.29858,1.39028,-1.73385,2.88397,-0.74046,0.60437,-0.33046,57.0,-12.6,26.82,15.0,220.556,77.401,-167.156,1.97,47.2849,,,,NaN,,,,0 / 0,553,2014-12-14 13:26:39:396
-6.29735,-15.99626,8.47428,0.92521,-9.48328,-2.31998,-3.9018,-5.41883,6.04416,-0.77135,0.80677,-0.51262,57.0,-13.38,25.92,15.48,214.688,75.754,-162.264,1.97,47.2849,,,,NaN,,,,0 / 0,603,2014-12-14 13:26:39:446
-3.05081,-14.55016,9.64504,0.80774,-9.58803,-1.89426,-3.85856,-4.96213,11.5393,0.65291,0.43606,0.09138,57.0,-15.42,24.36,16.32,206.476,77.878,-156.906,1.97,47.2849,,,,NaN,,,,0 / 0,652,2014-12-14 13:26:39:495
-0.32142,-13.31236,2.11049,0.7024,-9.73093,-0.99344,-1.02382,-3.58143,3.10393,2.03136,0.51702,0.21282,57.0,-16.68,23.82,16.8,206.476,77.878,-156.906,1.97,47.2849,,,,NaN,,,,0 / 0,702,2014-12-14 13:26:39:545
1.73041,-12.34271,-1.78248,0.42482,-9.77942,0.59511,1.30559,-2.56329,-2.37759,2.5086,-0.73573,0.59845,57.0,-17.34,25.32,15.24,153.254,86.296,-108.281,1.97,52.0689,,,,NaN,,,,0 / 0,753,2014-12-14 13:26:39:596
1.17735,-12.49115,-1.44729,0.26366,-9.69726,1.43697,0.91369,-2.79388,-2.88426,2.59701,-0.79326,0.6304,57.0,-17.34,26.88,13.44,54.436,81.432,-10.397,1.97,52.0689,,,,NaN,,,,0 / 0,803,2014-12-14 13:26:39:646
0.40402,-9.95808,-2.47441,-0.15308,-9.18655,3.42865,0.5571,-0.77153,-5.90305,2.79728,-0.53759,0.74758,57.0,-16.5,32.94,7.68,38.418,69.514,2.556,1.97,52.0689,,,,NaN,,,,0 / 0,852,2014-12-14 13:26:39:695
-0.12749,-8.4665,-2.4792,-0.22401,-8.84658,4.22607,0.08874,0.71362,-6.69284,2.56186,-1.68488,0.64319,57.0,-16.5,32.94,7.68,38.418,69.514,2.556,1.97,52.0689,,,,NaN,,,,0 / 0,902,2014-12-14 13:26:39:745
1.31142,-4.80337,-3.75052,0.03157,-8.34319,5.15382,1.66771,3.73106,-8.79929,1.51151,-1.52296,0.25863,57.0,-13.98,37.44,-3.0,38.022,64.435,3.034,1.97,52.0689,,,,NaN,,,,0 / 0,953,2014-12-14 13:26:39:796
1.35691,-4.31974,-2.2278,0.33953,-8.16812,5.41643,0.89438,3.8207,-5.05835,0.72428,-0.50563,0.25543,71.0,-12.42,36.24,-12.0,41.164,56.751,-2.693,1.97,52.0689,,,,NaN,,,,0 / 0,1002,2014-12-14 13:26:39:845
0.63386,-4.57831,0.89902,0.3295,-8.20987,5.35359,0.17747,3.79466,-4.51561,-0.44005,-0.37887,0.18725,71.0,-12.72,34.86,-15.78,66.941,56.842,-3.522,1.97,52.0689,,,,NaN,,,,0 / 0,1053,2014-12-14 13:26:39:896
2.99694,-7.42981,4.00909,0.4757,-8.4424,4.96692,2.52124,1.0126,-0.95783,-1.28161,-0.59086,0.04877,71.0,-12.6,33.9,-16.92,66.941,56.842,-3.522,1.97,50.3936,,,,NaN,,,,0 / 0,1103,2014-12-14 13:26:39:946
1.17735,-12.32116,9.46069,0.74041,-8.56271,4.72241,-1.56461,-4.40967,6.93376,-0.45923,-1.01057,-0.06734,71.0,-12.6,32.52,-18.9,101.768,60.828,-8.911,1.97,50.3936,,,,NaN,,,,0 / 0,1153,2014-12-14 13:26:39:996
3.29382,-10.36989,7.16465,0.85608,-8.54251,4.73947,2.43775,-1.82737,2.42518,0.14371,-0.57381,0.26289,71.0,-12.48,32.16,-18.48,100.351,60.586,-10.239,1.97,50.3936,,,,NaN,,,,0 / 0,1202,2014-12-14 13:26:40:045
-2.47141,-17.96908,-0.99479,0.98776,-8.70532,4.40578,-3.45917,-9.26377,-5.40057,-0.78946,-1.18314,0.1489,87.0,-13.08,32.04,-17.64,100.351,60.586,-10.239,1.97,50.3936,,,,NaN,,,,0 / 0,1253,2014-12-14 13:26:40:096
-1.2384,-0.57281,-14.7423,0.9894,-8.86618,4.07209,-2.2278,8.29337,-18.81438,-0.84912,-0.36289,0.15317,87.0,-12.9,30.48,-15.9,107.424,63.955,-12.278,1.97,50.3936,,,,NaN,,,,0 / 0,1303,2014-12-14 13:26:40:146
-0.22805,-16.34102,0.34357,0.7826,-9.16725,3.39408,-1.01065,-7.17378,-3.05051,-2.31705,1.48854,0.09777,87.0,-12.66,29.58,-15.24,121.684,69.195,-12.984,1.97,50.3936,,,,NaN,,,,0 / 0,1353,2014-12-14 13:26:40:196
