ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.36811,-9.1249,3.53983,0.55156,-9.36567,2.85524,-0.02783,0.25034,0.41405,-0.05534,0.00901,0.01758,93.0,-7.8,30.9,3.3,38.551,72.708,-10.976,1.97,52.8125,,,,NaN,,,,0 / 0,6,2014-12-14 13:30:08:676
0.28192,-8.86154,3.14,0.54004,-9.35893,2.87918,-0.25812,0.4974,0.26082,-0.00741,-0.07728,0.01332,93.0,-7.62,30.66,3.3,38.414,72.684,-10.743,1.97,52.8125,,,,NaN,,,,0 / 0,60,2014-12-14 13:30:08:730
-0.11313,-9.28531,3.32914,0.53256,-9.37524,2.82695,-0.11417,0.44427,0.06644,-0.19276,-0.1657,0.07084,93.0,-6.84,31.08,3.54,38.414,72.684,-10.743,1.97,52.8125,,,,NaN,,,,0 / 0,106,2014-12-14 13:30:08:776
0.35374,-9.47685,3.39378,0.5363,-9.41445,2.69288,-0.00539,0.3494,0.47585,-0.30355,-0.40751,0.04421,93.0,-7.26,31.08,3.54,33.68,73.287,-10.693,1.97,52.8125,,,,NaN,,,,0 / 0,156,2014-12-14 13:30:08:826
1.19171,-8.52874,3.50152,0.59301,-9.44946,2.55506,0.22281,0.81298,0.98477,-0.34403,-0.26903,0.03462,93.0,-7.56,30.12,3.78,39.806,74.075,-12.034,1.97,52.8125,,,,NaN,,,,0 / 0,205,2014-12-14 13:30:08:875
0.60513,-8.74183,3.32196,0.57386,-9.47131,2.47695,-0.11477,0.7654,0.73487,-0.46973,0.15708,0.10173,107.0,-7.02,30.48,3.9,39.806,74.075,-12.034,1.97,52.8125,,,,NaN,,,,0 / 0,256,2014-12-14 13:30:08:926
0.84695,-8.90224,3.37223,0.53286,-9.52787,2.25998,0.2255,0.53466,0.75313,-0.57945,0.16453,0.05912,107.0,-6.66,30.24,4.32,33.4,74.973,-13.044,1.97,52.8125,,,,NaN,,,,0 / 0,306,2014-12-14 13:30:08:976
0.7847,-8.53593,3.50631,0.51939,-9.5587,2.12919,0.26531,1.02277,1.37711,-0.53045,0.28491,0.03782,107.0,-6.84,29.94,4.98,39.111,77.086,-13.709,1.97,48.1082,,,,NaN,,,,0 / 0,356,2014-12-14 13:30:09:026
0.8254,-9.24461,0.77452,0.35853,-9.65372,1.68761,0.46687,0.40911,-0.91309,-0.54111,0.27958,0.06019,113.0,-7.02,29.46,5.64,39.111,77.086,-13.709,1.97,48.1082,,,,NaN,,,,0 / 0,406,2014-12-14 13:30:09:076
1.40959,-9.82401,0.55665,0.38951,-9.68993,1.45762,1.02008,-0.13408,-0.90097,-1.01089,0.1869,-0.06764,113.0,-7.08,28.56,6.78,38.571,79.867,-11.994,1.97,48.1082,,,,NaN,,,,0 / 0,455,2014-12-14 13:30:09:125
