ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.31304,-9.26616,1.06183,0.0404,-9.72779,1.24065,0.27264,0.46163,-0.17882,-0.06244,-0.12493,0.04106,105.0,-7.56,30.24,7.44,37.922,82.627,-1.778,1.97,26.0513,,,,NaN,,,,0 / 0,4,2014-12-14 13:25:35:787
-0.29748,-9.45051,1.88065,0.03112,-9.73048,1.22015,0.2053,0.27997,0.6605,-0.07522,-0.32307,0.0123,105.0,-7.26,29.16,7.68,32.356,82.85,-1.461,1.97,26.0513,,,,NaN,,,,0 / 0,54,2014-12-14 13:25:35:837
-0.01257,-9.18476,2.11288,0.04654,-9.73033,1.22089,-0.05911,0.54558,0.89199,-0.13275,-0.27194,0.02721,105.0,-7.2,29.58,7.62,32.356,82.85,-1.461,1.97,26.0513,,,,NaN,,,,0 / 0,103,2014-12-14 13:25:35:886
-0.37409,-9.09617,2.56539,0.01437,-9.7242,1.26938,-0.38846,0.62803,1.29601,-0.10079,-0.36462,0.0368,105.0,-7.56,29.94,7.44,37.833,82.713,-1.517,1.97,16.3608,,,,NaN,,,,0 / 0,153,2014-12-14 13:25:35:936
0.22446,-8.77056,2.10809,0.01212,-9.7245,1.26713,0.27728,0.94721,0.78485,-0.17323,-0.3987,0.05172,121.0,-7.68,29.76,7.86,37.833,82.713,-1.517,1.97,16.3608,,,,NaN,,,,0 / 0,204,2014-12-14 13:25:35:987
0.03053,-9.22306,1.16717,0.022,-9.73737,1.16433,0.0603,-0.01062,0.56563,-0.28188,-0.08339,0.10391,121.0,-7.62,29.16,8.22,35.659,82.859,-1.182,1.97,16.3608,,,,NaN,,,,0 / 0,253,2014-12-14 13:25:36:036
1.25636,-9.41221,0.26935,0.00105,-9.7465,1.08502,0.67352,0.24092,-0.09023,-0.17855,-0.34651,0.10924,121.0,-7.08,29.04,8.1,32.143,83.648,-0.055,1.97,16.3608,,,,NaN,,,,0 / 0,304,2014-12-14 13:25:36:087
-0.55605,-9.41939,0.04429,0.04339,-9.77343,0.80595,-0.29,0.38517,-0.73322,-0.5205,0.17547,0.0645,121.0,-7.02,28.98,8.64,32.143,83.648,-0.055,1.97,16.3608,,,,NaN,,,,0 / 0,354,2014-12-14 13:25:36:137
-0.14186,-9.38347,0.79607,-0.01003,-9.7869,0.62414,-1.29062,0.32202,-0.41704,-0.6004,0.22234,0.05172,121.0,-7.08,28.92,9.3,34.271,85.279,-3.082,1.97,16.3608,,,,NaN,,,,0 / 0,403,2014-12-14 13:25:36:186
0.00898,-9.28771,1.13365,-0.03891,-9.805,0.17747,0.19632,0.91713,0.60424,-0.63129,0.28626,-0.01433,121.0,-7.44,28.02,10.5,19.354,88.938,12.365,1.97,44.69,,,,NaN,,,,0 / 0,454,2014-12-14 13:25:36:237
