ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION X (°),ORIENTATION Y (°),ORIENTATION Z (°),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.73639,-8.7969,1.55982,0.19094,-9.79393,0.46418,-1.92733,0.99704,1.09565,-1.31875,0.47453,-0.05912,119.0,-6.6,27.84,8.4,45.07,84.392,-14.273,1.97,23.3535,,,,NaN,,,,0 / 0,5,2014-12-14 13:29:04:814
-0.63506,-8.96688,0.89184,0.04669,-9.80366,-0.24062,-0.68175,0.83677,1.13246,-1.16109,0.10488,0.0751,119.0,-6.06,25.86,10.8,80.624,89.193,-51.505,1.97,23.3535,,,,NaN,,,,0 / 0,55,2014-12-14 13:29:04:864
1.18453,-8.61254,-1.37307,0.03502,-9.78495,-0.65332,1.14952,0.20904,-0.90396,-1.44232,1.13925,0.10812,119.0,-7.14,24.42,12.3,210.768,86.175,-176.932,1.97,46.5365,,,,NaN,,,,0 / 0,105,2014-12-14 13:29:04:914
0.78949,-9.92217,-3.02747,0.15128,-9.66764,-1.63883,0.6382,-0.25453,-1.38864,-1.52754,1.3065,0.04527,119.0,-6.84,23.16,13.92,208.386,80.339,-174.726,1.97,46.5365,,,,NaN,,,,0 / 0,155,2014-12-14 13:29:04:964
0.9499,-11.83035,-0.90142,0.30676,-9.55406,-2.19054,0.64314,-2.27629,1.28913,-1.66176,1.36828,-0.22956,119.0,-7.08,22.44,15.06,208.386,80.339,-174.726,1.97,46.5365,,,,NaN,,,,0 / 0,205,2014-12-14 13:29:05:014
-2.63901,-14.10484,4.88776,0.51595,-9.44887,-2.57407,-3.15496,-4.65597,7.46183,-0.88732,0.81328,-0.17204,75.0,-8.64,20.16,17.22,203.904,75.037,-169.181,1.97,46.5365,,,,NaN,,,,0 / 0,255,2014-12-14 13:29:05:064
0.21967,-16.20455,10.04487,0.68414,-9.55197,-2.11288,0.56024,-6.65259,12.15776,-0.03191,1.12114,-0.33183,75.0,-10.56,17.76,17.52,206.673,74.473,-168.666,1.97,46.5365,,,,NaN,,,,0 / 0,305,2014-12-14 13:29:05:114
-5.29418,-14.13118,2.24696,0.77677,-9.6639,-1.47528,-6.07095,-4.46728,3.72224,2.09862,1.2756,-0.09108,75.0,-11.46,17.22,17.46,186.094,80.211,-152.232,1.97,46.5365,,,,NaN,,,,0 / 0,355,2014-12-14 13:29:05:164
2.74795,-12.29004,-3.42969,0.58778,-9.78854,-0.09711,2.16017,-2.50149,-3.33258,2.80702,-0.44906,0.37657,75.0,-13.62,16.92,18.24,135.379,86.517,-99.382,1.97,46.5365,,,,NaN,,,,0 / 0,404,2014-12-14 13:29:05:213
1.58436,-14.85901,-2.49356,0.46567,-9.75039,0.94002,1.11869,-5.10863,-3.43358,2.74311,-0.15292,0.37977,75.0,-14.58,17.46,18.06,135.379,86.517,-99.382,1.97,46.5365,,,,NaN,,,,0 / 0,455,2014-12-14 13:29:05:264
-0.1634,-13.98274,-1.66517,0.23987,-9.56633,2.14431,-0.40327,-4.4164,-3.80947,3.08186,-0.57156,0.74728,59.0,-15.6,20.28,16.38,66.476,83.859,-26.353,1.97,55.5885,,,,NaN,,,,0 / 0,505,2014-12-14 13:29:05:314
1.59633,-11.15039,-3.25013,-0.03502,-9.19448,3.41039,1.63135,-1.95591,-6.66052,3.26402,-0.0091,0.70361,59.0,-16.2,23.76,13.62,66.476,83.859,-26.353,1.97,55.5885,,,,NaN,,,,0 / 0,555,2014-12-14 13:29:05:364
-1.1139,-5.1601,-3.47758,-0.11013,-8.44854,4.97799,-1.00377,3.28844,-8.45557,2.51727,-1.82538,0.57151,59.0,-15.9,30.12,6.24,36.123,63.89,2.148,1.97,55.5885,,,,NaN,,,,0 / 0,604,2014-12-14 13:29:05:413
1.71604,-2.68689,-4.08092,0.30182,-7.88037,5.82913,1.41423,5.19347,-9.91005,1.13882,-1.40034,0.30307,59.0,-14.4,34.92,-1.08,35.491,55.257,-0.824,1.97,55.5885,,,,NaN,,,,0 / 0,655,2014-12-14 13:29:05:464
0.52613,-3.40036,-2.08894,0.44547,-7.87812,5.823,0.08065,4.47776,-7.91194,0.16943,-0.72922,0.48842,59.0,-14.04,35.82,-5.4,39.322,53.451,-4.375,1.97,55.5885,,,,NaN,,,,0 / 0,704,2014-12-14 13:29:05:513
-0.47226,-7.73866,7.58842,0.38996,-8.12398,5.47913,-0.86221,0.38532,2.10929,-1.01408,-0.20192,0.40001,79.0,-14.04,35.82,-11.76,54.292,55.936,-4.071,1.97,55.5885,,,,NaN,,,,0 / 0,755,2014-12-14 13:29:05:564
